source,channel,slice,wid,median_intensity
v1,MITO,6,PB000138_M23,0.17293087
v1,MITO,7,PB000138_M23,0.16800089
v1,MITO,8,PB000138_M23,0.17055812
v1,MITO,9,PB000138_M23,0.16210352
v1,MITO,10,PB000138_M23,0.15694445
v1,MITO,11,PB000138_M23,0.1496798
v1,MITO,0,PB000138_N04,0.09723473
v1,MITO,1,PB000138_N04,0.09875564
v1,MITO,2,PB000138_N04,0.1014607
v1,MITO,3,PB000138_N04,0.094521336
v1,MITO,4,PB000138_N04,0.09736289
v1,MITO,5,PB000138_N04,0.091483906
v1,MITO,6,PB000138_N04,0.08665213
v1,MITO,7,PB000138_N04,0.094247736
v1,MITO,8,PB000138_N04,0.0941008
v1,MITO,9,PB000138_N04,0.08243788
v1,MITO,10,PB000138_N04,0.083415926
v1,MITO,11,PB000138_N04,0.07597478
v1,MITO,0,PB000138_N15,0.13505137
v1,MITO,1,PB000138_N15,0.14359403
v1,MITO,2,PB000138_N15,0.14451626
v1,MITO,3,PB000138_N15,0.14020205
v1,MITO,4,PB000138_N15,0.1394006
v1,MITO,5,PB000138_N15,0.13696706
v1,MITO,6,PB000138_N15,0.1407507
v1,MITO,7,PB000138_N15,0.13604932
v1,MITO,8,PB000138_N15,0.13525067
v1,MITO,9,PB000138_N15,0.1327362
v1,MITO,10,PB000138_N15,0.12588492
v1,MITO,11,PB000138_N15,0.12699604
v1,MITO,0,PB000138_O09,0.10108077
v1,MITO,1,PB000138_O09,0.12290807
v1,MITO,2,PB000138_O09,0.16747758
v1,MITO,3,PB000138_O09,0.17829281
v1,MITO,4,PB000138_O09,0.16831347
v1,MITO,5,PB000138_O09,0.16215745
v1,MITO,6,PB000138_O09,0.1592139
v1,MITO,7,PB000138_O09,0.14765666
v1,MITO,8,PB000138_O09,0.14348572
v1,MITO,9,PB000138_O09,0.13912818
v1,MITO,10,PB000138_O09,0.13073859
v1,MITO,11,PB000138_O09,0.12610012
v1,MITO,0,PB000139_B04,0.13991788
v1,MITO,1,PB000139_B04,0.16264993
v1,MITO,2,PB000139_B04,0.17464833
v1,MITO,3,PB000139_B04,0.17662416
v1,MITO,4,PB000139_B04,0.17188229
v1,MITO,5,PB000139_B04,0.16215229
v1,MITO,6,PB000139_B04,0.16088521
v1,MITO,7,PB000139_B04,0.15675631
v1,MITO,8,PB000139_B04,0.14948738
v1,MITO,9,PB000139_B04,0.144494
v1,MITO,10,PB000139_B04,0.14066939
v1,MITO,11,PB000139_B04,0.13777424
v1,MITO,0,PB000139_C10,0.14297979
v1,MITO,1,PB000139_C10,0.14897017
v1,MITO,2,PB000139_C10,0.14919555
v1,MITO,3,PB000139_C10,0.14291021
v1,MITO,4,PB000139_C10,0.13791884
v1,MITO,5,PB000139_C10,0.1359242
v1,MITO,6,PB000139_C10,0.1310475
v1,MITO,7,PB000139_C10,0.1283486
v1,MITO,8,PB000139_C10,0.12753618
v1,MITO,9,PB000139_C10,0.124735855
v1,MITO,10,PB000139_C10,0.12409679
v1,MITO,11,PB000139_C10,0.122083105
v1,MITO,0,PB000139_G03,0.15521725
v1,MITO,1,PB000139_G03,0.16401361
v1,MITO,2,PB000139_G03,0.16493993
v1,MITO,3,PB000139_G03,0.16517425
v1,MITO,4,PB000139_G03,0.1620323
v1,MITO,5,PB000139_G03,0.15563507
v1,MITO,6,PB000139_G03,0.15473312
v1,MITO,7,PB000139_G03,0.15057305
v1,MITO,8,PB000139_G03,0.14861552
v1,MITO,9,PB000139_G03,0.15078881
v1,MITO,10,PB000139_G03,0.14273907
v1,MITO,11,PB000139_G03,0.13589266
v1,MITO,0,PB000139_H12,0.18301797
v1,MITO,1,PB000139_H12,0.18372893
v1,MITO,2,PB000139_H12,0.1789693
v1,MITO,3,PB000139_H12,0.17447984
v1,MITO,4,PB000139_H12,0.16796596
v1,MITO,5,PB000139_H12,0.16402888
v1,MITO,6,PB000139_H12,0.16553546
v1,MITO,7,PB000139_H12,0.16157162
v1,MITO,8,PB000139_H12,0.15782793
v1,MITO,9,PB000139_H12,0.15521425
v1,MITO,10,PB000139_H12,0.15298308
v1,MITO,11,PB000139_H12,0.14940599
v1,MITO,0,PB000139_I06,0.12778787
v1,MITO,1,PB000139_I06,0.13155794
v1,MITO,2,PB000139_I06,0.14009549
v1,MITO,3,PB000139_I06,0.14145449
v1,MITO,4,PB000139_I06,0.13724968
v1,MITO,5,PB000139_I06,0.13593161
v1,MITO,6,PB000139_I06,0.1320853
v1,MITO,7,PB000139_I06,0.12939814
v1,MITO,8,PB000139_I06,0.123600304
v1,MITO,9,PB000139_I06,0.122803286
v1,MITO,10,PB000139_I06,0.120729014
v1,MITO,11,PB000139_I06,0.118641466
v1,MITO,0,PB000139_K09,0.11366081
v1,MITO,1,PB000139_K09,0.117076024
v1,MITO,2,PB000139_K09,0.11985181
v1,MITO,3,PB000139_K09,0.12068393
v1,MITO,4,PB000139_K09,0.117419936
v1,MITO,5,PB000139_K09,0.11829023
v1,MITO,6,PB000139_K09,0.12054255
v1,MITO,7,PB000139_K09,0.11387829
v1,MITO,8,PB000139_K09,0.112127155
v1,MITO,9,PB000139_K09,0.11172252
v1,MITO,10,PB000139_K09,0.11626244
v1,MITO,11,PB000139_K09,0.119412124
v1,MITO,0,PB000139_N05,0.12715079
v1,MITO,1,PB000139_N05,0.13625455
v1,MITO,2,PB000139_N05,0.14054668
v1,MITO,3,PB000139_N05,0.14995292
v1,MITO,4,PB000139_N05,0.14887382
v1,MITO,5,PB000139_N05,0.14456488
v1,MITO,6,PB000139_N05,0.14522849
v1,MITO,7,PB000139_N05,0.13868603
v1,MITO,8,PB000139_N05,0.13630955
v1,MITO,9,PB000139_N05,0.13776973
v1,MITO,10,PB000139_N05,0.13653798
v1,MITO,11,PB000139_N05,0.13403687
v1,MITO,0,PB000139_O07,0.1163079
v1,MITO,1,PB000139_O07,0.113948666
v1,MITO,2,PB000139_O07,0.11607738
v1,MITO,3,PB000139_O07,0.11918054
v1,MITO,4,PB000139_O07,0.12015503
v1,MITO,5,PB000139_O07,0.11784672
v1,MITO,6,PB000139_O07,0.11760666
v1,MITO,7,PB000139_O07,0.118084304
v1,MITO,8,PB000139_O07,0.11568059
v1,MITO,9,PB000139_O07,0.11305509
v1,MITO,10,PB000139_O07,0.11307205
v1,MITO,11,PB000139_O07,0.112921074
v1,MITO,0,PB000139_O11,0.13474993
v1,MITO,1,PB000139_O11,0.15088189
v1,MITO,2,PB000139_O11,0.1669693
v1,MITO,3,PB000139_O11,0.17314763
v1,MITO,4,PB000139_O11,0.17206651
v1,MITO,5,PB000139_O11,0.16487995
v1,MITO,6,PB000139_O11,0.15778098
v1,MITO,7,PB000139_O11,0.15411064
v1,MITO,8,PB000139_O11,0.15142988
v1,MITO,9,PB000139_O11,0.14849472
v1,MITO,10,PB000139_O11,0.14806107
v1,MITO,11,PB000139_O11,0.14619093
v1,MITO,0,PB000140_B04,0.11734699
v1,MITO,1,PB000140_B04,0.12136083
v1,MITO,2,PB000140_B04,0.12087221
v1,MITO,3,PB000140_B04,0.11805107
v1,MITO,4,PB000140_B04,0.11775611
v1,MITO,5,PB000140_B04,0.11306492
v1,MITO,6,PB000140_B04,0.1086296
v1,MITO,7,PB000140_B04,0.10643265
v1,MITO,8,PB000140_B04,0.10290913
v1,MITO,9,PB000140_B04,0.10152167
v1,MITO,10,PB000140_B04,0.099767745
v1,MITO,11,PB000140_B04,0.09705507
v1,MITO,0,PB000140_C10,0.10981872
v1,MITO,1,PB000140_C10,0.12989439
v1,MITO,2,PB000140_C10,0.12147337
v1,MITO,3,PB000140_C10,0.12719959
v1,MITO,4,PB000140_C10,0.12677872
v1,MITO,5,PB000140_C10,0.121292666
v1,MITO,6,PB000140_C10,0.1195381
v1,MITO,7,PB000140_C10,0.1138833
v1,MITO,8,PB000140_C10,0.11056058
v1,MITO,9,PB000140_C10,0.10689796
v1,MITO,10,PB000140_C10,0.1057213
v1,MITO,11,PB000140_C10,0.10521562
v1,MITO,0,PB000140_E02,0.11301334
v1,MITO,1,PB000140_E02,0.13054234
v1,MITO,2,PB000140_E02,0.1336252
v1,MITO,3,PB000140_E02,0.13146089
v1,MITO,4,PB000140_E02,0.13018033
v1,MITO,5,PB000140_E02,0.1289867
v1,MITO,6,PB000140_E02,0.1265708
v1,MITO,7,PB000140_E02,0.12343804
v1,MITO,8,PB000140_E02,0.120426364
v1,MITO,9,PB000140_E02,0.11834157
v1,MITO,10,PB000140_E02,0.11748038
v1,MITO,11,PB000140_E02,0.11456804
v1,MITO,0,PB000140_G03,0.0938375
v1,MITO,1,PB000140_G03,0.09953983
v1,MITO,2,PB000140_G03,0.104257345
v1,MITO,3,PB000140_G03,0.10394438
v1,MITO,4,PB000140_G03,0.10222639
v1,MITO,5,PB000140_G03,0.10241969
v1,MITO,6,PB000140_G03,0.09927468
v1,MITO,7,PB000140_G03,0.09835936
v1,MITO,8,PB000140_G03,0.0963545
v1,MITO,9,PB000140_G03,0.093606226
v1,MITO,10,PB000140_G03,0.093775384
v1,MITO,11,PB000140_G03,0.09157258
v1,MITO,0,PB000140_H12,0.12778513
v1,MITO,1,PB000140_H12,0.14548574
v1,MITO,2,PB000140_H12,0.1431606
v1,MITO,3,PB000140_H12,0.14103109
v1,MITO,4,PB000140_H12,0.13951635
v1,MITO,5,PB000140_H12,0.13527618
v1,MITO,6,PB000140_H12,0.13148423
v1,MITO,7,PB000140_H12,0.12842847
v1,MITO,8,PB000140_H12,0.12514418
v1,MITO,9,PB000140_H12,0.122979484
v1,MITO,10,PB000140_H12,0.118354484
v1,MITO,11,PB000140_H12,0.11514465
v1,MITO,0,PB000140_I06,0.09909426
v1,MITO,1,PB000140_I06,0.10506948
v1,MITO,2,PB000140_I06,0.108715236
v1,MITO,3,PB000140_I06,0.10786796
v1,MITO,4,PB000140_I06,0.10489263
v1,MITO,5,PB000140_I06,0.10346399
v1,MITO,6,PB000140_I06,0.102872536
v1,MITO,7,PB000140_I06,0.10177271
v1,MITO,8,PB000140_I06,0.0990649
v1,MITO,9,PB000140_I06,0.0950051
v1,MITO,10,PB000140_I06,0.09224428
v1,MITO,11,PB000140_I06,0.09362609
v1,MITO,0,PB000140_K09,0.13750891
v1,MITO,1,PB000140_K09,0.13204093
v1,MITO,2,PB000140_K09,0.12996598
v1,MITO,3,PB000140_K09,0.1274535
v1,MITO,4,PB000140_K09,0.12454949
v1,MITO,5,PB000140_K09,0.12136493
v1,MITO,6,PB000140_K09,0.11900527
v1,MITO,7,PB000140_K09,0.114033476
v1,MITO,8,PB000140_K09,0.11266464
v1,MITO,9,PB000140_K09,0.11185322
v1,MITO,10,PB000140_K09,0.10940253
v1,MITO,11,PB000140_K09,0.10653393
v1,MITO,0,PB000140_N05,0.11799786
v1,MITO,1,PB000140_N05,0.12780501
v1,MITO,2,PB000140_N05,0.13785048
v1,MITO,3,PB000140_N05,0.13521653
v1,MITO,4,PB000140_N05,0.1383168
v1,MITO,5,PB000140_N05,0.13705721
v1,MITO,6,PB000140_N05,0.13501665
v1,MITO,7,PB000140_N05,0.13458304
v1,MITO,8,PB000140_N05,0.13254711
v1,MITO,9,PB000140_N05,0.1316634
v1,MITO,10,PB000140_N05,0.13022864
v1,MITO,11,PB000140_N05,0.12796374
v1,MITO,0,PB000140_O07,0.10017883
v1,MITO,1,PB000140_O07,0.113328636
v1,MITO,2,PB000140_O07,0.1180979
v1,MITO,3,PB000140_O07,0.1261235
v1,MITO,4,PB000140_O07,0.12652925
v1,MITO,5,PB000140_O07,0.12159678
v1,MITO,6,PB000140_O07,0.12731302
v1,MITO,7,PB000140_O07,0.12377938
v1,MITO,8,PB000140_O07,0.12725124
v1,MITO,9,PB000140_O07,0.12173413
v1,MITO,10,PB000140_O07,0.123129755
v1,MITO,11,PB000140_O07,0.12044846
v1,MITO,0,PB000140_O11,0.13610023
v1,MITO,1,PB000140_O11,0.13646977
v1,MITO,2,PB000140_O11,0.13097274
v1,MITO,3,PB000140_O11,0.1281282
v1,MITO,4,PB000140_O11,0.12572542
v1,MITO,5,PB000140_O11,0.12184629
v1,MITO,6,PB000140_O11,0.12107596
v1,MITO,7,PB000140_O11,0.1145177
v1,MITO,8,PB000140_O11,0.11219936
v1,MITO,9,PB000140_O11,0.113997415
v1,MITO,10,PB000140_O11,0.114532545
v1,MITO,11,PB000140_O11,0.116553314
v1,CONC,0,PB000137_B22,0.016757961
v1,CONC,1,PB000137_B22,0.016788566
v1,CONC,2,PB000137_B22,0.017528564
v1,CONC,3,PB000137_B22,0.017543523
v1,CONC,4,PB000137_B22,0.01759729
v1,CONC,5,PB000137_B22,0.017870428
v1,CONC,6,PB000137_B22,0.018006062
v1,CONC,7,PB000137_B22,0.016993128
v1,CONC,8,PB000137_B22,0.016928054
v1,CONC,9,PB000137_B22,0.016139852
v1,CONC,10,PB000137_B22,0.015914751
v1,CONC,11,PB000137_B22,0.015936932
v1,CONC,0,PB000137_C05,0.014288621
v1,CONC,1,PB000137_C05,0.01689898
v1,CONC,2,PB000137_C05,0.017124698
v1,CONC,3,PB000137_C05,0.016722389
v1,CONC,4,PB000137_C05,0.015737755
v1,CONC,5,PB000137_C05,0.014804831
v1,CONC,6,PB000137_C05,0.014461393
v1,CONC,7,PB000137_C05,0.013746756
v1,CONC,8,PB000137_C05,0.013316669
v1,CONC,9,PB000137_C05,0.0129140895
v1,CONC,10,PB000137_C05,0.012600469
v1,CONC,11,PB000137_C05,0.012405014
v1,CONC,0,PB000137_D12,0.019499931
v1,CONC,1,PB000137_D12,0.023942498
v1,CONC,2,PB000137_D12,0.02511305
v1,CONC,3,PB000137_D12,0.024363827
v1,CONC,4,PB000137_D12,0.023416396
v1,CONC,5,PB000137_D12,0.022590593
v1,CONC,6,PB000137_D12,0.021681238
v1,CONC,7,PB000137_D12,0.020581547
v1,CONC,8,PB000137_D12,0.019654628
v1,CONC,9,PB000137_D12,0.018575858
v1,CONC,10,PB000137_D12,0.017738651
v1,CONC,11,PB000137_D12,0.017079137
v1,CONC,0,PB000137_E16,0.015476937
v1,CONC,1,PB000137_E16,0.01680008
v1,CONC,2,PB000137_E16,0.017776227
v1,CONC,3,PB000137_E16,0.017524574
v1,CONC,4,PB000137_E16,0.017060915
v1,CONC,5,PB000137_E16,0.01653679
v1,CONC,6,PB000137_E16,0.016318887
v1,CONC,7,PB000137_E16,0.016053958
v1,CONC,8,PB000137_E16,0.015865857
v1,CONC,9,PB000137_E16,0.015466136
v1,CONC,10,PB000137_E16,0.015319598
v1,CONC,11,PB000137_E16,0.014816085
v1,CONC,0,PB000137_F06,0.011173131
v1,CONC,1,PB000137_F06,0.011930926
v1,CONC,2,PB000137_F06,0.012958102
v1,CONC,3,PB000137_F06,0.01321751
v1,CONC,4,PB000137_F06,0.013421778
v1,CONC,5,PB000137_F06,0.01333951
v1,CONC,6,PB000137_F06,0.013193428
v1,CONC,7,PB000137_F06,0.012885233
v1,CONC,8,PB000137_F06,0.012549484
v1,CONC,9,PB000137_F06,0.012195879
v1,CONC,10,PB000137_F06,0.011825711
v1,CONC,11,PB000137_F06,0.01173238
v1,CONC,0,PB000137_F20,0.015396436
v1,CONC,1,PB000137_F20,0.017511224
v1,CONC,2,PB000137_F20,0.019568507
v1,CONC,3,PB000137_F20,0.018776488
v1,CONC,4,PB000137_F20,0.01845737
v1,CONC,5,PB000137_F20,0.017905528
v1,CONC,6,PB000137_F20,0.017367931
v1,CONC,7,PB000137_F20,0.016935471
v1,CONC,8,PB000137_F20,0.016559407
v1,CONC,9,PB000137_F20,0.01605273
v1,CONC,10,PB000137_F20,0.015604556
v1,CONC,11,PB000137_F20,0.015217036
v1,CONC,0,PB000137_G02,0.011709232
v1,CONC,1,PB000137_G02,0.012476716
v1,CONC,2,PB000137_G02,0.0135360155
v1,CONC,3,PB000137_G02,0.013931041
v1,CONC,4,PB000137_G02,0.013490801
v1,CONC,5,PB000137_G02,0.013223074
v1,CONC,6,PB000137_G02,0.013206368
v1,CONC,7,PB000137_G02,0.013059636
v1,CONC,8,PB000137_G02,0.012809477
v1,CONC,9,PB000137_G02,0.012545913
v1,CONC,10,PB000137_G02,0.012446063
v1,CONC,11,PB000137_G02,0.012232719
v1,CONC,0,PB000137_G13,0.015287767
v1,CONC,1,PB000137_G13,0.016954802
v1,CONC,2,PB000137_G13,0.01744619
v1,CONC,3,PB000137_G13,0.017100547
v1,CONC,4,PB000137_G13,0.01654528
v1,CONC,5,PB000137_G13,0.016383808
v1,CONC,6,PB000137_G13,0.015561684
v1,CONC,7,PB000137_G13,0.015133945
v1,CONC,8,PB000137_G13,0.014638498
v1,CONC,9,PB000137_G13,0.014215947
v1,CONC,10,PB000137_G13,0.014024703
v1,CONC,11,PB000137_G13,0.01378371
v1,CONC,0,PB000137_H10,0.012547988
v1,CONC,1,PB000137_H10,0.012274547
v1,CONC,2,PB000137_H10,0.013748862
v1,CONC,3,PB000137_H10,0.014342029
v1,CONC,4,PB000137_H10,0.014124484
v1,CONC,5,PB000137_H10,0.0137698
v1,CONC,6,PB000137_H10,0.013780981
v1,CONC,7,PB000137_H10,0.013453489
v1,CONC,8,PB000137_H10,0.0128619345
v1,CONC,9,PB000137_H10,0.012744581
v1,CONC,10,PB000137_H10,0.012744944
v1,CONC,11,PB000137_H10,0.012391344
v1,CONC,0,PB000137_H17,0.015366416
v1,CONC,1,PB000137_H17,0.017408554
v1,CONC,2,PB000137_H17,0.019993678
v1,CONC,3,PB000137_H17,0.020628523
v1,CONC,4,PB000137_H17,0.020281613
v1,CONC,5,PB000137_H17,0.019481698
v1,CONC,6,PB000137_H17,0.018799357
v1,CONC,7,PB000137_H17,0.017999396
v1,CONC,8,PB000137_H17,0.017648924
v1,CONC,9,PB000137_H17,0.017093927
v1,CONC,10,PB000137_H17,0.016681552
v1,CONC,11,PB000137_H17,0.016440548
v1,CONC,0,PB000137_I21,0.015471297
v1,CONC,1,PB000137_I21,0.016708883
v1,CONC,2,PB000137_I21,0.017930962
v1,CONC,3,PB000137_I21,0.017939974
v1,CONC,4,PB000137_I21,0.017526936
v1,CONC,5,PB000137_I21,0.017488629
v1,CONC,6,PB000137_I21,0.016969435
v1,CONC,7,PB000137_I21,0.016694989
v1,CONC,8,PB000137_I21,0.016595766
v1,CONC,9,PB000137_I21,0.016239826
v1,CONC,10,PB000137_I21,0.01546908
v1,CONC,11,PB000137_I21,0.015248682
v1,CONC,0,PB000137_J03,0.017673597
v1,CONC,1,PB000137_J03,0.020179823
v1,CONC,2,PB000137_J03,0.02042919
v1,CONC,3,PB000137_J03,0.020312702
v1,CONC,4,PB000137_J03,0.01950908
v1,CONC,5,PB000137_J03,0.018872177
v1,CONC,6,PB000137_J03,0.018423786
v1,CONC,7,PB000137_J03,0.017633405
v1,CONC,8,PB000137_J03,0.016859837
v1,CONC,9,PB000137_J03,0.016070196
v1,CONC,10,PB000137_J03,0.01531718
v1,CONC,11,PB000137_J03,0.014827657
v1,CONC,0,PB000137_J14,0.012253859
v1,CONC,1,PB000137_J14,0.015758956
v1,CONC,2,PB000137_J14,0.018788459
v1,CONC,3,PB000137_J14,0.020559411
v1,CONC,4,PB000137_J14,0.019873003
v1,CONC,5,PB000137_J14,0.019585274
v1,CONC,6,PB000137_J14,0.019218057
v1,CONC,7,PB000137_J14,0.018466081
v1,CONC,8,PB000137_J14,0.017693616
v1,CONC,9,PB000137_J14,0.016992195
v1,CONC,10,PB000137_J14,0.016210422
v1,CONC,11,PB000137_J14,0.015509814
v1,CONC,0,PB000137_K11,0.015324108
v1,CONC,1,PB000137_K11,0.01612815
v1,CONC,2,PB000137_K11,0.016463663
v1,CONC,3,PB000137_K11,0.01720514
v1,CONC,4,PB000137_K11,0.01752081
v1,CONC,5,PB000137_K11,0.017097909
v1,CONC,6,PB000137_K11,0.016918544
v1,CONC,7,PB000137_K11,0.016596291
v1,CONC,8,PB000137_K11,0.016261596
v1,CONC,9,PB000137_K11,0.01570674
v1,CONC,10,PB000137_K11,0.015313397
v1,CONC,11,PB000137_K11,0.014732039
v1,CONC,0,PB000137_L07,0.011264393
v1,CONC,1,PB000137_L07,0.0116472645
v1,CONC,2,PB000137_L07,0.011620745
v1,CONC,3,PB000137_L07,0.01159864
v1,CONC,4,PB000137_L07,0.011470268
v1,CONC,5,PB000137_L07,0.01115147
v1,CONC,6,PB000137_L07,0.011052771
v1,CONC,7,PB000137_L07,0.010818352
v1,CONC,8,PB000137_L07,0.010629093
v1,CONC,9,PB000137_L07,0.010424722
v1,CONC,10,PB000137_L07,0.010504022
v1,CONC,11,PB000137_L07,0.010117516
v1,CONC,0,PB000137_L18,0.01565966
v1,CONC,1,PB000137_L18,0.017452877
v1,CONC,2,PB000137_L18,0.018278725
v1,CONC,3,PB000137_L18,0.017863384
v1,CONC,4,PB000137_L18,0.017331013
v1,CONC,5,PB000137_L18,0.016639996
v1,CONC,6,PB000137_L18,0.016011946
v1,CONC,7,PB000137_L18,0.015241956
v1,CONC,8,PB000137_L18,0.014584257
v1,CONC,9,PB000137_L18,0.014088823
v1,CONC,10,PB000137_L18,0.013889598
v1,CONC,11,PB000137_L18,0.013566611
v1,CONC,0,PB000137_M23,0.017113434
v1,CONC,1,PB000137_M23,0.021368414
v1,CONC,2,PB000137_M23,0.023738354
v1,CONC,3,PB000137_M23,0.024334151
v1,CONC,4,PB000137_M23,0.023626301
v1,CONC,5,PB000137_M23,0.023092624
v1,CONC,6,PB000137_M23,0.022156145
v1,CONC,7,PB000137_M23,0.021302518
v1,CONC,8,PB000137_M23,0.020320714
v1,CONC,9,PB000137_M23,0.01987542
v1,CONC,10,PB000137_M23,0.019115083
v1,CONC,11,PB000137_M23,0.018503081
v1,CONC,0,PB000137_N15,0.011394247
v1,CONC,1,PB000137_N15,0.012106498
v1,CONC,2,PB000137_N15,0.012683934
v1,CONC,3,PB000137_N15,0.013246763
v1,CONC,4,PB000137_N15,0.013381863
v1,CONC,5,PB000137_N15,0.013192251
v1,CONC,6,PB000137_N15,0.012959483
v1,CONC,7,PB000137_N15,0.012668114
v1,CONC,8,PB000137_N15,0.012661905
v1,CONC,9,PB000137_N15,0.0122767
v1,CONC,10,PB000137_N15,0.012140691
v1,CONC,11,PB000137_N15,0.011784675
v1,CONC,0,PB000137_O09,0.011868568
v1,CONC,1,PB000137_O09,0.014156714
v1,CONC,2,PB000137_O09,0.014899995
v1,CONC,3,PB000137_O09,0.015371062
v1,CONC,4,PB000137_O09,0.014935415
v1,CONC,5,PB000137_O09,0.0145391235
v1,CONC,6,PB000137_O09,0.01389085
v1,CONC,7,PB000137_O09,0.013563859
v1,CONC,8,PB000137_O09,0.0130919805
v1,CONC,9,PB000137_O09,0.012382355
v1,CONC,10,PB000137_O09,0.012060504
v1,CONC,11,PB000137_O09,0.011686817
v1,CONC,0,PB000138_B22,0.019029738
v1,CONC,1,PB000138_B22,0.02370767
v1,CONC,2,PB000138_B22,0.024141118
v1,CONC,3,PB000138_B22,0.022225115
v1,CONC,4,PB000138_B22,0.020596722
v1,CONC,5,PB000138_B22,0.019854072
v1,CONC,6,PB000138_B22,0.019188289
v1,CONC,7,PB000138_B22,0.01846117
v1,CONC,8,PB000138_B22,0.01821458
v1,CONC,9,PB000138_B22,0.017735407
v1,CONC,10,PB000138_B22,0.017541233
v1,CONC,11,PB000138_B22,0.01791026
v1,CONC,0,PB000138_C05,0.021918962
v1,CONC,1,PB000138_C05,0.022689864
v1,CONC,2,PB000138_C05,0.023531139
v1,CONC,3,PB000138_C05,0.024222497
v1,CONC,4,PB000138_C05,0.023480203
v1,CONC,5,PB000138_C05,0.022950258
v1,CONC,6,PB000138_C05,0.021856114
v1,CONC,7,PB000138_C05,0.021060482
v1,CONC,8,PB000138_C05,0.020464525
v1,CONC,9,PB000138_C05,0.019478794
v1,CONC,10,PB000138_C05,0.019266775
v1,CONC,11,PB000138_C05,0.018458117
v1,CONC,0,PB000138_D12,0.019285586
v1,CONC,1,PB000138_D12,0.023162566
v1,CONC,2,PB000138_D12,0.025887629
v1,CONC,3,PB000138_D12,0.027110673
v1,CONC,4,PB000138_D12,0.02586701
v1,CONC,5,PB000138_D12,0.02482519
v1,CONC,6,PB000138_D12,0.024148364
v1,CONC,7,PB000138_D12,0.02378035
v1,CONC,8,PB000138_D12,0.02278348
v1,CONC,9,PB000138_D12,0.0219886
v1,CONC,10,PB000138_D12,0.021146638
v1,CONC,11,PB000138_D12,0.020282324
v1,CONC,0,PB000138_E16,0.013287776
v1,CONC,1,PB000138_E16,0.015596161
v1,CONC,2,PB000138_E16,0.021709494
v1,CONC,3,PB000138_E16,0.023503445
v1,CONC,4,PB000138_E16,0.023406513
v1,CONC,5,PB000138_E16,0.022981519
v1,CONC,6,PB000138_E16,0.022159273
v1,CONC,7,PB000138_E16,0.02151412
v1,CONC,8,PB000138_E16,0.020959057
v1,CONC,9,PB000138_E16,0.020231709
v1,CONC,10,PB000138_E16,0.018932968
v1,CONC,11,PB000138_E16,0.018392833
v1,CONC,0,PB000138_F06,0.013617957
v1,CONC,1,PB000138_F06,0.017922757
v1,CONC,2,PB000138_F06,0.019560555
v1,CONC,3,PB000138_F06,0.021108568
v1,CONC,4,PB000138_F06,0.02150308
v1,CONC,5,PB000138_F06,0.021335946
v1,CONC,6,PB000138_F06,0.020825552
v1,CONC,7,PB000138_F06,0.019684516
v1,CONC,8,PB000138_F06,0.019283114
v1,CONC,9,PB000138_F06,0.018663045
v1,CONC,10,PB000138_F06,0.017626427
v1,CONC,11,PB000138_F06,0.01699799
v1,CONC,0,PB000138_F20,0.014081566
v1,CONC,1,PB000138_F20,0.017678663
v1,CONC,2,PB000138_F20,0.02011615
v1,CONC,3,PB000138_F20,0.021024592
v1,CONC,4,PB000138_F20,0.021190763
v1,CONC,5,PB000138_F20,0.02065282
v1,CONC,6,PB000138_F20,0.019834891
v1,CONC,7,PB000138_F20,0.019445976
v1,CONC,8,PB000138_F20,0.018966028
v1,CONC,9,PB000138_F20,0.017791852
v1,CONC,10,PB000138_F20,0.017464338
v1,CONC,11,PB000138_F20,0.017124506
v1,CONC,0,PB000138_G02,0.019449223
v1,CONC,1,PB000138_G02,0.021691564
v1,CONC,2,PB000138_G02,0.02122736
v1,CONC,3,PB000138_G02,0.020851929
v1,CONC,4,PB000138_G02,0.021034446
v1,CONC,5,PB000138_G02,0.01992365
v1,CONC,6,PB000138_G02,0.019821368
v1,CONC,7,PB000138_G02,0.019113263
v1,CONC,8,PB000138_G02,0.018891321
v1,CONC,9,PB000138_G02,0.018128797
v1,CONC,10,PB000138_G02,0.017583266
v1,CONC,11,PB000138_G02,0.017286573
v1,CONC,0,PB000138_G13,0.015591126
v1,CONC,1,PB000138_G13,0.019307205
v1,CONC,2,PB000138_G13,0.022783961
v1,CONC,3,PB000138_G13,0.023285063
v1,CONC,4,PB000138_G13,0.02364233
v1,CONC,5,PB000138_G13,0.022937786
v1,CONC,6,PB000138_G13,0.02237884
v1,CONC,7,PB000138_G13,0.021447467
v1,CONC,8,PB000138_G13,0.020878412
v1,CONC,9,PB000138_G13,0.01977852
v1,CONC,10,PB000138_G13,0.019274997
v1,CONC,11,PB000138_G13,0.018486181
v1,CONC,0,PB000138_H10,0.016112415
v1,CONC,1,PB000138_H10,0.019997183
v1,CONC,2,PB000138_H10,0.023694154
v1,CONC,3,PB000138_H10,0.023957508
v1,CONC,4,PB000138_H10,0.023644838
v1,CONC,5,PB000138_H10,0.023498908
v1,CONC,6,PB000138_H10,0.022407243
v1,CONC,7,PB000138_H10,0.021043673
v1,CONC,8,PB000138_H10,0.020250717
v1,CONC,9,PB000138_H10,0.019405557
v1,CONC,10,PB000138_H10,0.018329151
v1,CONC,11,PB000138_H10,0.017831577
v1,CONC,0,PB000138_H17,0.009834774
