well,z,channel,focus_laplacian_var,focus_normalized_var
B03,15,CONC,6562.4052734375,109.79944528737512
B03,15,HOECHST,2707.164794921875,40.06009037173515
B03,15,MITO,69905.046875,2113.8330880663248
B03,15,PHAandWGA,28981.125,711.1092516998208
B03,15,SYTO,13501.048828125,388.50619972412187
B04,0,CONC,13512.2890625,107.82023410773957
B04,0,HOECHST,8508.7626953125,95.73714218330682
B04,0,MITO,105413.5546875,886.8114171564197
B04,0,PHAandWGA,55195.3125,544.2555115364606
B04,0,SYTO,44366.90625,531.6579374859023
B04,1,CONC,14301.998046875,124.93822899715803
B04,1,HOECHST,8950.66015625,107.09616398775513
B04,1,MITO,108312.765625,972.6941352285756
B04,1,PHAandWGA,56713.078125,598.5925017476792
B04,1,SYTO,46171.6796875,598.6841953249065
B04,2,CONC,15066.37109375,133.3842045858916
B04,2,HOECHST,9417.4775390625,114.99544793146852
B04,2,MITO,111663.2109375,998.3635047695528
B04,2,PHAandWGA,59748.8046875,625.6844504111921
B04,2,SYTO,48977.02734375,635.3340979874149
B04,3,CONC,15718.0,137.53321406567147
B04,3,HOECHST,9888.50390625,123.36476401154066
B04,3,MITO,114802.15625,991.0407826490318
B04,3,PHAandWGA,61084.421875,636.6244939459476
B04,3,SYTO,51619.16015625,656.4790493528303
B04,4,CONC,16271.3330078125,134.49836214764116
B04,4,HOECHST,10385.5,125.45804912929843
B04,4,MITO,116881.875,952.3436288734099
B04,4,PHAandWGA,63166.703125,626.3636576820901
B04,4,SYTO,53392.09375,648.6227754418958
B04,5,CONC,16685.658203125,127.98400572387736
B04,5,HOECHST,10675.828125,119.36493724057833
B04,5,MITO,120245.6796875,913.3933166153389
B04,5,PHAandWGA,65422.875,605.358551883973
B04,5,SYTO,55156.75,617.9304370882978
B04,6,CONC,17172.42578125,120.19561182474087
B04,6,HOECHST,11005.30859375,113.20276531866104
B04,6,MITO,123809.3984375,862.6896099127207
B04,6,PHAandWGA,67157.53125,577.6235431214046
B04,6,SYTO,56159.0546875,581.603881870099
B04,7,CONC,17651.05078125,111.70828372355646
B04,7,HOECHST,11366.76953125,107.96785865272184
B04,7,MITO,126919.65625,808.9123122131405
B04,7,PHAandWGA,69903.796875,539.3446523653055
B04,7,SYTO,58875.63671875,542.9570597101757
B04,8,CONC,18002.33203125,101.97739268172144
B04,8,HOECHST,11612.9365234375,100.68549422599463
B04,8,MITO,129933.234375,761.4219726917007
B04,8,PHAandWGA,72022.8984375,500.06530711804214
B04,8,SYTO,60236.2109375,497.926385329327
B04,9,CONC,18259.97265625,93.7482392717821
B04,9,HOECHST,11843.345703125,94.24585610474917
B04,9,MITO,129961.890625,715.0222297773377
B04,9,PHAandWGA,72244.75,462.6078976511782
B04,9,SYTO,61407.58984375,457.9539423147863
B04,10,CONC,18547.5703125,85.9352729944367
B04,10,HOECHST,12119.380859375,88.8181964527722
B04,10,MITO,133223.96875,679.6702625060777
B04,10,PHAandWGA,74540.0625,430.3073491536789
B04,10,SYTO,63034.8984375,422.0377407872021
B04,11,CONC,18880.0859375,78.869529463592
B04,11,HOECHST,12366.5390625,83.41830925951307
B04,11,MITO,135910.71875,640.5062761470724
B04,11,PHAandWGA,74989.6328125,399.476493971859
B04,11,SYTO,63068.83203125,387.1165922200425
B04,12,CONC,19170.57421875,72.9640680659047
B04,12,HOECHST,12572.1484375,79.27419206392962
B04,12,MITO,138137.703125,609.3749781287419
B04,12,PHAandWGA,77085.28125,373.08539484338166
B04,12,SYTO,65115.296875,359.9641310249068
B04,13,CONC,19342.068359375,68.35189114375109
B04,13,HOECHST,12800.10546875,76.23682531655693
B04,13,MITO,137958.390625,582.3868137154824
B04,13,PHAandWGA,78112.6484375,352.9396279517134
B04,13,SYTO,65784.203125,338.6565468402403
B04,14,CONC,19575.10546875,64.95558763125328
B04,14,HOECHST,13087.205078125,73.8443549637044
B04,14,MITO,140129.5625,559.8048446251859
B04,14,PHAandWGA,78095.6171875,337.4825821705305
