well,z,channel,focus_laplacian_var,focus_normalized_var
B11,15,PHAandWGA,43948.85546875,1555.335685769118
B11,15,SYTO,28442.91796875,836.9370039418924
B12,0,CONC,5122.8056640625,162.73037769775206
B12,0,HOECHST,3413.50927734375,130.48469516986813
B12,0,MITO,65019.8671875,3200.8672815101745
B12,0,PHAandWGA,24569.69140625,1171.4524599967979
B12,0,SYTO,14066.697265625,733.9547026220212
B12,1,CONC,6162.15283203125,254.79155677814904
B12,1,HOECHST,4033.912841796875,209.95497336951252
B12,1,MITO,71754.484375,4081.657887811777
B12,1,PHAandWGA,27936.00390625,1591.8655278012955
B12,1,SYTO,17397.27734375,1093.0600818038915
B12,2,CONC,6885.6923828125,296.9021126738995
B12,2,HOECHST,4560.56884765625,257.5942014501536
B12,2,MITO,76406.71875,4471.700004784594
B12,2,PHAandWGA,30859.32421875,1854.298496106851
B12,2,SYTO,20273.26953125,1281.9141563406656
B12,3,CONC,7454.8603515625,308.19250808191674
B12,3,HOECHST,5005.9521484375,273.6097702879232
B12,3,MITO,80956.984375,4622.61504138559
B12,3,PHAandWGA,34094.8984375,2011.7139546733595
B12,3,SYTO,22865.69921875,1336.3268148426546
B12,4,CONC,7983.80078125,315.20451946048485
B12,4,HOECHST,5287.916015625,271.5582967530014
B12,4,MITO,84994.53125,4673.962106446182
B12,4,PHAandWGA,36855.79296875,2149.8104066572587
B12,4,SYTO,25487.8203125,1340.4351657462103
B12,5,CONC,8184.5654296875,300.5414629520943
B12,5,HOECHST,5456.2919921875,256.10228840799215
B12,5,MITO,87599.9140625,4588.335793237324
B12,5,PHAandWGA,39077.98828125,2133.5317352544434
B12,5,SYTO,27217.78125,1284.5461606778265
B12,6,CONC,8223.728515625,283.7611092379297
B12,6,HOECHST,5619.41015625,251.9757688487976
B12,6,MITO,89197.03125,4490.829438759968
B12,6,PHAandWGA,40510.0546875,2061.479329193969
B12,6,SYTO,28082.39453125,1219.980636208668
B12,7,CONC,8132.5927734375,265.04225965313026
B12,7,HOECHST,5596.04345703125,238.45031115873698
B12,7,MITO,89637.359375,4349.39192957027
B12,7,PHAandWGA,40656.046875,1994.523360702312
B12,7,SYTO,28412.52734375,1145.675417430774
B12,8,CONC,8027.48046875,246.83547287992448
B12,8,HOECHST,5574.0400390625,222.5660990631034
B12,8,MITO,90114.484375,4211.301675547457
B12,8,PHAandWGA,40929.765625,1888.8306076192105
B12,8,SYTO,28171.2265625,1067.284933290066
B12,9,CONC,7907.9775390625,230.84544807941492
B12,9,HOECHST,5562.44140625,208.8202278859017
B12,9,MITO,90988.171875,4076.2211908309228
B12,9,PHAandWGA,41562.91015625,1804.5769533830262
B12,9,SYTO,27980.634765625,994.3489402647205
B12,10,CONC,7806.5009765625,216.25120644090293
B12,10,HOECHST,5520.0498046875,197.11860657043206
B12,10,MITO,92092.9296875,3971.6527237536557
B12,10,PHAandWGA,41595.84765625,1719.7136972142598
B12,10,SYTO,27922.09765625,937.1663267313681
B12,11,CONC,7707.42333984375,203.68341312792816
B12,11,HOECHST,5439.81494140625,185.6616184408818
B12,11,MITO,91155.1328125,3851.398511022824
B12,11,PHAandWGA,40682.640625,1651.9547625087484
