well,z,channel,focus_laplacian_var,focus_normalized_var
D07,14,MITO,144128.1875,3379.755403993137
D07,14,PHAandWGA,48439.7890625,992.1858764881706
D07,14,SYTO,32235.658203125,549.0730751364235
D07,15,CONC,11202.1474609375,124.68928403324524
D07,15,HOECHST,5659.4990234375,80.85184900029549
D07,15,MITO,145177.375,3233.6554032215636
D07,15,PHAandWGA,48603.51953125,958.1969215407448
D07,15,SYTO,31981.51171875,521.627015740005
D08,0,CONC,9941.1875,103.02295271940476
D08,0,HOECHST,5926.7470703125,85.64765258204358
D08,0,MITO,113102.9375,1583.9699058641022
D08,0,PHAandWGA,41760.34375,625.6016358732438
D08,0,SYTO,28024.794921875,479.7542587471644
D08,1,CONC,10721.421875,129.75560212156478
D08,1,HOECHST,6356.59375,107.0455382917893
D08,1,MITO,116094.15625,1820.6211786507558
D08,1,PHAandWGA,43834.1484375,724.1712819192061
D08,1,SYTO,29567.234375,575.0108115013052
D08,2,CONC,11693.595703125,169.68273237986585
D08,2,HOECHST,6852.8134765625,139.5118201618062
D08,2,MITO,123027.015625,2170.0048566830505
D08,2,PHAandWGA,46671.30859375,871.6509199209273
D08,2,SYTO,32250.435546875,720.3730718932237
D08,3,CONC,12634.77734375,198.51723445795764
D08,3,HOECHST,7425.63671875,160.89797972070753
D08,3,MITO,128813.71875,2369.6132500574363
D08,3,PHAandWGA,49557.9921875,991.0908356856577
D08,3,SYTO,34657.17578125,833.4023478666121
D08,4,CONC,13408.357421875,205.56317917704533
D08,4,HOECHST,7904.37939453125,168.64397973394082
D08,4,MITO,134408.921875,2445.476774803921
D08,4,PHAandWGA,52718.90625,1051.908700442732
D08,4,SYTO,36959.9765625,883.4160160881821
D08,5,CONC,14046.0908203125,202.19764519450848
D08,5,HOECHST,8342.2841796875,169.55215495128377
D08,5,MITO,140888.765625,2431.1797170848763
D08,5,PHAandWGA,54464.734375,1057.2033046258605
D08,5,SYTO,39478.7578125,882.713084076988
D08,6,CONC,14696.69921875,192.60216379767985
D08,6,HOECHST,8733.15625,163.13595140622422
D08,6,MITO,146714.03125,2363.025858606974
D08,6,PHAandWGA,57794.1484375,1040.059192405832
D08,6,SYTO,41933.16015625,849.5698990017823
D08,7,CONC,15243.267578125,180.46149022809254
D08,7,HOECHST,9023.4365234375,152.5780346958637
D08,7,MITO,151570.6875,2252.8902602057847
D08,7,PHAandWGA,60238.01953125,1000.5148806995853
D08,7,SYTO,44846.3359375,797.1069240551551
D08,8,CONC,15495.921875,168.21186168029027
D08,8,HOECHST,9220.5966796875,142.4164431702387
D08,8,MITO,155335.28125,2153.2494811597294
D08,8,PHAandWGA,62040.94140625,953.4620882558102
D08,8,SYTO,45887.59375,744.6438753009489
D08,9,CONC,15786.8125,155.7175119742632
D08,9,HOECHST,9353.234375,132.69315972724476
D08,9,MITO,157722.5,2053.1120504237874
D08,9,PHAandWGA,63086.9765625,905.1750721039605
D08,9,SYTO,47276.0859375,694.5154155477948
D08,10,CONC,15996.5927734375,143.91476854848952
D08,10,HOECHST,9512.35546875,123.78986484335017
D08,10,MITO,159875.640625,1959.2438482882212
D08,10,PHAandWGA,65565.15625,855.6541591624969
D08,10,SYTO,48902.140625,642.6156001075244
D08,11,CONC,16154.69921875,132.9463455910658
D08,11,HOECHST,9662.45703125,115.26733955999595
D08,11,MITO,162998.34375,1856.872391078894
D08,11,PHAandWGA,65974.5390625,805.7179555289514
D08,11,SYTO,49281.56640625,592.1832539609601
D08,12,CONC,16325.5302734375,123.75126688271055
D08,12,HOECHST,9772.931640625,108.37064592208567
D08,12,MITO,164212.53125,1763.37909700454
D08,12,PHAandWGA,67716.5234375,757.5707531934454
D08,12,SYTO,50616.9921875,547.8600485970372
D08,13,CONC,16373.552734375,116.69805429062728
D08,13,HOECHST,9842.2021484375,102.67419369922474
D08,13,MITO,167805.6875,1703.262314611663
D08,13,PHAandWGA,68894.609375,720.1038892066425
D08,13,SYTO,51343.90625,512.8348042099518
D08,14,CONC,16524.65234375,110.60027154138251
D08,14,HOECHST,9955.2421875,97.41490538854038
D08,14,MITO,169048.28125,1640.311877655518
D08,14,PHAandWGA,68788.21875,688.4575952418155
D08,14,SYTO,51282.7734375,484.29556484278106
D08,15,CONC,16609.771484375,105.21609853489542
D08,15,HOECHST,10065.7880859375,93.10659484328278
D08,15,MITO,170337.546875,1580.748550075189
D08,15,PHAandWGA,69398.25,656.5485955358506
D08,15,SYTO,52365.828125,457.1106019964484
D09,0,CONC,10488.341796875,124.32940007856635
D09,0,HOECHST,6011.08203125,94.59222632991654
D09,0,MITO,106396.3984375,1311.5864888600415
D09,0,PHAandWGA,42002.203125,659.7501429568966
D09,0,SYTO,30213.53515625,583.1897023911202
D09,1,CONC,11303.0634765625,160.7968475596583
D09,1,HOECHST,6398.83984375,119.10678652021227
D09,1,MITO,109068.828125,1477.389830195465
D09,1,PHAandWGA,43847.546875,774.8020214973542
D09,1,SYTO,32307.4921875,714.2823133108345
D09,2,CONC,12860.296875,230.72904347869553
D09,2,HOECHST,7097.3310546875,169.91528127676568
D09,2,MITO,114822.171875,1769.4992538126355
D09,2,PHAandWGA,47318.26171875,986.9375408409595
D09,2,SYTO,35343.375,968.6349696977474
D09,3,CONC,14898.59375,303.9590875517861
D09,3,HOECHST,7876.2119140625,221.59696766349992
D09,3,MITO,121249.484375,2047.0815358864731
D09,3,PHAandWGA,50470.859375,1196.5654400348287
D09,3,SYTO,39033.84375,1213.3584055864517
D09,4,CONC,16096.103515625,317.0923749722908
D09,4,HOECHST,8603.69140625,241.00763089913994
D09,4,MITO,127562.015625,2185.7731971228595
D09,4,PHAandWGA,53733.8984375,1283.4478630850356
D09,4,SYTO,42625.49609375,1296.9203834040316
D09,5,CONC,16848.65625,307.78316300620673
D09,5,HOECHST,9115.9521484375,238.12617104668706
D09,5,MITO,135840.5625,2280.0104701138453
D09,5,PHAandWGA,57449.109375,1308.2478306411958
D09,5,SYTO,46091.015625,1280.4867833007902
D09,6,CONC,17419.08984375,292.0509477844255
D09,6,HOECHST,9585.892578125,228.33800112192165
D09,6,MITO,141760.4375,2309.9732847589135
D09,6,PHAandWGA,60007.6640625,1279.5182638283932
D09,6,SYTO,48619.2578125,1211.2746961945395
D09,7,CONC,17679.330078125,272.30869149357295
D09,7,HOECHST,9976.6396484375,217.15201791054773
D09,7,MITO,146580.625,2288.450872728321
D09,7,PHAandWGA,62496.58203125,1237.4464747735788
D09,7,SYTO,51064.265625,1138.9984758448331
D09,8,CONC,17864.8359375,249.95979411932126
D09,8,HOECHST,10280.0693359375,205.4919933058605
D09,8,MITO,151161.390625,2230.7723489644877
D09,8,PHAandWGA,64569.05859375,1174.8252111894658
D09,8,SYTO,51900.3984375,1055.2890075976366
D09,9,CONC,18096.87890625,226.89484167239297
D09,9,HOECHST,10461.59375,189.760775854006
D09,9,MITO,154926.46875,2136.8365865251753
D09,9,PHAandWGA,66824.1484375,1103.1993549980602
D09,9,SYTO,53964.953125,961.8791667383757
D09,10,CONC,18144.4921875,206.40781994544056
D09,10,HOECHST,10567.134765625,174.69423313906626
D09,10,MITO,159625.453125,2041.7209743306482
D09,10,PHAandWGA,68672.71875,1038.7172348503548
D09,10,SYTO,55013.12109375,885.2938394625872
D09,11,CONC,18282.32421875,187.16792593371068
D09,11,HOECHST,10668.5048828125,160.87902917396485
D09,11,MITO,161127.125,1932.4260223373824
D09,11,PHAandWGA,70027.078125,972.3028378384635
D09,11,SYTO,55618.01953125,808.7607953130927
D09,12,CONC,18307.21875,172.47102060854104
D09,12,HOECHST,10813.02734375,149.8240674662751
D09,12,MITO,163602.0625,1859.7075713928966
D09,12,PHAandWGA,71022.625,917.4409469473312
D09,12,SYTO,55569.125,748.6875408175342
D09,13,CONC,18463.578125,161.1987489660635
D09,13,HOECHST,10858.548828125,140.31643837368568
D09,13,MITO,166290.6875,1798.0400744971232
D09,13,PHAandWGA,71654.09375,871.9933906854161
D09,13,SYTO,56849.1328125,701.0512311417802
D09,14,CONC,18352.0234375,151.02161337167664
D09,14,HOECHST,10943.806640625,132.25301937383475
D09,14,MITO,167700.3125,1734.1567238889115
D09,14,PHAandWGA,71557.65625,833.1140458621093
D09,14,SYTO,56457.9921875,660.1220630384407
D09,15,CONC,18466.36328125,141.74363307217791
D09,15,HOECHST,10951.939453125,125.00237520515603
D09,15,MITO,169405.03125,1663.10103688523
D09,15,PHAandWGA,73113.953125,796.0034514563026
D09,15,SYTO,57824.23046875,622.7467141717585
D10,0,CONC,13529.89453125,193.5519357602123
D10,0,HOECHST,7532.1494140625,145.79510618494984
D10,0,MITO,125180.78125,1461.6098812032362
D10,0,PHAandWGA,52704.1328125,844.8494255333226
D10,0,SYTO,38390.3359375,803.3710823663179
D10,1,CONC,15335.376953125,248.2382940731306
D10,1,HOECHST,8323.37890625,182.73240143943823
D10,1,MITO,130712.46875,1640.1521222486053
D10,1,PHAandWGA,56490.59375,1019.3490412236398
D10,1,SYTO,42150.23828125,1005.7106237158308
D10,2,CONC,17036.21875,277.80609731944963
D10,2,HOECHST,8967.208984375,194.93830229609938
D10,2,MITO,136025.3125,1762.914920950493
D10,2,PHAandWGA,59424.03515625,1122.9698946665321
D10,2,SYTO,45985.6015625,1107.1831035463222
D10,3,CONC,17655.125,270.2165894132484
D10,3,HOECHST,9374.01953125,191.24433697758622
D10,3,MITO,141325.671875,1784.3102812272957
D10,3,PHAandWGA,62618.17578125,1132.0775390161382
D10,3,SYTO,48762.40234375,1093.1504351732883
D10,4,CONC,18094.7421875,254.59480042215307
D10,4,HOECHST,9911.205078125,186.85860662352383
D10,4,MITO,148298.703125,1780.659887445667
D10,4,PHAandWGA,65029.9296875,1100.790938418882
D10,4,SYTO,50640.25390625,1029.5398805250295
D10,5,CONC,18489.015625,234.07094030953007
D10,5,HOECHST,10292.775390625,176.9959590540287
D10,5,MITO,153173.78125,1723.4940623308526
D10,5,PHAandWGA,67435.96875,1047.6303267086116
D10,5,SYTO,52871.328125,954.8368860213316
D10,6,CONC,18634.55078125,213.05298661491847
D10,6,HOECHST,10502.798828125,159.61277671549408
D10,6,MITO,157576.65625,1645.1217235482584
D10,6,PHAandWGA,69850.359375,986.8518963129223
D10,6,SYTO,54818.3046875,872.9395284883949
D10,7,CONC,18719.40234375,192.77458073582932
D10,7,HOECHST,10632.7333984375,146.46643810777115
D10,7,MITO,159659.59375,1545.2462443054537
D10,7,PHAandWGA,70181.515625,926.4172206539914
D10,7,SYTO,55473.5859375,797.8607719775905
D10,8,CONC,18637.248046875,174.64389656416037
D10,8,HOECHST,10664.224609375,133.35064707180186
D10,8,MITO,161196.125,1460.0411207715708
D10,8,PHAandWGA,71661.359375,871.7721049622727
D10,8,SYTO,55909.70703125,729.4083229705656
D10,9,CONC,18749.5546875,159.871823808097
D10,9,HOECHST,10718.076171875,123.5120750099501
D10,9,MITO,162383.03125,1394.4483644567824
D10,9,PHAandWGA,73221.6953125,818.413419988876
D10,9,SYTO,57175.46875,671.5434162758646
D10,10,CONC,18753.712890625,146.83242264847192
D10,10,HOECHST,10793.033203125,114.41896174672863
D10,10,MITO,165774.234375,1320.9880182763166
D10,10,PHAandWGA,73804.4921875,766.8316353303202
D10,10,SYTO,56659.21484375,613.9167317340856
D10,11,CONC,18860.88671875,134.91734872783007
D10,11,HOECHST,10901.90625,106.07895142591971
D10,11,MITO,166776.71875,1240.266438354127
D10,11,PHAandWGA,74236.21875,715.2707931083263
D10,11,SYTO,57845.296875,563.9286689570289
D10,12,CONC,18916.4609375,125.88038338967311
D10,12,HOECHST,10971.7705078125,100.24391290551928
D10,12,MITO,169045.75,1181.732480782339
D10,12,PHAandWGA,74911.2421875,676.4455108045572
D10,12,SYTO,57655.18359375,526.8436089409553
D10,13,CONC,19000.5546875,118.41381617833511
D10,13,HOECHST,11081.623046875,95.55866945532462
D10,13,MITO,169842.875,1122.7926962681097
D10,13,PHAandWGA,76714.1484375,643.4155320046925
D10,13,SYTO,58197.78515625,496.31732256637474
D10,14,CONC,19152.11328125,112.0435290939028
D10,14,HOECHST,11128.3564453125,91.13366190298247
D10,14,MITO,172001.359375,1080.024680033674
D10,14,PHAandWGA,76320.34375,615.778001062041
D10,14,SYTO,58889.8359375,467.93195551225716
D10,15,CONC,19262.248046875,107.20627636904157
D10,15,HOECHST,11283.119140625,87.5621222018939
D10,15,MITO,174430.625,1041.040345982522
D10,15,PHAandWGA,77394.421875,591.8652494146287
D10,15,SYTO,58621.09765625,446.7453467001652
D11,0,CONC,7840.61572265625,105.78262405134183
D11,0,HOECHST,6894.1630859375,131.6473625783818
D11,0,MITO,128955.8828125,2280.0405780347746
D11,0,PHAandWGA,47742.21484375,892.8410360567167
D11,0,SYTO,33156.38671875,709.4445671489214
D11,1,CONC,9339.54296875,174.93618533098598
D11,1,HOECHST,8073.294921875,214.96050886437126
D11,1,MITO,142109.609375,3234.3407567957083
D11,1,PHAandWGA,53126.05859375,1219.7240459962943
D11,1,SYTO,38385.2890625,1057.6798418602193
D11,2,CONC,10603.240234375,210.13570231554667
D11,2,HOECHST,9046.375,246.25474523331212
D11,2,MITO,154051.359375,3548.916374332107
D11,2,PHAandWGA,58905.35546875,1421.340160433763
D11,2,SYTO,42820.7890625,1233.7071653254868
D11,3,CONC,11396.3330078125,211.50824525415317
D11,3,HOECHST,9907.470703125,265.58752965484115
D11,3,MITO,159637.3125,3417.3149921514014
D11,3,PHAandWGA,63078.0078125,1488.4791623664385
D11,3,SYTO,46434.3203125,1275.898078148035
D11,4,CONC,11819.4609375,201.21814258710765
D11,4,HOECHST,10245.541015625,249.16899062520625
D11,4,MITO,166186.75,3212.3843656556965
D11,4,PHAandWGA,65956.953125,1479.958424820912
D11,4,SYTO,49794.609375,1237.2214332240146
D11,5,CONC,12227.7734375,182.25301280331323
D11,5,HOECHST,10766.0234375,236.73875177294616
D11,5,MITO,172430.9375,2966.0438795372515
D11,5,PHAandWGA,69545.1484375,1400.376681078508
D11,5,SYTO,52583.3828125,1139.944179035603
D11,6,CONC,12529.7890625,163.324001303495
D11,6,HOECHST,11072.41015625,215.62631294626834
D11,6,MITO,177055.65625,2752.4020873968298
D11,6,PHAandWGA,71931.53125,1302.6229842888429
D11,6,SYTO,55028.8984375,1027.2363592331565
D11,7,CONC,12419.5205078125,144.53591002241103
D11,7,HOECHST,11010.673828125,192.57340898635613
D11,7,MITO,178461.921875,2539.910486622925
D11,7,PHAandWGA,73218.4921875,1210.2358182992093
D11,7,SYTO,55658.4921875,921.1260605168649
D11,8,CONC,12253.2724609375,128.65590262358378
D11,8,HOECHST,11136.23046875,174.69480808470053
D11,8,MITO,177997.890625,2310.949290422996
D11,8,PHAandWGA,74330.859375,1127.8598340934752
D11,8,SYTO,55314.22265625,833.5889823196042
D11,9,CONC,12119.1630859375,115.26233888181325
D11,9,HOECHST,11071.6298828125,157.34374327470692
D11,9,MITO,178195.8125,2094.2305338557353
D11,9,PHAandWGA,75517.265625,1054.446428493776
D11,9,SYTO,56708.84375,756.746722987564
D11,10,CONC,12076.474609375,102.84411792974758
D11,10,HOECHST,11106.5478515625,142.53475797258324
D11,10,MITO,179534.015625,1918.0199864000747
D11,10,PHAandWGA,76438.7421875,974.3596721071378
D11,10,SYTO,56247.2109375,678.1077821422144
D11,11,CONC,11988.8251953125,92.44757963812195
D11,11,HOECHST,11090.81640625,129.85371616479304
D11,11,MITO,179716.5,1759.7918414857895
D11,11,PHAandWGA,76913.625,905.6107912432118
D11,11,SYTO,56188.87109375,615.4204485930438
D11,12,CONC,11883.615234375,84.95855129559109
D11,12,HOECHST,11068.6103515625,120.82961407498597
D11,12,MITO,179349.6875,1656.1536746141912
D11,12,PHAandWGA,77421.96875,855.574685950608
D11,12,SYTO,56921.50390625,568.9970662697295
D11,13,CONC,11832.181640625,78.5672082404284
D11,13,HOECHST,11095.43359375,113.07216153839026
D11,13,MITO,179594.359375,1569.1224279018295
D11,13,PHAandWGA,76697.953125,811.4931439402517
D11,13,SYTO,56860.6171875,530.7939272850066
D11,14,CONC,11809.2353515625,73.16309900523704
D11,14,HOECHST,11137.880859375,106.12546134987049
D11,14,MITO,180405.71875,1490.2413323203907
D11,14,PHAandWGA,77441.6875,772.7387518737501
D11,14,SYTO,57050.15625,495.67458257776
D11,15,CONC,11799.380859375,68.46291532049823
D11,15,HOECHST,11188.22265625,100.75014275620151
D11,15,MITO,180120.0625,1424.5836603263226
D11,15,PHAandWGA,76918.1875,740.4146535190658
D11,15,SYTO,56737.8515625,467.02689024640785
D12,0,CONC,11646.857421875,137.78427907910356
D12,0,HOECHST,6765.35302734375,113.20296747485314
D12,0,MITO,128130.0625,2073.3386469747124
D12,0,PHAandWGA,48716.2265625,768.6868490312446
D12,0,SYTO,34736.125,659.4105352728125
D12,1,CONC,14330.201171875,237.5733893229772
D12,1,HOECHST,7894.53076171875,190.75610105250024
D12,1,MITO,139434.6875,2939.340438470653
D12,1,PHAandWGA,54608.078125,1097.5791185776743
D12,1,SYTO,39822.5078125,1035.9383896486747
D12,2,CONC,16457.4375,283.72796396412895
D12,2,HOECHST,8944.3193359375,233.27031973430752
D12,2,MITO,151226.53125,3347.617211177327
D12,2,PHAandWGA,59825.875,1301.7693579720253
D12,2,SYTO,44538.68359375,1229.5358596823437
D12,3,CONC,17305.8984375,277.93818615472156
D12,3,HOECHST,9750.712890625,252.5103777007624
D12,3,MITO,160623.046875,3361.149377491915
D12,3,PHAandWGA,64741.89453125,1358.3833185057651
D12,3,SYTO,48764.49609375,1256.144848424818
D12,4,CONC,17942.65625,257.7998047304549
D12,4,HOECHST,10435.67578125,248.69308299067256
D12,4,MITO,167061.03125,3233.8563308221837
D12,4,PHAandWGA,68415.1796875,1339.7791745498296
D12,4,SYTO,51658.9296875,1202.0604626507359
D12,5,CONC,18628.70703125,235.0892427884332
D12,5,HOECHST,10849.7265625,229.5953002196247
D12,5,MITO,175929.34375,3076.2253030193856
D12,5,PHAandWGA,72054.0546875,1275.8150755603674
D12,5,SYTO,55716.5234375,1100.846896525464
D12,6,CONC,18714.30859375,206.63773081319576
D12,6,HOECHST,11094.4970703125,204.83165744527372
D12,6,MITO,178668.9375,2804.4215172569247
D12,6,PHAandWGA,74019.9609375,1193.14373757939
D12,6,SYTO,56956.1640625,992.3713831979268
D12,7,CONC,18761.794921875,175.02904909655174
D12,7,HOECHST,11245.41015625,179.72670544920805
D12,7,MITO,183589.1875,2547.363109777527
D12,7,PHAandWGA,77272.421875,1078.3857325591914
D12,7,SYTO,59452.484375,862.9836287957295
D12,8,CONC,18736.783203125,147.0332782594127
D12,8,HOECHST,11414.5029296875,156.93479988641272
D12,8,MITO,186664.078125,2317.4291300836867
D12,8,PHAandWGA,79009.515625,960.1184197675468
D12,8,SYTO,60113.9921875,742.7352100512182
D12,9,CONC,18632.634765625,122.51063722934957
D12,9,HOECHST,11325.11328125,135.64957286061508
D12,9,MITO,187164.515625,2061.713635736177
D12,9,PHAandWGA,79276.9296875,841.8422694990278
D12,9,SYTO,61177.65234375,632.1676439260079
D12,10,CONC,18436.904296875,103.34909974108183
D12,10,HOECHST,11402.49609375,116.80621631269699
D12,10,MITO,189772.53125,1824.9095169860368
D12,10,PHAandWGA,80607.6171875,735.1151537284653
D12,10,SYTO,61278.546875,536.6913641673762
D12,11,CONC,18182.94921875,89.2658453051207
D12,11,HOECHST,11202.505859375,102.95162414935419
D12,11,MITO,189383.8125,1664.632796002224
D12,11,PHAandWGA,80512.203125,665.381854205649
D12,11,SYTO,61227.75390625,474.6823325680295
D12,12,CONC,17985.849609375,79.22553372257502
D12,12,HOECHST,11220.5302734375,93.38938311053454
D12,12,MITO,189482.6875,1537.666735269268
D12,12,PHAandWGA,80698.8671875,608.2596128835132
D12,12,SYTO,61512.5,427.6554123035698
D12,13,CONC,17676.23046875,71.29670710621392
D12,13,HOECHST,11126.955078125,84.98562020602162
D12,13,MITO,189737.625,1421.13922393513
D12,13,PHAandWGA,80468.65625,557.1019296626343
D12,13,SYTO,61351.65234375,386.0353319196937
D12,14,CONC,17594.255859375,65.03675616759936
D12,14,HOECHST,11113.7265625,78.43903071448632
D12,14,MITO,189064.625,1328.6196647836418
D12,14,PHAandWGA,80805.984375,518.270666501205
D12,14,SYTO,61445.2890625,354.2736081181273
D12,15,CONC,17430.41015625,60.56357301686462
D12,15,HOECHST,11132.4951171875,73.73209104609016
D12,15,MITO,187892.21875,1253.614656266579
D12,15,PHAandWGA,81027.421875,488.0310236462745
D12,15,SYTO,60186.2109375,329.7218350908303
D13,0,CONC,10706.078125,103.65755924821971
D13,0,HOECHST,6545.10009765625,85.03092333937838
D13,0,MITO,124497.796875,1536.0687785368896
D13,0,PHAandWGA,48191.46875,625.4775095335492
D13,0,SYTO,31589.8984375,474.6997739039332
D13,1,CONC,11956.8046875,150.88325596086108
D13,1,HOECHST,7138.74658203125,127.6173630891581
D13,1,MITO,131090.015625,1965.2761009820597
D13,1,PHAandWGA,50766.453125,757.3238194867779
D13,1,SYTO,33894.265625,623.2261692364215
D13,2,CONC,13908.8056640625,229.44939976455157
D13,2,HOECHST,8021.427734375,187.11761960290892
D13,2,MITO,140403.09375,2591.5170216423767
D13,2,PHAandWGA,54503.21484375,1006.5123417494814
D13,2,SYTO,37982.61328125,879.1930418472328
D13,3,CONC,16161.087890625,289.9674587636037
D13,3,HOECHST,8930.46484375,228.3647460556324
D13,3,MITO,149991.390625,3027.1484248998026
D13,3,PHAandWGA,59319.87890625,1224.4311977083821
D13,3,SYTO,41782.421875,1093.657855855978
D13,4,CONC,17469.359375,301.3763826744478
D13,4,HOECHST,9621.3828125,234.71016653277354
D13,4,MITO,159916.09375,3148.11577760277
D13,4,PHAandWGA,64662.40625,1322.2246633614361
D13,4,SYTO,45757.2265625,1149.9580362140146
D13,5,CONC,18014.443359375,284.77699967875793
D13,5,HOECHST,10305.505859375,228.85657223407821
D13,5,MITO,167370.21875,2972.562249965114
D13,5,PHAandWGA,68344.1484375,1309.855311195511
D13,5,SYTO,48848.76953125,1131.5642341930084
D13,6,CONC,18360.3828125,255.68246634849103
D13,6,HOECHST,10685.779296875,209.89961904960734
D13,6,MITO,173189.34375,2788.047652476877
D13,6,PHAandWGA,70488.78125,1242.9202841208846
D13,6,SYTO,52054.46484375,1039.1679833906205
D13,7,CONC,18670.205078125,226.2238703874264
D13,7,HOECHST,11092.66796875,194.8418475448483
D13,7,MITO,178163.59375,2597.0069079667965
D13,7,PHAandWGA,73685.5234375,1153.9805473957385
D13,7,SYTO,54196.90625,933.612800736376
D13,8,CONC,18747.35546875,198.9860965171497
D13,8,HOECHST,11136.9501953125,172.37511816764706
D13,8,MITO,179780.6875,2396.363732370462
D13,8,PHAandWGA,75590.796875,1063.4657948893475
D13,8,SYTO,55387.1171875,836.6961879796725
D13,9,CONC,18883.6875,172.94140010425645
D13,9,HOECHST,11256.251953125,149.4125424512055
D13,9,MITO,183234.265625,2186.450071170896
D13,9,PHAandWGA,77377.765625,962.3250960001286
D13,9,SYTO,56657.75,733.8837392690809
D13,10,CONC,19043.4765625,149.102386546142
D13,10,HOECHST,11394.8564453125,131.80433445079493
D13,10,MITO,187102.0625,2001.5906811620243
D13,10,PHAandWGA,78875.21875,863.4440999151652
D13,10,SYTO,58020.83984375,640.6047143984058
D13,11,CONC,19016.095703125,130.81523478742727
D13,11,HOECHST,11347.19921875,116.89226079503123
D13,11,MITO,187987.234375,1868.9832871547537
D13,11,PHAandWGA,79325.671875,787.8255804642754
D13,11,SYTO,58938.078125,569.3521420614595
D13,12,CONC,18896.66796875,115.94250408680308
D13,12,HOECHST,11374.94140625,105.42727469074758
D13,12,MITO,188911.21875,1755.6342669656192
D13,12,PHAandWGA,80651.7890625,722.9133084283274
D13,12,SYTO,58262.3515625,509.05762141962555
D13,13,CONC,18860.38671875,103.60225599474369
D13,13,HOECHST,11406.35546875,95.40457607730023
D13,13,MITO,188858.71875,1634.92730525993
D13,13,PHAandWGA,81072.25,663.307590046593
D13,13,SYTO,58800.85546875,457.9187886269633
D13,14,CONC,18840.19921875,95.14101875493886
D13,14,HOECHST,11416.203125,88.3903406500478
D13,14,MITO,190953.90625,1553.2344324035635
D13,14,PHAandWGA,80399.390625,617.7717513794516
D13,14,SYTO,59806.33984375,418.47626452926335
D13,15,CONC,18846.609375,89.44979652258742
D13,15,HOECHST,11493.966796875,83.46964604212168
D13,15,MITO,193037.0,1488.616669596201
D13,15,PHAandWGA,81871.09375,584.483558284312
D13,15,SYTO,60012.8515625,391.84467915545406
D14,0,CONC,9478.736328125,123.48454608792682
D14,0,HOECHST,6555.427734375,109.32488173671685
D14,0,MITO,113410.296875,1817.6593135126138
D14,0,PHAandWGA,45303.546875,779.4179234162801
D14,0,SYTO,31457.32421875,600.3228305331812
D14,1,CONC,10419.58203125,175.82329325714431
D14,1,HOECHST,7147.5048828125,150.95969166894704
D14,1,MITO,118331.4296875,2242.9565620684507
D14,1,PHAandWGA,47863.80859375,943.6073903722188
D14,1,SYTO,33480.6640625,771.5399234961749
D14,2,CONC,12645.9453125,290.97380024165034
D14,2,HOECHST,8225.94921875,238.0367939629146
D14,2,MITO,128646.1640625,2994.7259898762163
D14,2,PHAandWGA,52110.4296875,1265.6068251386087
D14,2,SYTO,37816.8046875,1127.0955404433234
D14,3,CONC,14899.27734375,362.58623874530514
D14,3,HOECHST,9258.912109375,286.8663829367189
D14,3,MITO,137897.125,3385.717630056952
D14,3,PHAandWGA,56605.390625,1500.5107758903673
D14,3,SYTO,42424.5625,1375.0937060553683
D14,4,CONC,15692.751953125,353.74007136832086
D14,4,HOECHST,9952.28515625,292.1546192596538
D14,4,MITO,146485.640625,3424.182907384565
D14,4,PHAandWGA,60472.73828125,1567.930638616029
D14,4,SYTO,45680.015625,1409.2481793640777
D14,5,CONC,16310.0693359375,336.5130614538015
D14,5,HOECHST,10607.4609375,287.15226921975784
D14,5,MITO,153092.6875,3365.8814595738722
D14,5,PHAandWGA,64514.7109375,1563.5237038189637
D14,5,SYTO,48957.765625,1362.7862435494383
D14,6,CONC,16621.990234375,308.13461148787655
D14,6,HOECHST,11001.072265625,270.0701498675639
D14,6,MITO,157298.15625,3212.333766411421
D14,6,PHAandWGA,67796.671875,1512.295366407767
D14,6,SYTO,51828.328125,1279.8038308526322
D14,7,CONC,16817.662109375,273.81444072744375
D14,7,HOECHST,11240.7763671875,241.20449404705516
D14,7,MITO,160901.03125,3003.103815972441
D14,7,PHAandWGA,70293.921875,1418.4589184354065
D14,7,SYTO,53285.0859375,1151.1584946065204
D14,8,CONC,16844.765625,244.6003835041287
D14,8,HOECHST,11395.28515625,218.10722101202933
D14,8,MITO,163500.9375,2809.044499417164
D14,8,PHAandWGA,71791.84375,1330.7945615262427
D14,8,SYTO,54823.19140625,1036.3121310056642
D14,9,CONC,16804.734375,222.8808323057641
D14,9,HOECHST,11347.61328125,198.69729810972942
D14,9,MITO,163457.15625,2690.5264159464555
D14,9,PHAandWGA,71939.2265625,1263.0892640956613
D14,9,SYTO,54832.46875,955.2909757258365
D14,10,CONC,16893.22265625,202.49965367892275
D14,10,HOECHST,11381.0,183.04925511967008
D14,10,MITO,166286.34375,2583.7987209714847
D14,10,PHAandWGA,73557.21875,1195.0224298005237
D14,10,SYTO,55791.42578125,876.1738574144274
D14,11,CONC,16772.15234375,185.60393553859197
D14,11,HOECHST,11371.912109375,170.11310299289357
D14,11,MITO,167494.46875,2480.7892029530544
D14,11,PHAandWGA,74412.3203125,1131.4418418409477
D14,11,SYTO,55902.984375,811.5413489798185
D14,12,CONC,16720.744140625,170.8476788442892
D14,12,HOECHST,11394.9873046875,158.748087536076
D14,12,MITO,167430.34375,2393.5946415962453
D14,12,PHAandWGA,74800.734375,1072.4913335667459
D14,12,SYTO,55725.77734375,749.9947461377576
