;principal component 1;principal component 2;principal component 3;principal component 4;compound;conc;pert_type;ImageID;barcode;well_id;site
352;32.64131746841625;11.583788246127758;-10.824477244458384;-32.14261189928997;[fenb];2.5;poscon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07_1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07;O07;1
353;29.0563036008701;19.33336801461645;-5.999189845199555;-11.396158904450822;[fenb];2.5;poscon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07_2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07;O07;2
354;28.65116639236796;16.63362756919649;-0.0641445330406967;-24.40396218944247;[fenb];2.5;poscon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07_3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07;O07;3
355;24.445632729542936;26.802179745636888;-2.9903551386285234;-21.642628443965243;[fenb];2.5;poscon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07_4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07;O07;4
356;67.75779579109356;25.942807184561218;-12.241227767661062;-8.934816228415006;[fenb];2.5;poscon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07_5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07;O07;5
357;21.343969225728443;20.11323783952218;-1.293327744819042;-25.754338187056394;[fenb];2.5;poscon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07_6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07;O07;6
358;35.19364846121988;13.907970635953864;-2.072501229104308;-9.166422280526355;[fenb];2.5;poscon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07_7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07;O07;7
359;26.31954298085403;20.514350423140083;-5.677963858300088;-24.835549250541728;[fenb];2.5;poscon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07_8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07;O07;8
360;79.53705023420325;0.344370117427931;3.8134665179161162;-14.778953416144246;[fenb];2.5;poscon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07_9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O07;O07;9
361;-1.3969293353365189;-1.7819314237080233;3.383945928735828;-1.1195810615516797;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11_1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11;O11;1
362;-18.616884089522028;9.868311320903157;1.286990814323755;-0.09689874401321781;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11_2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11;O11;2
363;23.869947786379406;-12.418559138206973;0.27428492371705193;-2.6083471997198426;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11_3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11;O11;3
364;-4.985379674946191;12.416414114625397;-6.309030886885407;3.5842851009928225;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11_4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11;O11;4
365;-4.122632001271252;-4.339747377480783;-5.661923252482159;-7.448868052018893;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11_5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11;O11;5
366;1.8403367750531356;-5.336467929029207;0.10307589914725088;-3.557987791124736;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11_6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11;O11;6
367;5.952077379778236;-19.10888800665525;1.5799780442558484;-0.21120584874352022;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11_8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11;O11;8
368;4.580679620580953;-18.439892528082343;1.3779042416547007;-6.121004239579168;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11_9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O11;O11;9
369;-10.879048502743036;6.5819309027622;-6.968852271719628;-5.5909934861470285;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16_1;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16;O16;1
370;-8.264317694895391;8.448674149350538;-6.759721854129214;-0.6348932073258632;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16_2;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16;O16;2
371;-21.59683411590747;14.67593311420294;-4.530560040172649;1.6767462836003122;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16_3;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16;O16;3
372;-12.091521148195199;-3.5902042780879992;0.13539902425750658;-2.601519098435453;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16_4;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16;O16;4
373;-3.9597784682126225;-6.966732614437406;-6.772848764979516;-4.034083139109821;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16_5;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16;O16;5
374;-6.215555136435858;-1.9706460035105153;-5.799079400303482;2.143242660912475;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16_6;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16;O16;6
375;2.149587961528591;-6.300364268306551;-1.912212124020835;-1.5988839155264234;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16_7;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16;O16;7
376;-2.391406128076357;-5.880847267088228;-8.658863654293304;3.109877765178095;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16_8;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16;O16;8
377;7.8769529204462;-16.232247249108994;-6.126854492994076;-5.485264894182877;[dmso];0.1;negcon;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16_9;colo44-v1-FA-P017365-CACO2-48h-P1-L1_O16;O16;9
378;-0.2249458197293758;0.18768449086110262;24.039869576841483;-12.163555332400525;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05;B05;1
379;12.478618570165233;18.526120480677964;27.393716504661533;2.4509285688330356;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05;B05;2
380;5.019995899733621;8.941788557196887;31.598061997670047;8.667074688906032;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05;B05;3
381;-3.280351281550544;10.736051771852928;22.614993915283865;6.575171590705974;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05;B05;4
382;-27.34874056780469;10.127698279170462;17.14255283975018;-1.3020846969081858;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05;B05;5
383;-12.3517819086179;17.59940010774237;30.179200157364207;-6.9170403285556255;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05;B05;6
384;-27.444002997656654;27.248503476681485;32.328604823806586;-4.64105822166054;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05;B05;7
385;-11.768666867387628;14.346892148150719;0.6801992432527424;3.2603705098646;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05;B05;8
386;18.988307304915626;33.5623259068679;16.3035545816715;1.5243566644289392;[etop];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B05;B05;9
387;43.32761101174;-13.77904833161223;-2.1849551637624467;-8.657302264742444;[fenb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10;B10;1
388;50.34062410367183;2.301521303932662;-5.0986446882129774;-12.469328140043837;[fenb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10;B10;2
389;46.62018437465337;12.759727869983609;-9.726624402906742;-3.598722595083538;[fenb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10;B10;3
390;42.69637293882123;3.9923710803900208;1.9008667859894484;-16.199227107187774;[fenb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10;B10;4
391;47.541261797294;9.00110611474476;-15.845947165300027;-2.162609275672293;[fenb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10;B10;5
392;56.84168325195719;24.176534289667288;-7.274543569841091;10.800991050614149;[fenb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10;B10;6
393;39.3021251592209;16.852684408386477;-11.204829113289072;6.477194147898146;[fenb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10;B10;7
394;38.03329474396611;19.760720705710234;-21.228800853092455;12.405066991509882;[fenb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10;B10;8
395;68.11636712567349;9.561646152320664;-16.70676853374549;-4.07179520416992;[fenb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B10;B10;9
396;-12.220829985538183;-15.803680160107776;-0.3388867066021841;0.4847004570936022;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14;B14;1
397;4.609380536656775;-10.544962236830273;-6.459011035769815;5.827670042951118;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14;B14;2
398;-21.48317972345694;2.7403431478478444;0.4914681880370368;-3.857955336253609;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14;B14;4
399;-0.5944569255659535;-5.291939300125032;-5.628645423466863;2.012342106962577;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14;B14;5
400;68.90706081876205;-7.0716135462138165;0.09875220126271401;2.587016722566659;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14;B14;6
401;-11.077522892635873;2.1801563189307283;-5.738187542141931;-0.7962845130712661;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14;B14;7
402;-11.332681482841043;4.308069260251393;-8.233687155127864;1.1977741052789772;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14;B14;8
403;-7.371564084806449;-10.931450694604226;-10.17306141964639;5.239513627239643;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_B14;B14;9
404;22.63855246693433;-21.37883156582698;11.505664692865519;-5.382402137584612;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07;C07;1
405;-0.9824848608767806;-21.29865861192195;3.6110735175983097;5.017340691865034;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07;C07;2
406;-0.3764580588849197;-20.86701008005693;4.943067830324968;3.2615420047287125;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07;C07;3
407;4.461411023515074;-23.22831982354007;2.093919595553565;-1.93759666244108;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07;C07;4
408;-25.400648021852746;9.351275257926256;0.6348523316280662;5.176492672782073;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07;C07;5
409;15.29336380000307;-13.527525401486763;-0.2977033499823511;-3.9609437620518118;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07;C07;6
410;-3.4267856956991047;16.55282858164501;-1.381976119004843;2.8165057524202615;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07;C07;7
411;-24.32448385401575;16.624738408630996;2.1822705050253397;0.17049377963660653;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07;C07;8
412;1.7705095052597968;3.2027346683838136;-4.2485095923235905;3.8782020558318773;[berb];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C07;C07;9
413;-14.141849650317322;-5.626620783727282;-5.89030922493389;-0.18650722390245142;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19;C19;1
414;3.9009531018807047;-10.600993472642942;-9.943144767853756;6.138329602281183;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19;C19;2
415;-10.83926085341517;-9.379197483271154;-10.819492965521386;5.811457534016315;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19;C19;3
416;-7.253214629748207;-7.070260196578935;-8.786430130592663;5.332973765118918;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19;C19;4
417;-12.139215255136886;2.478671824611819;-10.803895276957558;-3.4570548271776893;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19;C19;5
418;-2.0220894956352105;-10.13345499984945;-9.341825297056925;-7.736081017024117;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19;C19;6
419;6.196593440030827;0.6719673882676709;-3.7590630131695004;-1.5893259096935088;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19;C19;7
420;21.462923463217454;5.074302638745231;-12.300643722716194;9.059068861253717;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19;C19;8
421;18.27723787338289;12.246938831256282;-15.666929137556158;5.122414248371691;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C19;C19;9
422;-14.807282113185433;-4.797805714737376;-10.86038785490064;-5.969361138337521;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21;C21;1
423;0.9387520817582524;7.70878152576997;-3.740320431139048;-5.037137481800802;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21;C21;2
424;4.999600937394679;-20.072657680400564;-4.722308352036335;-2.0023357272132207;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21;C21;3
425;-18.90275381405011;-8.388265852868605;-13.02379264238921;0.39043237886643556;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21;C21;4
426;-7.240389234603047;-17.822460873595457;-7.475756294481169;-8.43199178750929;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21;C21;5
427;-16.51473497586088;-0.10014304395654088;-9.788580938983923;-9.761835228629193;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21;C21;6
428;-24.815459409333506;12.89833889631159;-4.287549861498381;8.465817288021325;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21;C21;7
429;-4.3415594517218;7.874054456653932;-2.3299680560395193;-5.811210686759247;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21;C21;8
430;-13.379612842193918;10.916969552520259;-10.294003008651542;-7.795519410234264;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_C21;C21;9
431;7.32447586236209;-23.199518815289906;2.206234524166426;2.5392851825276908;[flup];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09;D09;1
432;-4.6164166138835725;-10.08379369066359;2.7884941650974207;-3.61408510708079;[flup];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09;D09;2
433;-16.670000022765223;0.14282733048690832;2.6344043345566477;0.7693090582120308;[flup];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09;D09;3
434;59.25180533918519;-5.752309897512884;7.479449264156606;8.304051330780714;[flup];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09;D09;4
435;12.389142506159539;-3.808441894310187;-5.152864421760876;10.174949199846324;[flup];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09;D09;5
436;26.568499530014822;-5.156706461297103;3.8658687220162515;4.310461464669862;[flup];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09;D09;6
437;8.527068942762316;-7.165359232172939;0.011921388119305678;-3.1969422707210136;[flup];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09;D09;7
438;3.630725384011986;-3.0398783056535796;-4.788052237746166;6.512205477700309;[flup];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09;D09;8
439;2.1505805768228687;20.08482447153499;-12.565038949195689;2.232967300577719;[flup];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D09;D09;9
440;-5.2795751375594575;-19.018152653616422;-2.1826161585891164;-3.7136868216408505;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16;D16;1
441;-11.57069783549402;0.005516992319272287;-2.844351756040453;2.3083465333534847;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16;D16;2
442;-19.535825680711906;-4.309339965923146;-4.1621310544319465;5.075095691662487;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16;D16;3
443;-18.610479525539308;-2.703207062569478;-9.48738368002901;6.410386315139527;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16;D16;4
444;-23.717512776745977;1.842143067446964;-10.224417648544858;5.809374180253183;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16;D16;5
445;-15.647312040699372;4.947723313406512;-8.537176271543471;4.009986283485058;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16;D16;6
446;-11.182020637450057;6.477081674156403;-0.2167170816781584;5.618709710373181;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16;D16;7
447;-9.850627646977081;-1.2403835940048837;-3.2931255585093067;-1.5953799095950043;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16;D16;8
448;-25.74050950419577;10.410994245000513;-7.093437004334955;5.724875667334426;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D16;D16;9
449;30.036620647341724;-3.7086347320813404;-12.440401565180975;2.735008091292276;[tetr];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22;D22;1
450;9.696890067657394;-0.9888429852615557;-11.329907305668224;-11.450065858360581;[tetr];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22;D22;2
451;-18.016952623021385;4.17752855464976;-8.575077322966726;2.757522122361479;[tetr];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22;D22;3
452;11.387816734713558;8.208196018765355;-6.970479828522894;-10.214733172841875;[tetr];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22;D22;4
453;1.354753053088583;8.897073636553023;-10.082353179340249;-4.251016616574947;[tetr];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22;D22;5
454;-10.56361350222469;-2.5750010148735956;-13.98389336010516;-10.244143688376182;[tetr];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22_6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22;D22;6
455;27.7090745894994;14.632407580922573;-8.041254283484607;4.05453985093405;[tetr];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22_7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22;D22;7
456;8.593703580374283;3.7410260925091063;-14.796998165937724;-4.109417687319093;[tetr];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22_8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22;D22;8
457;7.908022134367029;11.446148708381003;-6.694617447815293;-6.720249420385612;[tetr];2.5;poscon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22_9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_D22;D22;9
458;2.2770155427357204;-20.621170422893137;3.337218144725233;6.691103156455193;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04_1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04;E04;1
459;12.294302225230071;-13.133351694159224;4.533185817506968;-0.4662425838386187;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04_2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04;E04;2
460;5.589008222481849;-19.586642387966894;0.2911786356019474;4.827029733971355;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04_3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04;E04;3
461;-12.900247734934615;-10.835719123242995;-1.449601877357059;3.055259491818288;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04_4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04;E04;4
462;17.092756479567996;-14.966608824044734;9.465554738932795;-3.6197583875592194;[dmso];0.1;negcon;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04_5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_E04;E04;5
