EnsemblID,gene_name,logFC,PValue,FDR,F,gene_biotype,GroupA_NormCPM,GroupB_NormCPM,GroupA_stdv,GroupB_stdv,log10FDR,alias,mygene_name,summary
ENSG00000242860,RN7SL180P,1.52995,0.00202649,0.0203813,14.8824,misc_RNA,0.699953,1.63454,0.43229,0.186199,1.69077,,"RNA, 7SL, cytoplasmic 180, pseudogene",
ENSG00000277287,ENSG00000277287,1.61086,0.00202846,0.0203866,15.3333,lncRNA,0.894817,2.61539,0.339059,1.04745,1.69066,,,
ENSG00000169991,IFFO2,0.646851,0.00203065,0.0203942,15.4471,protein_coding,6.87539,10.9538,0.737795,1.36535,1.69049,,intermediate filament family orphan 2,"Predicted to be located in intermediate filament. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000183336,BOLA2,0.701919,0.00203444,0.0204031,15.6129,protein_coding,27.47,44.8936,3.70714,9.70531,1.6903,BOLA2A;BOLA2B;My016,bolA family member 2,"This gene is located within a region of a segmental duplication on chromosome 16 and is identical to BOLA2B (bolA family member 2B). The product of this gene belongs to a family of proteins that are widely conserved and may be involved in iron maturation. Related pseudogenes are found multiple different chromosomes. Alternative splicing results in multiple transcript variants. Transcripts initiating at this locus may extend into downstream SMG1 pseudogene 6 (SMG1P6) and encode fusion proteins with a C-terminus related to SMG1 phosphatidylinositol 3-kinase-related kinase. A readthrough locus is represented with GeneID:107282092. [provided by RefSeq, Feb 2016]."
ENSG00000101849,TBL1X,-1.41688,0.00203451,0.0204031,15.6125,protein_coding,97.9515,35.7407,69.435,2.8562,1.6903,CHNG8;EBI;SMAP55;TBL1,transducin beta like 1 X-linked,"The protein encoded by this gene has sequence similarity with members of the WD40 repeat-containing protein family. The WD40 group is a large family of proteins, which appear to have a regulatory function. It is believed that the WD40 repeats mediate protein-protein interactions and members of the family are involved in signal transduction, RNA processing, gene regulation, vesicular trafficking, cytoskeletal assembly and may play a role in the control of cytotypic differentiation. This encoded protein is found as a subunit in corepressor SMRT (silencing mediator for retinoid and thyroid receptors) complex along with histone deacetylase 3 protein. This gene is located adjacent to the ocular albinism gene and it is thought to be involved in the pathogenesis of the ocular albinism with late-onset sensorineural deafness phenotype. Four transcript variants encoding two different isoforms have been found for this gene. This gene is highly similar to the Y chromosome TBL1Y gene. [provided by RefSeq, Nov 2008]."
ENSG00000089006,SNX5,-0.475421,0.00203585,0.0204031,15.4314,protein_coding,157.042,113.117,11.8141,3.29638,1.6903,,,
ENSG00000181666,ZNF875,1.16013,0.00203835,0.0204136,15.6194,protein_coding,1.9214,4.3541,0.500198,1.29889,1.69008,HKR1,zinc finger protein 875,"Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000105612,DNASE2,-0.525597,0.00203978,0.0204136,15.4244,protein_coding,14.8471,10.2483,0.541849,0.523581,1.69008,AIPCS;DNASE2A;DNL;DNL2,"deoxyribonuclease 2, lysosomal","This gene encodes a member of the DNase family. The protein, located in the lysosome, hydrolyzes DNA under acidic conditions and mediates the breakdown of DNA during erythropoiesis and apoptosis. Two codominant alleles have been characterized, DNASE2*L (low activity) and DNASE2*H (high activity), that differ at one nucleotide in the promoter region. The DNASE2*H allele is represented in this record. [provided by RefSeq, Jul 2008]."
ENSG00000113649,TCERG1,-0.5749,0.00204605,0.020451,15.4096,protein_coding,92.7899,62.1385,12.7268,6.51439,1.68928,CA150;TAF2S;Urn1,transcription elongation regulator 1,"This gene encodes a nuclear protein that regulates transcriptional elongation and pre-mRNA splicing. The encoded protein interacts with the hyperphosphorylated C-terminal domain of RNA polymerase II via multiple FF domains, and with the pre-mRNA splicing factor SF1 via a WW domain. Alternative splicing results in multiple transcripts variants encoding different isoforms. [provided by RefSeq, Jul 2008]."
ENSG00000229980,TOB1-AS1,1.42676,0.0020464,0.020451,15.5319,lncRNA,1.12,3.52558,0.650267,1.10269,1.68928,,TOB1 antisense RNA 1,
ENSG00000268756,ENSG00000268756,-1.27328,0.00206705,0.020624,15.4095,lncRNA,1.90855,0.786469,0.589836,0.295676,1.68563,,,
ENSG00000136997,MYC,0.636948,0.0020674,0.020624,15.3871,protein_coding,271.001,422.693,54.5865,27.7768,1.68563,MRTL;MYCC;bHLHe39;c-Myc,"MYC proto-oncogene, bHLH transcription factor","This gene is a proto-oncogene and encodes a nuclear phosphoprotein that plays a role in cell cycle progression, apoptosis and cellular transformation. The encoded protein forms a heterodimer with the related transcription factor MAX. This complex binds to the E box DNA consensus sequence and regulates the transcription of specific target genes. Amplification of this gene is frequently observed in numerous human cancers. Translocations involving this gene are associated with Burkitt lymphoma and multiple myeloma in human patients. There is evidence to show that translation initiates both from an upstream, in-frame non-AUG (CUG) and a downstream AUG start site, resulting in the production of two isoforms with distinct N-termini. [provided by RefSeq, Aug 2017]."
ENSG00000138193,PLCE1,-1.75233,0.00206807,0.020624,15.4992,protein_coding,2.18952,0.600872,0.936838,0.384749,1.68563,NPHS3;PLCE;PPLC,phospholipase C epsilon 1,"This gene encodes a phospholipase enzyme that catalyzes the hydrolysis of phosphatidylinositol-4,5-bisphosphate to generate two second messengers: inositol 1,4,5-triphosphate (IP3) and diacylglycerol (DAG). These second messengers subsequently regulate various processes affecting cell growth, differentiation, and gene expression. This enzyme is regulated by small monomeric GTPases of the Ras and Rho families and by heterotrimeric G proteins. In addition to its phospholipase C catalytic activity, this enzyme has an N-terminal domain with guanine nucleotide exchange (GEF) activity. Mutations in this gene cause early-onset nephrotic syndrome; characterized by proteinuria, edema, and diffuse mesangial sclerosis or focal and segmental glomerulosclerosis. Alternative splicing results in multiple transcript variants encoding distinct isoforms.[provided by RefSeq, Sep 2009]."
ENSG00000175216,CKAP5,-0.548991,0.00207113,0.02064,15.3565,protein_coding,90.3673,61.9185,11.9507,5.31622,1.68529,CHTOG;MSPS;TOG;TOGp;ch-TOG,cytoskeleton associated protein 5,"This gene encodes a cytoskeleton-associated protein which belongs to the TOG/XMAP215 family. The N-terminal half of this protein contains a microtubule-binding domain and the C-terminal half contains a KXGS motif for binding tubulin dimers. This protein has two distinct roles in spindle formation; it protects kinetochore microtubules from depolymerization and plays an essential role in centrosomal microtubule assembly. This protein may be necessary for the proper interaction of microtubules with the cell cortex for directional cell movement. It also plays a role in translation of the myelin basic protein (MBP) mRNA by interacting with heterogeneous nuclear ribonucleoprotein (hnRNP) A2, which associates with MBP. Alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Aug 2011]."
ENSG00000126368,NR1D1,0.936049,0.00207279,0.0206421,15.5297,protein_coding,33.6017,66.0226,13.3706,8.3228,1.68525,EAR1;REVERBA;REVERBalpha;THRA1;THRAL;ear-1;hRev,nuclear receptor subfamily 1 group D member 1,"This gene encodes a transcription factor that is a member of the nuclear receptor subfamily 1. The encoded protein is a ligand-sensitive transcription factor that negatively regulates the expression of core clock proteins. In particular this protein represses the circadian clock transcription factor aryl hydrocarbon receptor nuclear translocator-like protein 1 (ARNTL). This protein may also be involved in regulating genes that function in metabolic, inflammatory and cardiovascular processes. [provided by RefSeq, Jan 2013]."
ENSG00000086200,IPO11,-0.507413,0.00207596,0.0206592,15.3466,protein_coding,34.8938,24.3296,3.00612,1.25038,1.68489,RanBP11,importin 11,"Importins, including IPO11, are a members of the karyopherin/importin-beta family of transport receptors (see KPNB1; 602738) that mediate nucleocytoplasmic transport of protein and RNA cargoes (Plafker and Macara, 2000 [PubMed 11032817]).[supplied by OMIM, Sep 2008]."
ENSG00000156795,NTAQ1,-0.608031,0.00208924,0.0207767,15.3189,protein_coding,32.879,21.1915,5.30048,2.52772,1.68242,C8orf32;WDYHV1,N-terminal glutamine amidase 1,"Predicted to enable protein-N-terminal glutamine amidohydrolase activity. Predicted to be involved in cellular protein modification process. Predicted to be active in cytosol and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000291177,ZNF56P,1.26307,0.0020917,0.0207867,15.493,lncRNA,2.12958,4.35097,1.18668,1.16365,1.68222,ZNF56;ZNF742,"zinc finger protein 56, pseudogene","Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000188706,ZDHHC9,0.496725,0.00209404,0.0207953,15.3092,protein_coding,19.6088,27.558,0.538168,1.73209,1.68203,,,
ENSG00000166897,ELFN2,0.926301,0.00209774,0.0208086,15.4766,protein_coding,39.874,77.7701,13.9449,13.7212,1.68176,LRRC62;PPP1R29,extracellular leucine rich repeat and fibronectin type III domain containing 2,"Predicted to enable protein phosphatase inhibitor activity. Predicted to be involved in negative regulation of catalytic activity. Located in extracellular space. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000134453,RBM17,-0.698842,0.00209831,0.0208086,15.4752,protein_coding,140.101,85.748,37.3745,4.48459,1.68176,SPF45,RNA binding motif protein 17,"This gene encodes an RNA binding protein. The encoded protein is part of the spliceosome complex and functions in the second catalytic step of mRNA splicing. Alternatively spliced transcript variants have been described. Related pseudogenes exist on chromosomes 9 and 15. [provided by RefSeq, Mar 2009]."
ENSG00000104047,DTWD1,0.529085,0.00210015,0.0208123,15.2961,protein_coding,30.7525,44.8953,3.68422,2.7307,1.68168,MDS009,DTW motif tRNA-uridine aminocarboxypropyltransferase 1,"Enables tRNA-uridine aminocarboxypropyltransferase activity. Involved in tRNA modification. Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000102878,HSF4,1.11529,0.00210936,0.020889,15.48,protein_coding,2.83681,5.54132,1.07275,1.2512,1.68008,CTM;CTRCT5,heat shock transcription factor 4,"Heat-shock transcription factors (HSFs) activate heat-shock response genes under conditions of heat or other stresses. HSF4 lacks the carboxyl-terminal hydrophobic repeat which is shared among all vertebrate HSFs and has been suggested to be involved in the negative regulation of DNA binding activity. Two alternatively spliced transcripts encoding distinct isoforms and possessing different transcriptional activity have been described. [provided by RefSeq, Jul 2008]."
ENSG00000171224,FAM241B,-0.580137,0.00211397,0.0209161,15.2684,protein_coding,18.4801,12.3323,1.3306,1.65082,1.67952,C10orf35,family with sequence similarity 241 member B,"Predicted to be integral component of membrane. Predicted to be active in intracellular membrane-bounded organelle. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000184110,EIF3C,0.530674,0.00211505,0.0209161,15.2652,protein_coding,121.765,175.817,14.542,14.2448,1.67952,EIF3CL;EIF3S8;eIF3-p110,eukaryotic translation initiation factor 3 subunit C,"Enables ribosome binding activity. Contributes to translation initiation factor activity. Involved in positive regulation of mRNA binding activity; positive regulation of translation; and translational initiation. Part of eukaryotic translation initiation factor 3 complex. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000139826,ABHD13,0.54161,0.0021242,0.020992,15.2477,protein_coding,13.4452,19.8001,1.11849,1.52851,1.67795,BEM46L1;C13orf6;bA153I24.2,abhydrolase domain containing 13,"Predicted to enable palmitoyl-(protein) hydrolase activity. Predicted to be involved in protein depalmitoylation. Located in membrane. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000167081,PBX3,-0.699668,0.00213273,0.0210616,15.2366,protein_coding,6.60813,4.00013,0.764311,0.446701,1.67651,,PBX homeobox 3,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in animal organ development; neuron development; and regulation of transcription by RNA polymerase II. Predicted to act upstream of or within several processes, including adult locomotory behavior; dorsal spinal cord development; and regulation of respiratory gaseous exchange by nervous system process. Predicted to be located in nucleus. Predicted to be part of chromatin. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000175662,TOM1L2,0.824493,0.00213555,0.0210725,15.4006,protein_coding,7.82775,14.3159,2.42791,2.41167,1.67628,,target of myb1 like 2 membrane trafficking protein,"This gene belongs to a small gene family whose members have an N-terminal VHS domain followed by a GAT domain; domains which typically participate in vesicular trafficking. The canonical protein encoded by this gene also has a C-terminal clathrin binding motif. This protein has been shown to interact with Tollip, clathrin and ubiquitin and is thought to play a role in endosomal sorting. This gene resides in the 3.7 Mb deletion of chromosome region 17p11.2 that is associated with Smith-Magenis syndrome. Alternative splicing results in multiple transcript variants encoding distinct proteins. [provided by RefSeq, Apr 2017]."
ENSG00000197746,PSAP,0.477664,0.0021368,0.0210725,15.2208,protein_coding,499.014,694.54,35.4329,23.1157,1.67628,,,
ENSG00000111275,ALDH2,0.819013,0.00214162,0.0211053,15.3858,protein_coding,14.3547,26.3316,5.02743,2.21639,1.67561,ALDH-E2;ALDHI;ALDM,aldehyde dehydrogenase 2 family member,"This protein belongs to the aldehyde dehydrogenase family of proteins. Aldehyde dehydrogenase is the second enzyme of the major oxidative pathway of alcohol metabolism. Two major liver isoforms of aldehyde dehydrogenase, cytosolic and mitochondrial, can be distinguished by their electrophoretic mobilities, kinetic properties, and subcellular localizations. Most Caucasians have two major isozymes, while approximately 50% of East Asians have the cytosolic isozyme but not the mitochondrial isozyme. A remarkably higher frequency of acute alcohol intoxication among East Asians than among Caucasians could be related to the absence of a catalytically active form of the mitochondrial isozyme. The increased exposure to acetaldehyde in individuals with the catalytically inactive form may also confer greater susceptibility to many types of cancer. This gene encodes a mitochondrial isoform, which has a low Km for acetaldehydes, and is localized in mitochondrial matrix. Alternative splicing results in multiple transcript variants encoding distinct isoforms.[provided by RefSeq, Nov 2016]."
ENSG00000152642,GPD1L,0.704529,0.00215215,0.0211866,15.2635,protein_coding,12.834,21.9195,3.19368,2.78082,1.67394,GPD1-L,glycerol-3-phosphate dehydrogenase 1 like,"The protein encoded by this gene catalyzes the conversion of sn-glycerol 3-phosphate to glycerone phosphate. The encoded protein is found in the cytoplasm, associated with the plasma membrane, where it binds the sodium channel, voltage-gated, type V, alpha subunit (SCN5A). Defects in this gene are a cause of Brugada syndrome type 2 (BRS2) as well as sudden infant death syndrome (SIDS). [provided by RefSeq, Jul 2010]."
ENSG00000173085,COQ2,-0.755151,0.00215285,0.0211866,15.3629,protein_coding,17.4512,10.2628,1.75428,2.81194,1.67394,CL640;COQ10D1;MSA1;PHB:PPT,"coenzyme Q2, polyprenyltransferase","This gene encodes an enzyme that functions in the final steps in the biosynthesis of CoQ (ubiquinone), a redox carrier in the mitochondrial respiratory chain and a lipid-soluble antioxidant. This enzyme, which is part of the coenzyme Q10 pathway, catalyzes the prenylation of parahydroxybenzoate with an all-trans polyprenyl group. Mutations in this gene cause coenzyme Q10 deficiency, a mitochondrial encephalomyopathy, and also COQ2 nephropathy, an inherited form of mitochondriopathy with primary renal involvement. [provided by RefSeq, Oct 2009]."
ENSG00000236533,RPS12P4,-1.39307,0.00215786,0.0212212,15.4023,processed_pseudogene,3.79747,1.39531,1.4646,0.43034,1.67323,,ribosomal protein S12 pseudogene 4,
ENSG00000140326,CDAN1,-0.606907,0.00216053,0.0212328,15.1752,protein_coding,11.5338,7.58282,1.53752,0.226494,1.67299,CDA1;CDAI;CDAN1A;DLT;PRO1295,codanin 1,"This gene encodes a protein that appears to play a role in nuclear envelope integrity, possibly related to microtubule attachments. Mutations in this gene cause congenital dyserythropoietic anemia type I, a disease resulting in morphological and functional abnormalities of erythropoiesis. [provided by RefSeq, Jul 2009]."
ENSG00000177943,MAMDC4,0.992918,0.00216896,0.0213008,15.3291,protein_coding,32.1802,61.0726,15.7005,5.65718,1.6716,AEGP;EDTB,MAM domain containing 4,"Predicted to be involved in protein transport. Predicted to be located in membrane. Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000237973,MTCO1P12,0.99579,0.00218063,0.0214006,15.3052,unprocessed_pseudogene,377.525,755.354,145.504,110.898,1.66957,,MT-CO1 pseudogene 12,
ENSG00000273117,INSIG1-DT,-1.20788,0.00219083,0.0214838,15.24,lncRNA,2.86689,1.26005,0.749735,0.396635,1.66789,,INSIG1 divergent transcript,
ENSG00000269242,ENSG00000269242,0.785307,0.00219213,0.0214838,15.1242,protein_coding,4.17297,7.53365,0.958935,1.29223,1.66789,,,
ENSG00000126653,NSRP1,-0.791869,0.00219371,0.0214844,15.2791,protein_coding,52.4846,30.1047,12.9503,5.94131,1.66788,CCDC55;HSPC095;NEDSSBA;NSrp70,nuclear speckle splicing regulatory protein 1,"Enables mRNA binding activity. Involved in developmental process and regulation of alternative mRNA splicing, via spliceosome. Located in nuclear speck. Part of ribonucleoprotein complex. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000120437,ACAT2,-0.713461,0.00220187,0.0215495,15.2627,protein_coding,64.0906,39.3372,12.8457,7.34594,1.66656,,acetyl-CoA acetyltransferase 2,"The product of this gene is an enzyme involved in lipid metabolism, and it encodes cytosolic acetoacetyl-CoA thiolase. This gene shows complementary overlapping with the 3-prime region of the TCP1 gene in both mouse and human. These genes are encoded on opposite strands of DNA, as well as in opposite transcriptional orientation. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Dec 2014]."
ENSG00000088305,DNMT3B,-0.96053,0.00220784,0.0215792,15.253,protein_coding,11.9657,6.32236,4.13217,1.58922,1.66596,FSHD4;ICF;ICF1;M.HsaIIIB,DNA methyltransferase 3 beta,"CpG methylation is an epigenetic modification that is important for embryonic development, imprinting, and X-chromosome inactivation. Studies in mice have demonstrated that DNA methylation is required for mammalian development. This gene encodes a DNA methyltransferase which is thought to function in de novo methylation, rather than maintenance methylation. The protein localizes primarily to the nucleus and its expression is developmentally regulated. Mutations in this gene cause the immunodeficiency-centromeric instability-facial anomalies (ICF) syndrome. Eight alternatively spliced transcript variants have been described. The full length sequences of variants 4 and 5 have not been determined. [provided by RefSeq, May 2011]."
ENSG00000071794,HLTF,-0.590173,0.00220795,0.0215792,15.0796,protein_coding,41.8493,27.4644,7.75652,0.946587,1.66596,HIP116;HIP116A;HLTF1;RNF80;SMARCA3;SNF2L3;ZBU1,helicase like transcription factor,"This gene encodes a member of the SWI/SNF family. Members of this family have helicase and ATPase activities and are thought to regulate transcription of certain genes by altering the chromatin structure around those genes. The encoded protein contains a RING finger DNA binding motif. Two transcript variants encoding the same protein have been found for this gene. However, use of an alternative translation start site produces an isoform that is truncated at the N-terminus compared to the full-length protein. [provided by RefSeq, Jul 2008]."
ENSG00000204389,HSPA1A,-1.29439,0.00223811,0.0218589,15.1509,protein_coding,2.58204,1.15383,0.782898,0.432201,1.66037,HEL-S-103;HSP70;HSP70-1;HSP70-1A;HSP70-2;HSP70.1;HSP70.2;HSP70I;HSP72;HSPA1,heat shock protein family A (Hsp70) member 1A,"This intronless gene encodes a 70kDa heat shock protein which is a member of the heat shock protein 70 family. In conjuction with other heat shock proteins, this protein stabilizes existing proteins against aggregation and mediates the folding of newly translated proteins in the cytosol and in organelles. It is also involved in the ubiquitin-proteasome pathway through interaction with the AU-rich element RNA-binding protein 1. The gene is located in the major histocompatibility complex class III region, in a cluster with two closely related genes which encode similar proteins. [provided by RefSeq, Jul 2008]."
ENSG00000279753,ENSG00000279753,-2.32381,0.00223967,0.0218591,15.2181,TEC,3.56928,0.961128,1.75241,1.12239,1.66037,,,
ENSG00000154001,PPP2R5E,-0.745585,0.00225115,0.0219561,15.1656,protein_coding,75.887,44.6695,22.7429,2.01356,1.65845,B56E;B56epsilon,protein phosphatase 2 regulatory subunit B'epsilon,"The protein encoded by this gene belongs to the phosphatase 2A regulatory subunit B family. Protein phosphatase 2A is one of the four major Ser/Thr phosphatases, and it is implicated in the negative control of cell growth and division. It consists of a common heteromeric core enzyme, which is composed of a catalytic subunit and a constant regulatory subunit, that associates with a variety of regulatory subunits. The B regulatory subunit might modulate substrate selectivity and catalytic activity. This gene encodes an epsilon isoform of the regulatory subunit B56 subfamily. Multiple transcript variants encoding several different isoforms have been found for this gene. [provided by RefSeq, Aug 2013]."
ENSG00000160752,FDPS,-0.694428,0.00225379,0.0219667,15.1605,protein_coding,127.767,79.3435,31.5715,7.39003,1.65823,FPPS;FPS;POROK9,farnesyl diphosphate synthase,"This gene encodes an enzyme that catalyzes the production of geranyl pyrophosphate and farnesyl pyrophosphate from isopentenyl pyrophosphate and dimethylallyl pyrophosphate. The resulting product, farnesyl pyrophosphate, is a key intermediate in cholesterol and sterol biosynthesis, a substrate for protein farnesylation and geranylgeranylation, and a ligand or agonist for certain hormone receptors and growth receptors. Drugs that inhibit this enzyme prevent the post-translational modifications of small GTPases and have been used to treat diseases related to bone resorption. Multiple pseudogenes have been found on chromosomes 1, 7, 14, 15, 21 and X. Multiple transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, Oct 2008]."
ENSG00000183018,SPNS2,1.6599,0.00226551,0.0220658,14.9643,protein_coding,0.801202,3.10316,0.636435,0.584698,1.65628,DFNB115;SLC62A2;SLC63A2,"SPNS lysolipid transporter 2, sphingosine-1-phosphate","The protein encoded by this gene is a transporter of sphingosine 1-phosphate, a secreted lipid that is important in cardiovascular, immunological, and neural development. Defects in this gene are a cause of early onset progressive hearing loss. [provided by RefSeq, Jul 2016]."
ENSG00000073050,XRCC1,-0.607914,0.00226799,0.0220748,14.9652,protein_coding,15.8385,10.5426,2.37049,1.15555,1.6561,RCC;SCAR26,X-ray repair cross complementing 1,"The protein encoded by this gene is involved in the efficient repair of DNA single-strand breaks formed by exposure to ionizing radiation and alkylating agents. This protein interacts with DNA ligase III, polymerase beta and poly (ADP-ribose) polymerase to participate in the base excision repair pathway. It may play a role in DNA processing during meiogenesis and recombination in germ cells. A rare microsatellite polymorphism in this gene is associated with cancer in patients of varying radiosensitivity. [provided by RefSeq, Jul 2008]."
ENSG00000177842,ZNF620,-1.22353,0.00227212,0.0220894,15.1462,protein_coding,5.67641,2.14025,2.97994,0.371412,1.65582,,zinc finger protein 620,"Predicted to enable DNA-binding transcription repressor activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Predicted to be involved in negative regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000103381,CPPED1,0.716104,0.00227261,0.0220894,14.9791,protein_coding,9.01533,15.4489,2.62804,0.893674,1.65582,CSTP1,calcineurin like phosphoesterase domain containing 1,"Predicted to enable metal ion binding activity; protein serine phosphatase activity; and protein threonine phosphatase activity. Predicted to be involved in protein dephosphorylation. Located in cytosol and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000186814,ZSCAN30,0.923873,0.0022765,0.0221121,14.9952,protein_coding,2.57126,5.47668,1.00344,1.04504,1.65537,ZNF-WYM;ZNF397OS;ZNF917,zinc finger and SCAN domain containing 30,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000181790,ADGRB1,1.03199,0.00227958,0.0221131,14.9785,protein_coding,2.07284,3.94624,0.567914,0.976179,1.65535,BAI1;GDAIF,adhesion G protein-coupled receptor B1,"Angiogenesis is controlled by a local balance between stimulators and inhibitors of new vessel growth and is suppressed under normal physiologic conditions. Angiogenesis has been shown to be essential for growth and metastasis of solid tumors. In order to obtain blood supply for their growth, tumor cells are potently angiogenic and attract new vessels as results of increased secretion of inducers and decreased production of endogenous negative regulators.  BAI1 contains at least one 'functional' p53-binding site within an intron, and its expression has been shown to be induced by wildtype p53. There are two other brain-specific angiogenesis inhibitor genes, designated BAI2 and BAI3 which along with BAI1 have similar tissue specificities and structures, however only BAI1 is transcriptionally regulated by p53. BAI1 is postulated to be a member of the secretin receptor family, an inhibitor of angiogenesis and a growth suppressor of glioblastomas [provided by RefSeq, Jul 2008]."
ENSG00000129451,KLK10,0.723008,0.00227972,0.0221131,15.1088,protein_coding,13.9267,22.9015,2.4368,4.01711,1.65535,NES1;PRSSL1,kallikrein related peptidase 10,"Kallikreins are a subgroup of serine proteases having diverse physiological functions. Growing evidence suggests that many kallikreins are implicated in carcinogenesis and some have potential as novel cancer and other disease biomarkers. This gene is one of the fifteen kallikrein subfamily members located in a cluster on chromosome 19. Its encoded protein is secreted and may play a role in suppression of tumorigenesis in breast and prostate cancers. Alternate splicing of this gene results in multiple transcript variants encoding the same protein. [provided by RefSeq, Jul 2008]."
ENSG00000197905,TEAD4,-0.748792,0.00228893,0.0221873,15.0939,protein_coding,19.6473,11.1392,5.63803,1.30592,1.65389,EFTR-2;RTEF1;TCF13L1;TEF-3;TEF3;TEFR-1;hRTEF-1B,TEA domain transcription factor 4,"This gene product is a member of the transcriptional enhancer factor (TEF) family of transcription factors, which contain the TEA/ATTS DNA-binding domain. It is preferentially expressed in the skeletal muscle, and binds to the M-CAT regulatory element found in promoters of muscle-specific genes to direct their gene expression. Alternatively spliced transcripts encoding distinct isoforms, some of which are translated through the use of a non-AUG (UUG) initiation codon, have been described for this gene. [provided by RefSeq, Jul 2008]."
ENSG00000157625,TAB3,0.703909,0.00231155,0.0223913,14.8859,protein_coding,7.58923,12.6181,1.43585,1.92404,1.64992,MAP3K7IP3;NAP1,TGF-beta activated kinase 1 (MAP3K7) binding protein 3,"The product of this gene functions in the NF-kappaB signal transduction pathway. The encoded protein, and the similar and functionally redundant protein MAP3K7IP2/TAB2, forms a ternary complex with the protein kinase MAP3K7/TAK1 and either TRAF2 or TRAF6 in response to stimulation with the pro-inflammatory cytokines TNF or IL-1. Subsequent MAP3K7/TAK1 kinase activity triggers a signaling cascade leading to activation of the NF-kappaB transcription factor. The human genome contains a related pseudogene. Alternatively spliced transcript variants have been described, but their biological validity has not been determined. [provided by RefSeq, Jul 2008]."
ENSG00000162144,CYB561A3,-0.606259,0.00231526,0.0224119,14.8762,protein_coding,27.4617,18.3261,5.22708,1.25916,1.64952,CYBASC3;LCYTB,cytochrome b561 family member A3,"Predicted to enable transmembrane ascorbate ferrireductase activity. Predicted to be involved in cellular iron ion homeostasis. Located in nucleolus. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000274750,H3C6,1.24206,0.00232642,0.0224862,14.8582,protein_coding,1.21303,2.93773,0.406847,0.742855,1.64808,H3.1;H3/d;H3C1;H3C10;H3C11;H3C12;H3C2;H3C3;H3C4;H3C7;H3C8;H3FD;HIST1H3E,H3 clustered histone 6,"Histones are basic nuclear proteins that are responsible for the nucleosome structure of the chromosomal fiber in eukaryotes. Two molecules of each of the four core histones (H2A, H2B, H3, and H4) form an octamer, around which approximately 146 bp of DNA is wrapped in repeating units, called nucleosomes. The linker histone, H1, interacts with linker DNA between nucleosomes and functions in the compaction of chromatin into higher order structures. This gene is intronless and encodes a replication-dependent histone that is a member of the histone H3 family. Transcripts from this gene lack polyA tails but instead contain a palindromic termination element. This gene is found in the large histone gene cluster on chromosome 6. [provided by RefSeq, Aug 2015]."
ENSG00000124787,RPP40,0.765972,0.00232899,0.0224862,15.0181,protein_coding,15.0862,26.6661,4.40271,3.89236,1.64808,RNASEP1;bA428J1.3,ribonuclease P/MRP subunit p40,"Enables ribonuclease P RNA binding activity. Contributes to ribonuclease P activity. Involved in tRNA 5'-leader removal. Part of multimeric ribonuclease P complex. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000115520,COQ10B,0.550569,0.00232923,0.0224862,14.8502,protein_coding,34.506,51.0762,4.10134,5.53957,1.64808,,coenzyme Q10B,"Predicted to enable ubiquinone binding activity. Predicted to be involved in cellular respiration and ubiquinone biosynthetic process. Predicted to be located in mitochondrial inner membrane. Predicted to be active in mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]"
