EnsemblID,gene_name,logFC,PValue,FDR,F,gene_biotype,GroupA_NormCPM,GroupB_NormCPM,GroupA_stdv,GroupB_stdv,log10FDR,alias,mygene_name,summary
ENSG00000170836,PPM1D,-0.75725,3.48869e-7,0.0000135884,74.6023,protein_coding,37.8998,22.269,1.6521,2.15746,4.86683,IDDGIP;JDVS;PP2C-DELTA;WIP1,"protein phosphatase, Mg2+/Mn2+ dependent 1D","The protein encoded by this gene is a member of the PP2C family of Ser/Thr protein phosphatases. PP2C family members are known to be negative regulators of cell stress response pathways. The expression of this gene is induced in a p53-dependent manner in response to various environmental stresses. While being induced by tumor suppressor protein TP53/p53, this phosphatase negatively regulates the activity of p38 MAP kinase, MAPK/p38, through which it reduces the phosphorylation of p53, and in turn suppresses p53-mediated transcription and apoptosis. This phosphatase thus mediates a feedback regulation of p38-p53 signaling that contributes to growth inhibition and the suppression of stress induced apoptosis. This gene is located in a chromosomal region known to be amplified in breast cancer. The amplification of this gene has been detected in both breast cancer cell line and primary breast tumors, which suggests a role of this gene in cancer development. [provided by RefSeq, Jul 2008]."
ENSG00000038210,PI4K2B,0.942727,3.50076e-7,0.0000135974,74.5627,protein_coding,12.6603,24.8446,1.6458,2.22055,4.86654,PI4KIIB;PIK42B,phosphatidylinositol 4-kinase type 2 beta,"This gene encodes a member of the type II PI4 kinase protein family. The encoded protein is primarily cytosolic and contributes to overall PI4-kinase activity along with other protein family members. This protein is involved in early T cell activation. [provided by RefSeq, Dec 2016]."
ENSG00000197956,S100A6,-0.897598,3.53005e-7,0.0000136731,74.4616,protein_coding,11222.3,6024.12,1308.6,671.09,4.86413,2A9;5B10;CABP;CACY;PRA;S10A6,S100 calcium binding protein A6,"The protein encoded by this gene is a member of the S100 family of proteins containing 2 EF-hand calcium-binding motifs. S100 proteins are localized in the cytoplasm and/or nucleus of a wide range of cells, and involved in the regulation of a number of cellular processes such as cell cycle progression and differentiation. S100 genes include at least 13 members which are located as a cluster on chromosome 1q21. This protein may function in stimulation of Ca2+-dependent insulin release, stimulation of prolactin secretion, and exocytosis. Chromosomal rearrangements and altered expression of this gene have been implicated in melanoma. [provided by RefSeq, Jul 2008]."
ENSG00000120802,TMPO,0.94555,3.57747e-7,0.0000138183,74.3035,protein_coding,65.0248,126.603,13.5383,2.77319,4.85954,CMD1T;LAP2;LEMD4;PRO0868;TP,thymopoietin,"Through alternative splicing, this gene encodes several distinct LEM domain containing protein isoforms. LEM domain proteins include inner nuclear membrane and intranuclear proteins, and are involved in a variety of cellular functions including gene expression, chromatin organization, and replication and cell cycle control. The encoded alpha isoform is broadly diffuse in the nucleus and contains a lamin binding domain, while the beta and gamma isoforms are localized to the nuclear membrane and contain an HDAC3 interaction domain. The distinct isoforms may compete with each other when acting to chaperone other proteins and regulate transcription. [provided by RefSeq, Aug 2019]."
ENSG00000175643,RMI2,1.46139,3.61984e-7,0.0000139434,74.1712,protein_coding,5.85691,16.8065,1.77627,2.21898,4.85563,BLAP18;C16orf75,RecQ mediated genome instability 2,"RMI2 is a component of the BLM (RECQL3; MIM 604610) complex, which plays a role in homologous recombination-dependent DNA repair and is essential for genome stability (Xu et al., 2008 [PubMed 18923082]).[supplied by OMIM, Nov 2008]."
ENSG00000185567,AHNAK2,-1.6904,3.71422e-7,0.0000142394,85.7137,protein_coding,50.3908,15.343,12.5949,3.6467,4.84651,C14orf78,AHNAK nucleoprotein 2,"This gene encodes a large nucleoprotein. The encoded protein has a tripartite domain structure with a relatively short N-terminus and a long C-terminus, separated by a large body of repeats. The N-terminal PSD-95/Discs-large/ZO-1 (PDZ)-like domain is thought to function in the formation of stable homodimers. The encoded protein may play a role in calcium signaling by associating with calcium channel proteins. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Apr 2017]."
ENSG00000185347,TEDC1,0.829372,3.71711e-7,0.0000142394,73.8538,protein_coding,11.7501,21.261,1.23106,0.303567,4.84651,C14orf80,tubulin epsilon and delta complex 1,"Predicted to be involved in positive regulation of smoothened signaling pathway. Predicted to be located in centriole and cilium. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000007968,E2F2,1.58363,3.76384e-7,0.0000143789,73.7416,protein_coding,2.88298,8.32097,0.847099,0.671786,4.84227,E2F-2,E2F transcription factor 2,"The protein encoded by this gene is a member of the E2F family of transcription factors. The E2F family plays a crucial role in the control of cell cycle and action of tumor suppressor proteins and is also a target of the transforming proteins of small DNA tumor viruses. The E2F proteins contain several evolutionally conserved domains found in most members of the family. These domains include a DNA binding domain, a dimerization domain which determines interaction with the differentiation regulated transcription factor proteins (DP), a transactivation domain enriched in acidic amino acids, and a tumor suppressor protein association domain which is embedded within the transactivation domain. This protein and another 2 members, E2F1 and E2F3, have an additional cyclin binding domain. This protein binds specifically to retinoblastoma protein pRB in a cell-cycle dependent manner, and it exhibits overall 46% amino acid identity to E2F1. [provided by RefSeq, Jul 2008]."
ENSG00000117394,SLC2A1,-0.679472,3.79163e-7,0.000014406,73.6179,protein_coding,155.602,96.7886,16.3466,3.5692,4.84146,CSE;DYT17;DYT18;DYT9;EIG12;GLUT;GLUT-1;GLUT1;GLUT1DS;HTLVR;PED;SDCHCN,solute carrier family 2 member 1,"This gene encodes a major glucose transporter in the mammalian blood-brain barrier. The encoded protein is found primarily in the cell membrane and on the cell surface, where it can also function as a receptor for human T-cell leukemia virus (HTLV) I and II. Mutations in this gene have been found in a family with paroxysmal exertion-induced dyskinesia. [provided by RefSeq, Apr 2013]."
ENSG00000164032,H2AZ1,1.03346,3.79262e-7,0.000014406,73.6148,protein_coding,426.158,874.452,92.4404,64.6069,4.84146,H2A.Z-1;H2A.z;H2A/z;H2AFZ;H2AZ,H2A.Z variant histone 1,"Histones are basic nuclear proteins that are responsible for the nucleosome structure of the chromosomal fiber in eukaryotes. Nucleosomes consist of approximately 146 bp of DNA wrapped around a histone octamer composed of pairs of each of the four core histones (H2A, H2B, H3, and H4). The chromatin fiber is further compacted through the interaction of a linker histone, H1, with the DNA between the nucleosomes to form higher order chromatin structures. This gene encodes a replication-independent member of the histone H2A family that is distinct from other members of the family. Studies in mice have shown that this particular histone is required for embryonic development and indicate that lack of functional histone H2A leads to embryonic lethality. [provided by RefSeq, Jul 2008]."
ENSG00000000460,FIRRM,1.26303,3.80265e-7,0.000014406,73.6018,protein_coding,3.83304,9.18993,0.574521,0.87306,4.84146,Apolo1;C1orf112;FLIP;MEICA1,FIGNL1 interacting regulator of recombination and mitosis,
ENSG00000100290,BIK,-0.640342,3.81226e-7,0.000014406,73.5542,protein_coding,73.8306,47.5078,4.77922,2.65673,4.84146,BIP1;BP4;NBK,BCL2 interacting killer,"The protein encoded by this gene shares a critical BH3 domain with other death-promoting proteins, such as BID, BAK, BAD and BAX, that is required for its pro-apoptotic activity, and for interaction with anti-apoptotic members of the BCL2 family, and viral survival-promoting proteins. Since the activity of this protein is suppressed in the presence of survival-promoting proteins, it is suggested as a likely target for anti-apoptotic proteins. [provided by RefSeq, Sep 2011]."
ENSG00000198901,PRC1,1.45592,3.82516e-7,0.0000144157,80.0983,protein_coding,18.3334,51.7855,6.20555,1.63548,4.84116,ASE1;MAP65,protein regulator of cytokinesis 1,"This gene encodes a protein that is involved in cytokinesis. The protein is present at high levels during the S and G2/M phases of mitosis but its levels drop dramatically when the cell exits mitosis and enters the G1 phase. It is located in the nucleus during interphase, becomes associated with mitotic spindles in a highly dynamic manner during mitosis, and localizes to the cell mid-body during cytokinesis. This protein has been shown to be a substrate of several cyclin-dependent kinases (CDKs). It is necessary for polarizing parallel microtubules and concentrating the factors responsible for contractile ring assembly. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jun 2012]."
ENSG00000091039,OSBPL8,0.607709,3.85534e-7,0.0000144903,73.4225,protein_coding,61.4195,93.8058,1.03776,6.92075,4.83892,MST120;MSTP120;ORP8;OSBP10,oxysterol binding protein like 8,"This gene encodes a member of a family of proteins containing an N-terminal pleckstrin homology domain and a highly conserved C-terminal oxysterol-binding protein-like sterol-binding domain. It binds mutliple lipid-containing molecules, including phosphatidylserine, phosphatidylinositol 4-phosphate (PI4P) and oxysterol, and promotes their exchange between the endoplasmic reticulum and the plasma membrane. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Feb 2016]."
ENSG00000197763,TXNRD3,0.871421,3.92723e-7,0.0000147208,73.2092,protein_coding,10.008,18.1008,0.844614,0.992772,4.83207,TGR;TR2;TR2IT1;TRXR3;TXNR3;TXNRD3IT1;TXNRD3NB;TXNRD3NT1,thioredoxin reductase 3,"The protein encoded by this gene belongs to the pyridine nucleotide-disulfide oxidoreductase family, and is a member of the thioredoxin (Trx) system. Three thioredoxin reductase (TrxR) isozymes are found in mammals. TrxRs are selenocysteine-containing flavoenzymes, which reduce thioredoxins, as well as other substrates, and play a key role in redox homoeostasis. This gene encodes the third TrxR, which unlike the other two isozymes, contains an additional N-terminal glutaredoxin (Grx) domain, and shows highest expression in testis. The Grx domain allows this isozyme to participate in both Trx and glutathione systems. It functions as a homodimer containing FAD, and selenocysteine (Sec) at the active site. Sec is encoded by UGA codon that normally signals translation termination. The 3' UTRs of selenoprotein mRNAs contain a conserved stem-loop structure, the Sec insertion sequence (SECIS) element, which is necessary for the recognition of UGA as a Sec codon rather than as a stop signal. Alternatively spliced transcript variants have been found for this gene. Experimental evidence suggests the use of a non-AUG (CUG) codon as a translation initiation codon (PMID:20018845). [provided by RefSeq, Aug 2017]."
ENSG00000168394,TAP1,-0.730562,3.98228e-7,0.0000148871,73.0435,protein_coding,84.0349,50.4527,6.2093,5.08467,4.82719,ABC17;ABCB2;APT1;D6S114E;MHC1D1;PSF-1;PSF1;RING4;TAP1*0102N;TAP1N,"transporter 1, ATP binding cassette subfamily B member","The membrane-associated protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This protein is a member of the MDR/TAP subfamily. Members of the MDR/TAP subfamily are involved in multidrug resistance. The protein encoded by this gene is involved in the pumping of degraded cytosolic peptides across the endoplasmic reticulum into the membrane-bound compartment where class I molecules assemble. Mutations in this gene may be associated with ankylosing spondylitis, insulin-dependent diabetes mellitus, and celiac disease. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2014]."
ENSG00000013364,MVP,-0.787809,4.00414e-7,0.0000148953,72.9797,protein_coding,111.32,64.1162,13.8781,5.14665,4.82695,LRP;VAULT1,major vault protein,"This gene encodes the major component of the vault complex. Vaults are multi-subunit ribonucleoprotein structures that may be involved in nucleo-cytoplasmic transport. The encoded protein may play a role in multiple cellular processes by regulating the MAP kinase, JAK/STAT and phosphoinositide 3-kinase/Akt signaling pathways. The encoded protein also plays a role in multidrug resistance, and expression of this gene may be a prognostic marker for several types of cancer. Alternatively spliced transcript variants have been observed for this gene. [provided by RefSeq, May 2012]."
ENSG00000139625,MAP3K12,1.14693,4.01374e-7,0.0000148953,72.9522,protein_coding,27.2294,61.9658,7.13681,4.9017,4.82695,DLK;HP09298;MEKK12;MUK;ZPK;ZPKP1,mitogen-activated protein kinase kinase kinase 12,"This gene encodes a member of the serine/threonine protein kinase family. This kinase contains a leucine-zipper domain and is predominately expressed in neuronal cells. The phosphorylation state of this kinase in synaptic terminals was shown to be regulated by membrane depolarization via calcineurin. This kinase forms heterodimers with leucine zipper containing transcription factors, such as cAMP responsive element binding protein (CREB) and MYC, and thus may play a regulatory role in PKA or retinoic acid induced neuronal differentiation. Alternatively spliced transcript variants encoding different proteins have been described.[provided by RefSeq, Jul 2010]."
ENSG00000075702,WDR62,1.15312,4.0165e-7,0.0000148953,72.9585,protein_coding,4.24697,9.27351,0.487789,0.82248,4.82695,C19orf14;MCPH2,WD repeat domain 62,"This gene is proposed to play a role in cerebral cortical development. Mutations in this gene have been associated with microencephaly, cortical malformations, and cognitive disability. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2011]."
ENSG00000184661,CDCA2,1.23019,4.03048e-7,0.0000148954,72.9059,protein_coding,10.0957,24.806,2.94818,1.63732,4.82695,PPP1R81;Repo-Man,cell division cycle associated 2,"This gene encodes a targeting subunit of the cell-cycle associated protein, protein phosphatase 1, with a role in targeting this protein to chromatin during anaphase. These two proteins comprise a phosphatase complex that is involved in nuclear envelope reformation and regulation of the DNA damage response. The encoded protein may also play a role in cancer progression. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2015]."
ENSG00000293109,ANKRD36BP1,2.59039,4.03791e-7,0.0000148954,71.6502,lncRNA,0.387068,2.57944,0.140803,0.490054,4.82695,ANKRD26L1;ANKRD36BL1,ankyrin repeat domain 36B pseudogene 1,
ENSG00000136122,BORA,1.08711,4.11588e-7,0.000015143,72.6643,protein_coding,7.13082,15.5002,1.18622,1.42013,4.81979,C13orf34,BORA aurora kinase A activator,"BORA is an activator of the protein kinase Aurora A (AURKA; MIM 603072), which is required for centrosome maturation, spindle assembly, and asymmetric protein localization during mitosis (Hutterer et al., 2006 [PubMed 16890155]).[supplied by OMIM, Mar 2008]."
ENSG00000093009,CDC45,1.47188,4.13366e-7,0.0000151684,74.6427,protein_coding,11.6261,33.5295,4.38395,1.42131,4.81906,CDC45L;CDC45L2;MGORS7;PORC-PI-1,cell division cycle 45,"The protein encoded by this gene was identified by its strong similarity with Saccharomyces cerevisiae Cdc45, an essential protein required to the initiation of DNA replication. Cdc45 is a member of the highly conserved multiprotein complex including Cdc6/Cdc18, the minichromosome maintenance proteins (MCMs) and DNA polymerase, which is important for early steps of DNA replication in eukaryotes. This protein has been shown to interact with MCM7 and DNA polymerase alpha. Studies of the similar gene in Xenopus suggested that this protein play a pivotal role in the loading of DNA polymerase alpha onto chromatin. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Jul 2013]."
ENSG00000115687,PASK,1.28825,4.15216e-7,0.0000151962,72.5696,protein_coding,4.73272,11.1967,1.0197,1.22376,4.81826,PASKIN;STK37,PAS domain containing serine/threonine kinase,"This gene encodes a member of the serine/threonine kinase family that contains two PAS domains. Expression of this gene is regulated by glucose, and the encoded protein plays a role in the regulation of insulin gene expression. Downregulation of this gene may play a role in type 2 diabetes. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Nov 2011]."
ENSG00000066279,ASPM,1.72713,4.21533e-7,0.000015387,78.8109,protein_coding,8.82485,30.094,2.95853,5.65475,4.81284,ASP;Calmbp1;MCPH5,assembly factor for spindle microtubules,"This gene is the human ortholog of the Drosophila melanogaster 'abnormal spindle' gene (asp), which is essential for normal mitotic spindle function in embryonic neuroblasts. Studies in mouse also suggest a role of this gene in mitotic spindle regulation, with a preferential role in regulating neurogenesis. Mutations in this gene are associated with microcephaly primary type 5. Multiple transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, May 2011]."
ENSG00000204228,HSD17B8,1.10774,4.25525e-7,0.0000154922,72.2883,protein_coding,4.03331,8.94867,0.457952,0.528806,4.80989,D6S2245E;FABG;FABGL;H2-KE6;HKE6;KE6;RING2;SDR30C1;dJ1033B10.9,hydroxysteroid 17-beta dehydrogenase 8,"In mice, the Ke6 protein is a 17-beta-hydroxysteroid dehydrogenase that can regulate the concentration of biologically active estrogens and androgens. It is preferentially an oxidative enzyme and inactivates estradiol, testosterone, and dihydrotestosterone. However, the enzyme has some reductive activity and can synthesize estradiol from estrone. The protein encoded by this gene is similar to Ke6 and is a member of the short-chain dehydrogenase superfamily. An alternatively spliced transcript of this gene has been detected, but the full-length nature of this variant has not been determined. [provided by RefSeq, Jul 2008]."
ENSG00000119969,HELLS,1.41574,4.29327e-7,0.0000155509,80.6101,protein_coding,25.6871,70.0766,6.86867,11.1699,4.80825,ICF4;LSH;Nbla10143;PASG;SALNR;SMARCA6,"helicase, lymphoid specific","This gene encodes a lymphoid-specific helicase. Other helicases function in processes involving DNA strand separation, including replication, repair, recombination, and transcription. This protein is thought to be involved with cellular proliferation and may play a role in leukemogenesis. Alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Jan 2014]."
ENSG00000110921,MVK,0.73892,4.29366e-7,0.0000155509,72.1707,protein_coding,18.4779,30.7963,1.2203,1.55055,4.80825,LRBP;MK;MVLK;POROK3,mevalonate kinase,"This gene encodes the peroxisomal enzyme mevalonate kinase. Mevalonate is a key intermediate, and mevalonate kinase a key early enzyme, in isoprenoid and sterol synthesis. Mevalonate kinase deficiency caused by mutation of this gene results in mevalonic aciduria, a disease characterized psychomotor retardation, failure to thrive, hepatosplenomegaly, anemia and recurrent febrile crises. Defects in this gene also cause hyperimmunoglobulinaemia D and periodic fever syndrome, a disorder characterized by recurrent episodes of fever associated with lymphadenopathy, arthralgia, gastrointestinal dismay and skin rash. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2014]."
ENSG00000031691,CENPQ,1.52366,4.35124e-7,0.0000157186,72.0238,protein_coding,5.25402,15.7134,1.79713,2.09895,4.80359,C6orf139;CENP-Q,centromere protein Q,"CENPQ is a subunit of a CENPH (MIM 605607)-CENPI (MIM 300065)-associated centromeric complex that targets CENPA (MIM 117139) to centromeres and is required for proper kinetochore function and mitotic progression (Okada et al., 2006 [PubMed 16622420]).[supplied by OMIM, Mar 2008]."
ENSG00000109472,CPE,-0.842201,4.38561e-7,0.0000158018,71.9257,protein_coding,41.3375,22.916,1.68672,3.34842,4.80129,BDVS;CPH;IDDHH,carboxypeptidase E,"This gene encodes a member of the M14 family of metallocarboxypeptidases. The encoded preproprotein is proteolytically processed to generate the mature peptidase. This peripheral membrane protein cleaves C-terminal amino acid residues and is involved in the biosynthesis of peptide hormones and neurotransmitters, including insulin. This protein may also function independently of its peptidase activity, as a neurotrophic factor that promotes neuronal survival, and as a sorting receptor that binds to regulated secretory pathway proteins, including prohormones. Mutations in this gene are implicated in type 2 diabetes. [provided by RefSeq, Nov 2015]."
ENSG00000142089,IFITM3,-0.641373,4.41985e-7,0.0000158763,71.8354,protein_coding,800.078,512.642,55.0098,35.1893,4.79925,1-8U;DSPA2b;IP15,interferon induced transmembrane protein 3,"Interferon-induced transmembrane (IFITM) proteins are a family of interferon induced antiviral proteins. The family contains five members, including IFITM1, IFITM2 and IFITM3 and belong to the CD225 superfamily. The protein encoded by this gene restricts cellular entry by diverse viral pathogens, such as influenza A virus, Ebola virus and Sars-CoV-2. [provided by RefSeq, Nov 2021]."
ENSG00000005001,PRSS22,-0.849352,4.43952e-7,0.0000158763,71.7866,protein_coding,19.3913,10.7712,1.4381,0.629232,4.79925,BSSP-4;SP001LA;hBSSP-4,serine protease 22,"This gene encodes a member of the trypsin family of serine proteases. The enzyme is expressed in the airways in a developmentally regulated manner. The gene is part of a cluster of serine protease genes on chromosome 16. [provided by RefSeq, Jul 2008]."
ENSG00000160193,WDR4,0.87121,4.44044e-7,0.0000158763,71.7838,protein_coding,14.9736,26.8953,2.00491,1.95911,4.79925,GAMOS6;MIGSB;TRM82;TRMT82;Wuho;hWH,WDR4 tRNA N7-guanosine methyltransferase non-catalytic subunit,"This gene encodes a member of the WD repeat protein family. WD repeats are minimally conserved regions of approximately 40 amino acids typically bracketed by gly-his and trp-asp (GH-WD), which may facilitate formation of heterotrimeric or multiprotein complexes. Members of this family are involved in a variety of cellular processes, including cell cycle progression, signal transduction, apoptosis, and gene regulation. This gene is excluded as a candidate for a form of nonsyndromic deafness (DFNB10), but is still a candidate for other disorders mapped to 21q22.3 as well as for the development of Down syndrome phenotypes. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, May 2012]."
ENSG00000132773,TOE1,0.852427,4.45994e-7,0.0000158851,71.7341,protein_coding,11.3751,20.9364,1.34723,0.771013,4.79901,PCH7;TOE-1;hCaf1z,"target of EGR1, exonuclease","Enables poly(A)-specific ribonuclease activity and snRNA binding activity. Involved in RNA phosphodiester bond hydrolysis, exonucleolytic and snRNA 3'-end processing. Located in Cajal body and cytoplasm. Implicated in pontocerebellar hypoplasia type 7. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000163808,KIF15,1.60128,4.46569e-7,0.0000158851,71.7285,protein_coding,4.37989,13.7873,1.6856,1.07258,4.79901,BRDCS2;HKLP2;KLP2;KNSL7;NY-BR-62,kinesin family member 15,"Predicted to enable microtubule binding activity and microtubule motor activity. Predicted to be involved in microtubule-based movement. Located in membrane. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000058085,LAMC2,-0.926161,4.61073e-7,0.0000163593,71.3519,protein_coding,25.4917,13.3836,2.58692,1.51761,4.78624,B2T;BM600;CSF;EBR2;EBR2A;JEB3A;JEB3B;LAMB2T;LAMNB2,laminin subunit gamma 2,"Laminins, a family of extracellular matrix glycoproteins, are the major noncollagenous constituent of basement membranes. They have been implicated in a wide variety of biological processes including cell adhesion, differentiation, migration, signaling, neurite outgrowth and metastasis. Laminins, composed of 3 non identical chains: laminin alpha, beta and gamma (formerly A, B1, and B2, respectively), have a cruciform structure consisting of 3 short arms, each formed by a different chain, and a long arm composed of all 3 chains. Each laminin chain is a multidomain protein encoded by a distinct gene. Several isoforms of each chain have been described. Different alpha, beta and gamma chain isomers combine to give rise to different heterotrimeric laminin isoforms which are designated by Arabic numerals in the order of their discovery, i.e. alpha1beta1gamma1 heterotrimer is laminin 1. The biological functions of the different chains and trimer molecules are largely unknown, but some of the chains have been shown to differ with respect to their tissue distribution, presumably reflecting diverse functions in vivo. This gene encodes the gamma chain isoform laminin, gamma 2. The gamma 2 chain, formerly thought to be a truncated version of beta chain (B2t), is highly homologous to the gamma 1 chain; however, it lacks domain VI, and domains V, IV and III are shorter. It is expressed in several fetal tissues but differently from gamma 1, and is specifically localized to epithelial cells in skin, lung and kidney. The gamma 2 chain together with alpha 3 and beta 3 chains constitute laminin 5 (earlier known as kalinin), which is an integral part of the anchoring filaments that connect epithelial cells to the underlying basement membrane. The epithelium-specific expression of the gamma 2 chain implied its role as an epithelium attachment molecule, and mutations in this gene have been associated with junctional epidermolysis bullosa, a skin disease characterized by blisters due to disruption of the epidermal-dermal junction. Two transcript variants resulting from alternative splicing of the 3' terminal exon, and encoding different isoforms of gamma 2 chain, have been described. The two variants are differentially expressed in embryonic tissues, however, the biological significance of the two forms is not known. Transcript variants utilizing alternative polyA_signal have also been noted in literature. [provided by RefSeq, Aug 2011]."
ENSG00000168569,TMEM223,0.866271,4.62854e-7,0.0000163808,71.3084,protein_coding,12.6598,23.0712,0.339016,2.63514,4.78566,Mrx15,transmembrane protein 223,"Predicted to be involved in nervous system development. Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000231607,DLEU2,1.09612,4.68619e-7,0.0000165428,71.1654,lncRNA,24.771,54.2101,6.37648,3.13897,4.78139,ALT1;BCMSUN;DLB2;LEU2;LINC00022;MIR15AHG;NCRNA00022;RFP2;RFP2OS;TRIM13OS,deleted in lymphocytic leukemia 2,"This locus represents a microRNA host gene and also produces long alternatively spliced non-coding RNAs. This genome region was observed to be deleted or epigenetically suppressed in leukemia, and was implicated as a negative regulator of cell proliferation. However, an alternative transcript produced at this locus was also found to promote progression through the cell cycle via angiotensin I converting enzyme 2 and cyclin D1. [provided by RefSeq, Dec 2017]."
ENSG00000146410,MTFR2,1.2719,4.73716e-7,0.0000166805,71.0444,protein_coding,9.04199,22.9225,2.83131,1.33502,4.77779,DUFD1;FAM54A,mitochondrial fission regulator 2,"Predicted to be involved in aerobic respiration and mitochondrial fission. Predicted to be active in mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000187634,SAMD11,1.54286,4.8342e-7,0.0000169794,70.8336,protein_coding,3.48796,9.57388,1.05935,1.18447,4.77008,MRS,sterile alpha motif domain containing 11,"Predicted to enable several functions, including histone binding activity; protein domain specific binding activity; and protein self-association. Predicted to be involved in negative regulation of transcription, DNA-templated. Predicted to act upstream of or within negative regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
ENSG00000148219,ASTN2,-1.06115,4.86271e-7,0.0000170366,70.7526,protein_coding,9.62078,4.60569,0.488108,0.40937,4.76862,bA67K19.1,astrotactin 2,"This gene encodes a protein that is expressed in the brain and may function in neuronal migration, based on functional studies of the related astrotactin 1 gene in human and mouse. A deletion at this locus has been associated with schizophrenia. Multiple transcript variants encoding different proteins have been found for this locus. [provided by RefSeq, May 2010]."
ENSG00000137310,TCF19,1.20463,4.88389e-7,0.0000170679,70.7062,protein_coding,4.48006,10.4789,0.303704,1.66069,4.76782,SC1;TCF-19,transcription factor 19,"This gene encodes a protein that contains a PHD-type zinc finger domain and likely functions as a transcription factor. The encoded protein plays a role proliferation and apoptosis of pancreatic beta cells. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2016]."
ENSG00000135476,ESPL1,1.51824,4.93239e-7,0.0000171943,70.5893,protein_coding,5.36693,16.5682,2.27933,0.870736,4.76462,ESP1;SEPA,"extra spindle pole bodies like 1, separase","Stable cohesion between sister chromatids before anaphase and their timely separation during anaphase are critical for chromosome inheritance. In vertebrates, sister chromatid cohesion is released in 2 steps via distinct mechanisms. The first step involves phosphorylation of STAG1 (MIM 604358) or STAG2 (MIM 300826) in the cohesin complex. The second step involves cleavage of the cohesin subunit SCC1 (RAD21; MIM 606462) by ESPL1, or separase, which initiates the final separation of sister chromatids (Sun et al., 2009 [PubMed 19345191]).[supplied by OMIM, Nov 2010]."
ENSG00000113368,LMNB1,1.22989,4.97403e-7,0.0000172654,76.6495,protein_coding,45.7193,109.465,12.9358,3.29767,4.76282,ADLD;ADLDAT;LMN;LMN2;LMNB;MCPH26,lamin B1,"This gene encodes one of the two B-type lamin proteins and is a component of the nuclear lamina. A duplication of this gene is associated with autosomal dominant adult-onset leukodystrophy (ADLD). Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2015]."
ENSG00000160285,LSS,0.6541,4.97754e-7,0.0000172654,70.4794,protein_coding,28.6819,45.0063,1.65874,1.80091,4.76282,APMR4;CTRCT44;HYPT14;OSC,lanosterol synthase,"The protein encoded by this gene catalyzes the conversion of (S)-2,3 oxidosqualene to lanosterol. The encoded protein is a member of the terpene cyclase/mutase family and catalyzes the first step in the biosynthesis of cholesterol, steroid hormones, and vitamin D. Alternative splicing results in multiple transcript variants encoding different isoforms.[provided by RefSeq, Feb 2009]."
ENSG00000148120,AOPEP,1.21286,5.1116e-7,0.0000176573,70.2029,protein_coding,3.19847,7.54647,0.436226,0.415649,4.75308,AP-O;APO;C90RF3;C9orf3;DYT31;ONPEP,aminopeptidase O (putative),"This gene encodes a member of the M1 zinc aminopeptidase family. The encoded protein is a zinc-dependent metallopeptidase that catalyzes the removal of an amino acid from the amino terminus of a protein or peptide. This protein may play a role in the generation of angiotensin IV. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Oct 2010]."
ENSG00000166619,BLCAP,-0.708607,5.11585e-7,0.0000176573,70.1695,protein_coding,55.6044,33.8972,0.875865,3.82189,4.75308,BC10,BLCAP apoptosis inducing factor,"This gene encodes a protein that reduces cell growth by stimulating apoptosis. Alternative splicing and the use of alternative promoters result in multiple transcript variants encoding the same protein. This gene is imprinted in brain where different transcript variants are expressed from each parental allele. Transcript variants initiating from the upstream promoter are expressed preferentially from the maternal allele, while transcript variants initiating downstream of the interspersed NNAT gene (GeneID:4826) are expressed from the paternal allele. Transcripts at this locus may also undergo A to I editing, resulting in amino acid changes at three positions in the N-terminus of the protein. [provided by RefSeq, Nov 2015]."
