Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,drug,coll
prerank,KEGG_MEDICUS_REFERENCE_LPA_GNAQ_11_RHOA_SIGNALING_PATHWAY,-0.5493306191677142,-1.2338746606721365,0.2222222222222222,0.4893525559234433,1.0,3/8,13.49%,GNAQ;ARHGEF12;LPAR2,Ola,C2
prerank,OHM_METHYLATED_IN_ADULT_CANCERS,-0.45711267415363616,-1.2336429715646033,0.21043771043771045,0.48962619566272536,1.0,5/16,12.02%,BRCA1;THBS1;TIMP3;CCND1;MLH1,Ola,C2
prerank,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,-0.2871708837760418,-1.233594905600568,0.08304498269896193,0.4894592149548106,1.0,65/239,22.76%,PRKAR2A;MBD3;CREB1;CHD4;RRAGC;SUZ12;TNRC6C;AGO3;TNRC6B;TNRC6A;PRKCE;CAMK4;AGO2;RICTOR;ITPR2;ITPR1;NEDD4;PPP2R5E;EGR1;IRS2;WWP2;NBEA;EREG;REST;IRAK4;PIK3R1;PSMC6;CHD3;FOXO3;PSMD1;PRKX;PSMD11;GAB1;XIAP;FOXO6;CAMKK1;GSK3B;AGO4;GATAD2A;KDM1A;CAMK2D;STUB1;STRN;AKT1S1;GATAD2B;JUN;PHLPP2;PHC3;PDPK1;PRR5;TRIB3;PSMA7;PTPN11;MAPK3;PPP2R5D;PSMB3;LAMTOR4;ATN1;AHCYL1;RAC1;BTC;INSR;CDKN1B;USP7;CALM1,Ola,C2
prerank,REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,0.37220038972595015,1.2332734401637195,0.17231638418079095,0.5576348946933561,1.0,17/25,39.55%,PFDN2;PFDN4;TUBB6;CCT2;TCP1;PFDN6;TUBB4B;CCT8;VBP1;CCT5;TUBA1B;CCT3;CCT7;PFDN1;TUBB3;TUBA1C;PFDN5,Ola,C2
prerank,BIOCARTA_PARKIN_PATHWAY,-0.6369181875858965,-1.232906534947057,0.23776223776223776,0.4908853689493983,1.0,2/5,6.03%,GPR37;UBE2G2,Ola,C2
prerank,KEGG_MEDICUS_VARIANT_AMPLIFIED_CDK4_TO_CELL_CYCLE_G1_S,-0.5782185460251409,-1.2328773842887133,0.2313167259786477,0.4906771124082528,1.0,4/7,20.10%,E2F1;CCND1;E2F2;E2F3,Ola,C2
prerank,WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY,-0.3793209575977025,-1.2325686129103028,0.1935483870967742,0.4911547650542498,1.0,10/37,22.38%,SYNE2;WWTR1;KRAS;LBR;SYNE1;LEMD3;SOS1;MAPK3;MAP2K1;SOS2,Ola,C2
prerank,BIOCARTA_AT1R_PATHWAY,-0.41581703691534144,-1.2324966471114573,0.1945337620578778,0.49105432200603033,1.0,8/24,22.76%,GNAQ;MAP3K1;SOS1;JUN;MAPK3;MAP2K1;RAC1;CALM1,Ola,C2
prerank,KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_4NQO_IN_OLD,0.4904095262560971,1.2323878628027078,0.2076923076923077,0.5589713410239479,1.0,6/10,18.92%,NDRG1;TAF1C;FLOT1;CCNL2;TAF10;EIF3L,Ola,C2
prerank,BENPORATH_ES_1,-0.28287818506525036,-1.2321883424497513,0.07025246981339188,0.4915258272294647,1.0,104/308,28.05%,MCM10;CHAF1A;IGF2BP2;DEK;SPRY4;RAD51AP1;JADE1;DSG2;ESF1;TCF7L1;TNPO3;NCAPH;ETV1;CXADR;DNA2;MTF2;CEBPZ;NOP56;PRPF40A;ZIC2;NOC3L;ERCC6L;HELLS;SLC38A1;DIAPH2;PARP1;SERBP1;KIF4A;G3BP2;NTHL1;SLC39A10;PSIP1;ZNF589;CCAR1;DDX21;LARP7;PRKX;WDHD1;BOP1;SSB;MIS18BP1;DHFR;ZGRF1;EPRS1;TERF1;GNL3;EGLN3;MIS18A;USP9X;TEAD4;NUDT1;RAB3B;AMD1;COCH;MDN1;NAA15;KIF5C;EXOSC9;AASS;CHEK1;BRWD1;FANCL;PAK1IP1;FXR1;HMGA1;PNISR;MCM4;HPS3;MAN2A1;EPHA1;MCM5;RBBP8;MSH6;ELOVL6;TUBB2B;ICE2;JARID2;KIF2C;CDC25A;RRP15;DDIAS;ETV4;DNMT3A;GINS2;SORL1;ERBB2;ILF3;DLGAP5;TMPO;MARS1;HOMER1;TNNT1;CBX5;TTLL12;FGFR1;ABCE1;FGF2;FUBP1;PAK1;TFAM;MCM7;G3BP1;IGF2BP3;PIK3CB,Ola,C2
prerank,BROWNE_HCMV_INFECTION_14HR_UP,-0.30628032780917613,-1.2321490452434514,0.11610486891385768,0.49134039778371713,1.0,44/131,27.43%,APOE;SYNE2;GCLM;CERS6;UBN1;DBF4;FAM161A;CCNF;GPM6A;KLHL18;ETV5;GAPVD1;PPFIA1;TAF5;TOP1;USP1;PRP4K;MAPK8IP2;TRIM23;THUMPD1;ISG20L2;MED1;AMD1;SMG7;IP6K1;ZNF44;CLINT1;CEP43;BRMS1;SRRT;MORC3;ZNF202;RBM14;UBE2M;ADNP2;FOS;ZNF143;UBE2S;BAZ1A;ATP6V0B;CDS1;ZBED4;TARS1;TSC22D3,Ola,C2
prerank,KEGG_LONG_TERM_DEPRESSION,-0.3645929536472807,-1.231980763675072,0.17507418397626112,0.4914676557715456,1.0,11/41,19.73%,IGF1;GNAQ;ITPR2;ITPR1;BRAF;KRAS;GNAZ;PLA2G12A;PLCB1;MAPK3;MAP2K1,Ola,C2
prerank,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,-0.2767403449362574,-1.231554411565452,0.05863192182410423,0.4922307057691514,1.0,88/368,21.22%,TBL1X;YWHAB;CREB1;HSP90AA1;TBL1XR1;TNRC6C;AGO3;WDR48;LRRFIP1;STAT5B;TWIST1;APC;NF1;PIM1;CTBP2;ADAM17;AGO2;RICTOR;ETV6;AKAP9;TRIP11;BRAF;GOLGB1;PPP2R5E;GOLGA4;TCF7L2;IRS2;TPR;CLIP1;GTF2F1;RRBP1;EREG;CLCN6;TPM3;QKI;PIK3R1;PSMC6;GCC2;KRAS;FOXO3;FGFR1OP2;ERBIN;FN1;PSMD1;EP300;PSMD11;MYO18A;NCOR1;GAB1;FBXW7;FOXO6;GSK3B;AGO4;CREBBP;CAMK2D;MAML3;POLR2D;HIP1;SOS1;LMNA;STRN;AKT1S1;AP3B1;JUN;SPTBN1;MIB1;PDPK1;IQGAP1;KREMEN1;PRR5;PSMA7;ACTB;PTPN11;MAPK3;BIRC6;MAP2K1;PPP2R5D;PSMB3;RNF213;MARK3;BAG4;CNTRL;RANBP2;CEP43;FXR1;RAC1;BTC;ZC3HAV1,Ola,C2
prerank,REACTOME_FLT3_SIGNALING,-0.39860057197695165,-1.2313488782926438,0.18341307814992025,0.492451003753402,1.0,10/28,25.27%,STAT5B;SYK;PIK3R1;KRAS;FOXO3;SOS1;ABL2;PTPN11;CDKN1B;CBL,Ola,C2
prerank,LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK,-0.5486074598759475,-1.2313396418399725,0.23299319727891157,0.4921962821676643,1.0,1/8,0.85%,NRP2,Ola,C2
prerank,SMID_BREAST_CANCER_LUMINAL_B_UP,0.2692561164233657,1.231205586649856,0.0995850622406639,0.5611315877347196,1.0,16/100,5.41%,GDF15;RHBDL1;CRABP2;CELSR3;SYBU;EPOR;SLC1A1;SEMA3B;SERPINA5;GREB1;NUDT6;TESMIN;ISYNA1;PCSK6;ANXA9;ARMT1,Ola,C2
prerank,KONDO_EZH2_TARGETS,-0.30478197947104874,-1.230985400784546,0.11300121506682867,0.49276566321373344,1.0,45/133,27.19%,COL3A1;IFI6;MYLK;SPRY4;NRP1;SPARC;PCLO;TNRC6B;SLC12A2;ABCA5;ARHGAP5;USP34;WWTR1;ANTXR2;TPM3;IL6R;C6orf89;MAGT1;AHCTF1;ST3GAL1;MGLL;PYROXD1;KLF9;COL1A1;RAB3B;LMAN1;LMCD1;ZEB1;NEK3;ZFX;HOXC8;ST6GALNAC4;UST;SNTB2;TRIM2;ZNF766;NEBL;IFIT3;RNPC3;SORL1;RRAGD;ITGA6;FAM43A;ZNF37BP;SRRM2,Ola,C2
prerank,GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN,-0.4915743600685857,-1.230932007064861,0.2209106239460371,0.4926123321580762,1.0,5/12,23.38%,MIDEAS;RSBN1L;IRAK1BP1;KBTBD6;AGGF1,Ola,C2
prerank,SHEN_SMARCA2_TARGETS_UP,-0.2750652551455244,-1.2308786646797982,0.06203208556149733,0.4924645349221512,1.0,111/416,23.38%,CEP350;DEK;SETX;SENP6;SKIC3;SMC1A;GNAQ;ATRX;EIF2AK2;APC;HERC2;RDX;UTP14C;TGOLN2;BLTP1;NF1;ARHGAP29;PURA;KIDINS220;CUL5;ANKHD1;ANKRD17;RSBN1;TSNAX;PKN2;BAZ2B;ZC3H7A;ZC3H13;ARHGAP5;EXOC1;ZDHHC17;OSBPL1A;NEMF;UPF3B;PPP1R3D;ROCK1;BCLAF1;U2SURP;MATR3;TANK;SLTM;CAST;TNPO1;ZFC3H1;DHX29;PSMC6;CTCF;SMC3;TMX4;LARP7;ATXN1;SSB;NCOR1;DDX46;ZMYND11;SCAPER;PKP4;SEC62;MLH1;MBD4;USP1;MFSD6;KRIT1;HLTF;DPF2;OSBPL8;PJA2;PHF3;DENND4C;USP9X;NCOA1;KTN1;SON;SLK;NHLRC2;C11orf58;SMAP1;PIBF1;FAM200C;RAB14;CTR9;ELMO2;FBXW11;RBM22;XPA;NAB1;ARID4B;RYK;DDX1;SMC5;UBQLN2;PTPN11;CLINT1;UVRAG;ECPAS;RABGAP1;RNF38;LANCL1;MARF1;STAG1;TAF9B;SOS2;AASDHPPT;STAU1;CHMP3;CDKN1B;NSFL1C;PREPL;XPO1;ITSN2;AGGF1,Ola,C2
prerank,REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,-0.37383827553003857,-1.2307858569775136,0.17787742899850523,0.49239783729948333,1.0,14/34,29.97%,IGF1;IRS2;PIK3R1;KRAS;GAB1;SOS1;PDPK1;TRIB3;PTPN11;PIK3C3;FGFR1;FGF2;PIK3CB;IGF1R,Ola,C2
prerank,PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3,0.43223264353405644,1.230575873342874,0.1953727506426735,0.5617989085491187,1.0,7/14,24.24%,CLCF1;ZNF697;RGS2;VMP1;NABP1;F2RL1;TNFAIP8,Ola,C2
prerank,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.2917218290963503,1.2304675021087401,0.13147410358565736,0.561260236289601,1.0,13/70,7.12%,FAS;TNFRSF10B;TNFRSF6B;IL15;TNFSF18;TNFRSF13C;IL15RA;EPOR;LIF;CLCF1;TNFRSF10D;TNFRSF12A;TNFRSF25,Ola,C2
prerank,WP_UTERINE_NATURAL_KILLER_CELLS_AND_PROGESTERONE_ESTROGEN_AND_CHORIONIC_GONADOTROPIN,-0.45247562581101797,-1.230221534546373,0.20228384991843393,0.49351058821637345,1.0,8/16,19.71%,CCL5;STAT5B;JAK3;JAK1;NR3C1;PIBF1;GATA2;MAPK3,Ola,C2
prerank,WP_CIRCADIAN_RHYTHM_GENES,-0.3047491229344346,-1.230116529886281,0.11432009626955475,0.4934897339683311,1.0,35/133,20.88%,CREB1;SETX;BHLHE41;ROCK2;KDM5A;KMT2A;GNAQ;AHR;EGR1;ADORA1;ZFHX3;SFPQ;PRKDC;PER1;EP300;NCOR1;CLOCK;TOP1;CPT1A;PPP1CA;GSK3B;PPARA;SIK1;KLF9;THRAP3;USP2;NR1D2;JUN;FBXW11;UBE3A;ARNT;HNRNPU;SIX3;NAGLU;PER2,Ola,C2
prerank,PID_BARD1_PATHWAY,-0.39294778664327656,-1.229792263262368,0.191131498470948,0.4939934621297499,1.0,12/29,22.80%,BRCA1;ATM;TOPBP1;BARD1;PRKDC;ATR;RAD50;XRCC6;FANCL;RAD51;NBN;RBBP8,Ola,C2
prerank,WOO_LIVER_CANCER_RECURRENCE_UP,-0.3289866182326574,-1.2297448659920487,0.15086782376502003,0.4938322374432817,1.0,28/80,23.06%,TREM2;MARCKS;ZEB2;PTMA;BHLHE41;DAB2;UBR5;GEM;PLCE1;CCNI;MICAL1;DPYSL2;DPYSL3;TEAD4;COL1A1;SEMA3C;MAPK12;FGD6;MYO6;PMP22;MEF2C;SGCB;LPCAT1;E2F3;HMGA1;VEGFB;TPM2;CRIP1,Ola,C2
prerank,WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,-0.4164283527590366,-1.2297056805238336,0.21483771251931993,0.49364746064216114,1.0,12/23,29.91%,CERS6;SGPP2;UGT8;UGCG;KDSR;SGMS1;CERS5;SGMS2;SPTLC2;CERS4;SGPP1;CERK,Ola,C2
prerank,WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,-0.3777606735789836,-1.2296316711626178,0.16593886462882096,0.4935465141221871,1.0,11/36,17.41%,CCL5;MAVS;TANK;JAK1;LARP1;EP300;IL6R;TRAF2;IFNAR1;TRIM25;IRF7,Ola,C2
prerank,REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,-0.5626666593297991,-1.2296170558517892,0.2323943661971831,0.49330995080383555,1.0,5/7,34.68%,PIK3R1;COL1A1;YWHAZ;FLNA;RAF1,Ola,C2
prerank,REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,-0.4371578069594232,-1.229430384952038,0.20221169036334913,0.4934823965889531,1.0,9/21,25.04%,HSP90AA1;CUL5;EREG;USP8;ERBIN;STUB1;BTC;PTPN18;ERBB2,Ola,C2
prerank,GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_TAN_DN,-0.5046241655278378,-1.2290387807129894,0.23986486486486486,0.49417209068331414,1.0,5/11,19.81%,SOX4;NUAK1;FN1;EFNB2;ENC1,Ola,C2
prerank,WP_MRNA_PROTEIN_AND_METABOLITE_INDUCED_STRESS_PATHWAY_BY_CYCLOSPORIN_A,-0.5708556774357352,-1.2289247185528933,0.23469387755102042,0.4941716655419552,1.0,2/7,15.91%,SLC7A11;NFE2L2,Ola,C2
prerank,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,-0.399823488408065,-1.228906137935102,0.19726858877086495,0.49393883247411025,1.0,7/28,16.27%,MBD3;CHD4;CHD3;EP300;GATAD2A;KAT6A;GATAD2B,Ola,C2
prerank,BLUM_RESPONSE_TO_SALIRASIB_DN,-0.2782036745019471,-1.2286498535849677,0.06090808416389812,0.49435226443178626,1.0,87/321,25.75%,RRM1;MYLK;RGS5;CHAF1A;SOX4;DEK;BRCA1;NDC80;HSP90AA1;MEIS2;TCF4;RAD51AP1;SMC1A;CENPF;APC;KIF20B;KIF15;TNS3;E2F1;NR2F1;CCNF;PDE4A;CASP8AP2;MKI67;MRPL23;MTF2;TOPBP1;WWTR1;BARD1;SMC2;PARP1;KIF4A;NTHL1;KPNB1;SFPQ;PRKDC;SMC4;NARF;DHCR24;USP1;DHFR;HLTF;MYBL2;DPYSL3;NUP50;COL1A1;LMNA;HNRNPR;GTF2I;B4GAT1;GALNT1;NCAPG;PLOD2;GAMT;HMGB1;CYP1B1;COCH;CHEK1;KIF11;PTPN4;ENC1;CDC7;RAD51;CHN1;SRRT;POLA1;TPI1;MCM5;HIRIP3;MSH6;TPX2;SLC25A10;RBM14;KIF2C;CDC25A;FOS;HSPA14;SYNCRIP;DNMT1;GINS2;POLD1;TMPO;KIF23;DBP;MAPRE2;SUV39H1;FZD2,Ola,C2
prerank,BIOCARTA_IGF1R_PATHWAY,-0.4295639382641017,-1.2284233559686741,0.2188976377952756,0.49464059042005115,1.0,11/21,38.30%,PRKAR2A;PIK3R1;SOS1;MAPK3;MAP2K1;PRKAR2B;IGF1R;RAF1;RPS6KA1;MAPK1;GRB2,Ola,C2
prerank,KEGG_MEDICUS_REFERENCE_LYSOSOMAL_CA2_RELEASE,-0.5275191133099846,-1.2279248198032358,0.23665480427046262,0.4955756311689002,1.0,5/9,22.76%,PPP3CA;MCOLN1;TFEB;PPP3R1;CALM1,Ola,C2
prerank,RODRIGUES_DCC_TARGETS_DN,-0.3129430904795102,-1.22784241802687,0.13076923076923078,0.4955018394293547,1.0,25/105,15.33%,KLF6;NRP1;GUSBP3;APPL1;UBR1;PIM1;NR2F1;AHR;TRIP11;UTRN;PKN2;NR5A2;FOXP1;KLF7;TANK;CMTM6;AAK1;SEPTIN6;SSH1;KDM5B;TRIM23;CORO2A;RAD50;FOXN3;PTPRG,Ola,C2
prerank,PID_TCR_CALCIUM_PATHWAY,-0.4534901501944051,-1.227602731987214,0.22185430463576158,0.4958373818869512,1.0,10/17,34.34%,POU2F1;JUN;PPP3CA;PPP3R1;CABIN1;FOS;NFATC2;CHP1;NFATC1;JUNB,Ola,C2
prerank,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.4464381993577861,1.2275135868208515,0.208955223880597,0.5677365483015073,1.0,4/13,8.45%,IL15;TNFRSF13C;IL15RA;HLA-DRB1,Ola,C2
prerank,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION,-0.41758778124334855,-1.2274302730312716,0.19196428571428573,0.49599986115234995,1.0,8/23,19.52%,MBD3;CHD4;CHD3;GATAD2A;PPARA;NCOA1;GATAD2B;HNRNPU,Ola,C2
prerank,LIU_PROSTATE_CANCER_UP,0.2848364321820036,1.2273864314216247,0.0989010989010989,0.5672451516776083,1.0,22/78,20.89%,GDF15;ALDH1A3;TP53INP1;TSPAN13;DNPH1;HID1;ICA1-AS1;RAP1GAP;BCAM;RPL22L1;PTRHD1;GGCT;REPS2;H2AC25;CCNG2;EPCAM;PDIA5;MARCKSL1;RAB17;GMDS;TP53;SIM2,Ola,C2
prerank,IBRAHIM_NRF1_UP,-0.2735743337501608,-1.2273579215458084,0.06243386243386243,0.4959018045351253,1.0,121/407,28.09%,SLC7A11;MAP1A;GCLM;EDEM3;FKBP14;MTDH;WDR46;ESF1;CCDC43;CELF1;KIDINS220;KIF3B;CALU;SPAG9;TNPO3;TMBIM6;PPP2R5E;HSPH1;CA12;DNAJC7;ILRUN;CLIP1;EIF2S2;GTF2F1;SLTM;DDX10;JAK1;DNAJC21;TPM3;GAN;SAMD4B;GAPVD1;AFG3L2;SBNO1;BLTP2;PPFIA1;C9orf78;DDX21;RPN2;PRECSIT;SET;LIPH;POP1;SSB;XPOT;GTPBP4;FAF2;USP14;VPS41;GATAD2A;CLCC1;EIF3J;ECE1;RRP1;KTN1;RPAP3;TAOK3;MLEC;SMCR8;ZC3H11A;HNRNPR;MFN2;DKC1;PHAX;CSDE1;LMAN1;OSBPL11;RAB14;RABEP1;CTR9;ACSL1;TMEM168;FBXW11;TAF2;RCN1;MIR4435-2HG;XRCC6;DDX1;NUP43;NFRKB;SLC25A24;SCARB2;PTPN11;MAP2K1;CLINT1;MAPK6;MARK3;MAP4;DYNLL2;FXR1;SEC24D;RTN4;KIAA0930;ISY1;MPHOSPH10;CNNM4;TYRO3;ATP8B2;ITSN2;PRPF4;PSMC3;ADNP2;SNW1;SYNCRIP;YARS1;DNAJC2;WDR3;SMG5;GCC1;CDK12;SH3KBP1;KCMF1;SLC4A1AP;ASAP2;FGFR1;ABCE1;FUBP1;SSR1;FXR2;MAP7D1;NUDC,Ola,C2
prerank,REACTOME_PEXOPHAGY,0.46336972895383066,1.2273475673101881,0.2009685230024213,0.5665289129160385,1.0,5/11,15.20%,PEX5;UBB;MAP1LC3B;RPS27A;USP30,Ola,C2
prerank,WP_INSULIN_SIGNALING,-0.30198155970215074,-1.227309079128906,0.10401002506265664,0.49573615807354715,1.0,43/142,22.95%,PIK3C2A;CRK;MAP3K5;EGR1;IRS2;SGK3;MAP3K1;MYO1C;PIK3R1;ENPP1;MAP2K3;FOXO3;FLOT2;GAB1;KIF3A;RPS6KA3;GSK3B;MAP2K7;EHD2;TBC1D4;SOS1;CBLB;RPS6KA2;JUN;MAPK12;MAP3K2;PTPRF;PDPK1;CAP1;TRIB3;STXBP4;PTPN11;MAPK3;MAP2K1;MAPK6;RPS6KA4;RAC1;MAP3K3;RPS6KA5;SOS2;INSR;EIF4EBP1;VAMP2,Ola,C2
prerank,WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION,0.28905561840849253,1.2268219624390517,0.13076923076923078,0.5670435384084971,1.0,12/66,7.12%,GDF15;FAS;TNFRSF10B;IL15;TNFRSF13C;IL15RA;EPOR;ACVR1C;LIF;CLCF1;TNFRSF12A;TNFRSF25,Ola,C2
prerank,WP_VITAMIN_B12_METABOLISM,-0.4201929690460926,-1.2267953389684876,0.2202852614896989,0.49672625345024884,1.0,5/23,10.69%,APOE;CCL5;MTHFR;MMUT;MTR,Ola,C2
prerank,WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE,0.40035026016613506,1.2265701097219408,0.18406593406593408,0.5667993573035134,1.0,7/18,20.73%,SLC2A1;MDH1;MDH2;GOT1;SIRT3;SIRT2;TP53,Ola,C2
prerank,PID_NECTIN_PATHWAY,-0.3941393305822932,-1.2264828329107278,0.19754977029096477,0.4972148135734412,1.0,7/27,21.05%,CRK;AFDN;PIK3R1;IQGAP1;ITGAV;NECTIN3;RAC1,Ola,C2
prerank,BROWNE_INTERFERON_RESPONSIVE_GENES,-0.35706720664865454,-1.2261570574940373,0.18424753867791843,0.49774161174744536,1.0,13/46,18.64%,IFI6;PSMB8;SAMHD1;EIF2AK2;TYMP;SP110;IFI35;RGL1;ISG15;BST2;IRF7;LMO2;KIF5C,Ola,C2
prerank,PID_TCR_JNK_PATHWAY,-0.5145922664428283,-1.225989707716834,0.23601398601398602,0.497871339059501,1.0,6/10,30.41%,CRK;MAP3K1;JUN;MAP3K7;DBNL;MAP2K4,Ola,C2
prerank,REACTOME_SIGNALING_BY_LEPTIN,-0.5303030871025549,-1.2256733778145812,0.21477663230240548,0.49836547450858004,1.0,4/9,19.62%,STAT5B;IRS2;LEPR;PTPN11,Ola,C2
prerank,BIOCARTA_CACAM_PATHWAY,-0.5519135188117578,-1.2256557659704455,0.23642732049036777,0.4981344629034328,1.0,3/8,13.07%,CREB1;CAMK4;CAMKK1,Ola,C2
prerank,PID_P38_MKK3_6PATHWAY,-0.4162476052103239,-1.225641280760636,0.18888888888888888,0.4978937424842125,1.0,10/23,21.22%,ATM;MAP3K5;MAP3K1;MAP2K3;TAOK1;TAOK3;TRAF2;TAOK2;RAC1;MAP3K3,Ola,C2
prerank,WP_DDX1_AS_A_REGULATORY_COMPONENT_OF_THE_DROSHA_MICROPROCESSOR,-0.5669727361021947,-1.2256169253621112,0.2375886524822695,0.4976796649813611,1.0,5/7,20.69%,ATM;DGCR8;RAD50;DDX1;NBN,Ola,C2
prerank,REACTOME_SIGNALING_BY_ERYTHROPOIETIN,-0.41884226335365826,-1.225425923318635,0.2266244057052298,0.4978963359399785,1.0,6/21,14.97%,STAT5B;IRS2;PIK3R1;KRAS;GAB1;SOS1,Ola,C2
prerank,MEISSNER_NPC_HCP_WITH_H3K4ME2,0.23379758207439133,1.2252830333751035,0.0594059405940594,0.5691078157327187,1.0,62/276,15.25%,ALDH1A3;NPR2;GRHL3;L3MBTL1;HAS3;SLC44A5;FGF18;SLC35F3;TCEA3;ACE;ANK1;SNAI1;LRRK1;PEAR1;S100A11;LRRC75A;SLC37A1;ACBD4;VWA1;ARVCF;LIF;RAC3;KCNQ4;FA2H;SLC4A3;PRRX2;COL9A3;RAP1GAP;TERT;PGF;RASAL1;COL16A1;ZFTA;ANXA2;SMAGP;SPINT2;SMPDL3A;CRLF1;DNAJC6;SLC12A7;KIAA1217;RAB37;CYS1;C16orf74;DOC2A;SAMD10;YDJC;LTK;MAPK8IP1;PEX7;ERFE;PLD2;SYT13;RADIL;HPS6;ZDHHC23;CCNB2;ATP1A3;LSR;LRRC3;WTIP;DIPK1B,Ola,C2
prerank,YOSHIMURA_MAPK8_TARGETS_DN,-0.2800309058454549,-1.225108178331217,0.05849889624724062,0.4983838023294697,1.0,76/304,19.73%,GCLM;HSPA1A;MTDH;ROCK2;AP1S3;NFIA;SMC1A;CHD6;NF1;NUP58;TNS3;ITPR1;AHR;MAGI1;EVI5;THOC2;TMBIM6;C18orf54;MAP2;HOOK1;HSPH1;GM2A;TIMP3;BCLAF1;IL6ST;CMTM6;SAMD4B;SERBP1;RALBP1;SFPQ;LBR;INSIG1;FN1;ZNF292;RPN2;MED13;ANKIB1;MYCBP2;MLLT10;SEC62;SIPA1L1;SART3;MAGT1;NKTR;JUP;ST3GAL5;HUWE1;EGLN3;TUBGCP4;PCM1;PTPRA;SLK;MFN2;NMT1;WDFY1;NR1D2;ACTN4;DYNC1LI2;RABEP1;TRIM25;SMARCA4;ACSL1;AMD1;ZEB1;DCAF7;PDPK1;SCG2;SCFD2;PMP22;STK39;ARL5A;KIF11;ACTB;NR2F2;NVL;MAP2K1,Ola,C2
prerank,REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.3502491934510712,1.2250321928938108,0.1676470588235294,0.5689416135825031,1.0,8/29,10.10%,ACTA2;SORBS1;ANXA1;MYL12B;ALDH2;ANXA2;MYL12A;MYL5,Ola,C2
prerank,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,-0.31109665012187093,-1.2249428203448542,0.13205128205128205,0.4985313823458321,1.0,33/109,26.58%,KNL1;NDC80;CENPE;CENPF;ZWILCH;SPC24;PPP2R5E;SGO1;CLIP1;DSN1;ERCC6L;DYNC1H1;SKA1;SGO2;AHCTF1;TAOK1;DYNC1LI2;CLASP1;KIF2A;RANGAP1;NUP43;CENPI;PPP2R5D;DYNC1I2;RANBP2;DYNLL2;XPO1;KIF2C;SPDL1;CKAP5;ANAPC15;CENPC;UBE2S,Ola,C2
