Files	well_id	z_plane	channel	cell_line
detection_example_dataset/Well-C10-z15-HOECHST.ome.tiff	C10	15	HOECHST	HCT-116
detection_example_dataset/Well-C10-z15-SYTO.ome.tiff	C10	15	SYTO	HCT-116
detection_example_dataset/Well-C10-z16-HOECHST.ome.tiff	C10	16	HOECHST	HCT-116
detection_example_dataset/Well-C10-z16-SYTO.ome.tiff	C10	16	SYTO	HCT-116
detection_example_dataset/Well-C10-z17-HOECHST.ome.tiff	C10	17	HOECHST	HCT-116
detection_example_dataset/Well-C10-z17-SYTO.ome.tiff	C10	17	SYTO	HCT-116
detection_example_dataset/Well-C10-z18-HOECHST.ome.tiff	C10	18	HOECHST	HCT-116
detection_example_dataset/Well-C10-z18-SYTO.ome.tiff	C10	18	SYTO	HCT-116
detection_example_dataset/Well-C10-z19-HOECHST.ome.tiff	C10	19	HOECHST	HCT-116
detection_example_dataset/Well-C10-z19-SYTO.ome.tiff	C10	19	SYTO	HCT-116
detection_example_dataset/Well-C10-z2-HOECHST.ome.tiff	C10	2	HOECHST	HCT-116
detection_example_dataset/Well-C10-z2-SYTO.ome.tiff	C10	2	SYTO	HCT-116
detection_example_dataset/Well-C10-z20-HOECHST.ome.tiff	C10	20	HOECHST	HCT-116
detection_example_dataset/Well-C10-z20-SYTO.ome.tiff	C10	20	SYTO	HCT-116
detection_example_dataset/Well-C10-z21-HOECHST.ome.tiff	C10	21	HOECHST	HCT-116
detection_example_dataset/Well-C10-z21-SYTO.ome.tiff	C10	21	SYTO	HCT-116
detection_example_dataset/Well-C10-z22-HOECHST.ome.tiff	C10	22	HOECHST	HCT-116
detection_example_dataset/Well-C10-z22-SYTO.ome.tiff	C10	22	SYTO	HCT-116
detection_example_dataset/Well-C10-z23-HOECHST.ome.tiff	C10	23	HOECHST	HCT-116
detection_example_dataset/Well-C10-z23-SYTO.ome.tiff	C10	23	SYTO	HCT-116
detection_example_dataset/Well-C10-z24-HOECHST.ome.tiff	C10	24	HOECHST	HCT-116
detection_example_dataset/Well-C10-z24-SYTO.ome.tiff	C10	24	SYTO	HCT-116
detection_example_dataset/Well-C10-z25-HOECHST.ome.tiff	C10	25	HOECHST	HCT-116
detection_example_dataset/Well-C10-z25-SYTO.ome.tiff	C10	25	SYTO	HCT-116
detection_example_dataset/Well-C10-z26-HOECHST.ome.tiff	C10	26	HOECHST	HCT-116
detection_example_dataset/Well-C10-z26-SYTO.ome.tiff	C10	26	SYTO	HCT-116
detection_example_dataset/Well-C10-z27-HOECHST.ome.tiff	C10	27	HOECHST	HCT-116
detection_example_dataset/Well-C10-z27-SYTO.ome.tiff	C10	27	SYTO	HCT-116
detection_example_dataset/Well-C10-z28-HOECHST.ome.tiff	C10	28	HOECHST	HCT-116
detection_example_dataset/Well-C10-z28-SYTO.ome.tiff	C10	28	SYTO	HCT-116
detection_example_dataset/Well-C10-z29-HOECHST.ome.tiff	C10	29	HOECHST	HCT-116
detection_example_dataset/Well-C10-z29-SYTO.ome.tiff	C10	29	SYTO	HCT-116
detection_example_dataset/Well-C10-z3-HOECHST.ome.tiff	C10	3	HOECHST	HCT-116
detection_example_dataset/Well-C10-z3-SYTO.ome.tiff	C10	3	SYTO	HCT-116
detection_example_dataset/Well-C10-z30-HOECHST.ome.tiff	C10	30	HOECHST	HCT-116
detection_example_dataset/Well-C10-z30-SYTO.ome.tiff	C10	30	SYTO	HCT-116
detection_example_dataset/Well-C10-z31-HOECHST.ome.tiff	C10	31	HOECHST	HCT-116
detection_example_dataset/Well-C10-z31-SYTO.ome.tiff	C10	31	SYTO	HCT-116
detection_example_dataset/Well-C10-z32-HOECHST.ome.tiff	C10	32	HOECHST	HCT-116
detection_example_dataset/Well-C10-z32-SYTO.ome.tiff	C10	32	SYTO	HCT-116
detection_example_dataset/Well-C10-z33-HOECHST.ome.tiff	C10	33	HOECHST	HCT-116
detection_example_dataset/Well-C10-z33-SYTO.ome.tiff	C10	33	SYTO	HCT-116
detection_example_dataset/Well-C10-z34-HOECHST.ome.tiff	C10	34	HOECHST	HCT-116
detection_example_dataset/Well-C10-z34-SYTO.ome.tiff	C10	34	SYTO	HCT-116
detection_example_dataset/Well-C10-z35-HOECHST.ome.tiff	C10	35	HOECHST	HCT-116
detection_example_dataset/Well-C10-z35-SYTO.ome.tiff	C10	35	SYTO	HCT-116
detection_example_dataset/Well-C10-z36-HOECHST.ome.tiff	C10	36	HOECHST	HCT-116
detection_example_dataset/Well-C10-z36-SYTO.ome.tiff	C10	36	SYTO	HCT-116
detection_example_dataset/Well-C10-z37-HOECHST.ome.tiff	C10	37	HOECHST	HCT-116
detection_example_dataset/Well-C10-z37-SYTO.ome.tiff	C10	37	SYTO	HCT-116
detection_example_dataset/Well-C10-z38-HOECHST.ome.tiff	C10	38	HOECHST	HCT-116
detection_example_dataset/Well-C10-z38-SYTO.ome.tiff	C10	38	SYTO	HCT-116
detection_example_dataset/Well-C10-z39-HOECHST.ome.tiff	C10	39	HOECHST	HCT-116
detection_example_dataset/Well-C10-z39-SYTO.ome.tiff	C10	39	SYTO	HCT-116
detection_example_dataset/Well-C10-z4-HOECHST.ome.tiff	C10	4	HOECHST	HCT-116
detection_example_dataset/Well-C10-z4-SYTO.ome.tiff	C10	4	SYTO	HCT-116
detection_example_dataset/Well-C10-z40-HOECHST.ome.tiff	C10	40	HOECHST	HCT-116
detection_example_dataset/Well-C10-z40-SYTO.ome.tiff	C10	40	SYTO	HCT-116
detection_example_dataset/Well-C10-z41-HOECHST.ome.tiff	C10	41	HOECHST	HCT-116
detection_example_dataset/Well-C10-z41-SYTO.ome.tiff	C10	41	SYTO	HCT-116
detection_example_dataset/Well-C10-z42-HOECHST.ome.tiff	C10	42	HOECHST	HCT-116
detection_example_dataset/Well-C10-z42-SYTO.ome.tiff	C10	42	SYTO	HCT-116
detection_example_dataset/Well-C10-z43-HOECHST.ome.tiff	C10	43	HOECHST	HCT-116
detection_example_dataset/Well-C10-z43-SYTO.ome.tiff	C10	43	SYTO	HCT-116
detection_example_dataset/Well-C10-z44-HOECHST.ome.tiff	C10	44	HOECHST	HCT-116
detection_example_dataset/Well-C10-z44-SYTO.ome.tiff	C10	44	SYTO	HCT-116
detection_example_dataset/Well-C10-z45-HOECHST.ome.tiff	C10	45	HOECHST	HCT-116
detection_example_dataset/Well-C10-z45-SYTO.ome.tiff	C10	45	SYTO	HCT-116
detection_example_dataset/Well-C10-z46-HOECHST.ome.tiff	C10	46	HOECHST	HCT-116
detection_example_dataset/Well-C10-z46-SYTO.ome.tiff	C10	46	SYTO	HCT-116
detection_example_dataset/Well-C10-z47-HOECHST.ome.tiff	C10	47	HOECHST	HCT-116
detection_example_dataset/Well-C10-z47-SYTO.ome.tiff	C10	47	SYTO	HCT-116
detection_example_dataset/Well-C10-z48-HOECHST.ome.tiff	C10	48	HOECHST	HCT-116
detection_example_dataset/Well-C10-z48-SYTO.ome.tiff	C10	48	SYTO	HCT-116
detection_example_dataset/Well-C10-z49-HOECHST.ome.tiff	C10	49	HOECHST	HCT-116
detection_example_dataset/Well-C10-z49-SYTO.ome.tiff	C10	49	SYTO	HCT-116
detection_example_dataset/Well-C10-z5-HOECHST.ome.tiff	C10	5	HOECHST	HCT-116
detection_example_dataset/Well-C10-z5-SYTO.ome.tiff	C10	5	SYTO	HCT-116
detection_example_dataset/Well-C10-z50-HOECHST.ome.tiff	C10	50	HOECHST	HCT-116
detection_example_dataset/Well-C10-z50-SYTO.ome.tiff	C10	50	SYTO	HCT-116
detection_example_dataset/Well-C10-z51-HOECHST.ome.tiff	C10	51	HOECHST	HCT-116
detection_example_dataset/Well-C10-z51-SYTO.ome.tiff	C10	51	SYTO	HCT-116
detection_example_dataset/Well-C10-z52-HOECHST.ome.tiff	C10	52	HOECHST	HCT-116
detection_example_dataset/Well-C10-z52-SYTO.ome.tiff	C10	52	SYTO	HCT-116
detection_example_dataset/Well-C10-z53-HOECHST.ome.tiff	C10	53	HOECHST	HCT-116
detection_example_dataset/Well-C10-z53-SYTO.ome.tiff	C10	53	SYTO	HCT-116
detection_example_dataset/Well-C10-z54-HOECHST.ome.tiff	C10	54	HOECHST	HCT-116
detection_example_dataset/Well-C10-z54-SYTO.ome.tiff	C10	54	SYTO	HCT-116
detection_example_dataset/Well-C10-z55-HOECHST.ome.tiff	C10	55	HOECHST	HCT-116
detection_example_dataset/Well-C10-z55-SYTO.ome.tiff	C10	55	SYTO	HCT-116
detection_example_dataset/Well-C10-z6-HOECHST.ome.tiff	C10	6	HOECHST	HCT-116
detection_example_dataset/Well-C10-z6-SYTO.ome.tiff	C10	6	SYTO	HCT-116
detection_example_dataset/Well-C10-z7-HOECHST.ome.tiff	C10	7	HOECHST	HCT-116
detection_example_dataset/Well-C10-z7-SYTO.ome.tiff	C10	7	SYTO	HCT-116
detection_example_dataset/Well-C10-z8-HOECHST.ome.tiff	C10	8	HOECHST	HCT-116
detection_example_dataset/Well-C10-z8-SYTO.ome.tiff	C10	8	SYTO	HCT-116
detection_example_dataset/Well-C10-z9-HOECHST.ome.tiff	C10	9	HOECHST	HCT-116
detection_example_dataset/Well-C10-z9-SYTO.ome.tiff	C10	9	SYTO	HCT-116
detection_example_dataset/Well-C11-z0-HOECHST.ome.tiff	C11	0	HOECHST	HCT-116
detection_example_dataset/Well-C11-z0-SYTO.ome.tiff	C11	0	SYTO	HCT-116
detection_example_dataset/Well-C11-z1-HOECHST.ome.tiff	C11	1	HOECHST	HCT-116
detection_example_dataset/Well-C11-z1-SYTO.ome.tiff	C11	1	SYTO	HCT-116
detection_example_dataset/Well-C11-z10-HOECHST.ome.tiff	C11	10	HOECHST	HCT-116
detection_example_dataset/Well-C11-z10-SYTO.ome.tiff	C11	10	SYTO	HCT-116
detection_example_dataset/Well-C11-z11-HOECHST.ome.tiff	C11	11	HOECHST	HCT-116
detection_example_dataset/Well-C11-z11-SYTO.ome.tiff	C11	11	SYTO	HCT-116
detection_example_dataset/Well-C11-z12-HOECHST.ome.tiff	C11	12	HOECHST	HCT-116
detection_example_dataset/Well-C11-z12-SYTO.ome.tiff	C11	12	SYTO	HCT-116
detection_example_dataset/Well-C11-z13-HOECHST.ome.tiff	C11	13	HOECHST	HCT-116
detection_example_dataset/Well-C11-z13-SYTO.ome.tiff	C11	13	SYTO	HCT-116
detection_example_dataset/Well-C11-z14-HOECHST.ome.tiff	C11	14	HOECHST	HCT-116
detection_example_dataset/Well-C11-z14-SYTO.ome.tiff	C11	14	SYTO	HCT-116
detection_example_dataset/Well-C11-z15-HOECHST.ome.tiff	C11	15	HOECHST	HCT-116
detection_example_dataset/Well-C11-z15-SYTO.ome.tiff	C11	15	SYTO	HCT-116
detection_example_dataset/Well-C11-z16-HOECHST.ome.tiff	C11	16	HOECHST	HCT-116
detection_example_dataset/Well-C11-z16-SYTO.ome.tiff	C11	16	SYTO	HCT-116
detection_example_dataset/Well-C11-z17-HOECHST.ome.tiff	C11	17	HOECHST	HCT-116
detection_example_dataset/Well-C11-z17-SYTO.ome.tiff	C11	17	SYTO	HCT-116
detection_example_dataset/Well-C11-z18-HOECHST.ome.tiff	C11	18	HOECHST	HCT-116
detection_example_dataset/Well-C11-z18-SYTO.ome.tiff	C11	18	SYTO	HCT-116
detection_example_dataset/Well-C11-z19-HOECHST.ome.tiff	C11	19	HOECHST	HCT-116
detection_example_dataset/Well-C11-z19-SYTO.ome.tiff	C11	19	SYTO	HCT-116
detection_example_dataset/Well-C11-z2-HOECHST.ome.tiff	C11	2	HOECHST	HCT-116
detection_example_dataset/Well-C11-z2-SYTO.ome.tiff	C11	2	SYTO	HCT-116
detection_example_dataset/Well-C11-z20-HOECHST.ome.tiff	C11	20	HOECHST	HCT-116
detection_example_dataset/Well-C11-z20-SYTO.ome.tiff	C11	20	SYTO	HCT-116
detection_example_dataset/Well-C11-z21-HOECHST.ome.tiff	C11	21	HOECHST	HCT-116
detection_example_dataset/Well-C11-z21-SYTO.ome.tiff	C11	21	SYTO	HCT-116
detection_example_dataset/Well-C11-z22-HOECHST.ome.tiff	C11	22	HOECHST	HCT-116
detection_example_dataset/Well-C11-z22-SYTO.ome.tiff	C11	22	SYTO	HCT-116
detection_example_dataset/Well-C11-z23-HOECHST.ome.tiff	C11	23	HOECHST	HCT-116
detection_example_dataset/Well-C11-z23-SYTO.ome.tiff	C11	23	SYTO	HCT-116
detection_example_dataset/Well-C11-z24-HOECHST.ome.tiff	C11	24	HOECHST	HCT-116
detection_example_dataset/Well-C11-z24-SYTO.ome.tiff	C11	24	SYTO	HCT-116
detection_example_dataset/Well-C11-z25-HOECHST.ome.tiff	C11	25	HOECHST	HCT-116
detection_example_dataset/Well-C11-z25-SYTO.ome.tiff	C11	25	SYTO	HCT-116
detection_example_dataset/Well-C11-z26-HOECHST.ome.tiff	C11	26	HOECHST	HCT-116
detection_example_dataset/Well-C11-z26-SYTO.ome.tiff	C11	26	SYTO	HCT-116
detection_example_dataset/Well-C11-z27-HOECHST.ome.tiff	C11	27	HOECHST	HCT-116
detection_example_dataset/Well-C11-z27-SYTO.ome.tiff	C11	27	SYTO	HCT-116
detection_example_dataset/Well-C11-z28-HOECHST.ome.tiff	C11	28	HOECHST	HCT-116
detection_example_dataset/Well-C11-z28-SYTO.ome.tiff	C11	28	SYTO	HCT-116
detection_example_dataset/Well-C11-z29-HOECHST.ome.tiff	C11	29	HOECHST	HCT-116
detection_example_dataset/Well-C11-z29-SYTO.ome.tiff	C11	29	SYTO	HCT-116
detection_example_dataset/Well-C11-z3-HOECHST.ome.tiff	C11	3	HOECHST	HCT-116
detection_example_dataset/Well-C11-z3-SYTO.ome.tiff	C11	3	SYTO	HCT-116
detection_example_dataset/Well-C11-z30-HOECHST.ome.tiff	C11	30	HOECHST	HCT-116
detection_example_dataset/Well-C11-z30-SYTO.ome.tiff	C11	30	SYTO	HCT-116
detection_example_dataset/Well-C11-z31-HOECHST.ome.tiff	C11	31	HOECHST	HCT-116
detection_example_dataset/Well-C11-z31-SYTO.ome.tiff	C11	31	SYTO	HCT-116
detection_example_dataset/Well-C11-z32-HOECHST.ome.tiff	C11	32	HOECHST	HCT-116
detection_example_dataset/Well-C11-z32-SYTO.ome.tiff	C11	32	SYTO	HCT-116
detection_example_dataset/Well-C11-z33-HOECHST.ome.tiff	C11	33	HOECHST	HCT-116
detection_example_dataset/Well-C11-z33-SYTO.ome.tiff	C11	33	SYTO	HCT-116
detection_example_dataset/Well-C11-z34-HOECHST.ome.tiff	C11	34	HOECHST	HCT-116
detection_example_dataset/Well-C11-z34-SYTO.ome.tiff	C11	34	SYTO	HCT-116
detection_example_dataset/Well-C11-z35-HOECHST.ome.tiff	C11	35	HOECHST	HCT-116
detection_example_dataset/Well-C11-z35-SYTO.ome.tiff	C11	35	SYTO	HCT-116
detection_example_dataset/Well-C11-z36-HOECHST.ome.tiff	C11	36	HOECHST	HCT-116
detection_example_dataset/Well-C11-z36-SYTO.ome.tiff	C11	36	SYTO	HCT-116
detection_example_dataset/Well-C11-z37-HOECHST.ome.tiff	C11	37	HOECHST	HCT-116
detection_example_dataset/Well-C11-z37-SYTO.ome.tiff	C11	37	SYTO	HCT-116
detection_example_dataset/Well-C11-z38-HOECHST.ome.tiff	C11	38	HOECHST	HCT-116
detection_example_dataset/Well-C11-z38-SYTO.ome.tiff	C11	38	SYTO	HCT-116
detection_example_dataset/Well-C11-z39-HOECHST.ome.tiff	C11	39	HOECHST	HCT-116
detection_example_dataset/Well-C11-z39-SYTO.ome.tiff	C11	39	SYTO	HCT-116
detection_example_dataset/Well-C11-z4-HOECHST.ome.tiff	C11	4	HOECHST	HCT-116
detection_example_dataset/Well-C11-z4-SYTO.ome.tiff	C11	4	SYTO	HCT-116
detection_example_dataset/Well-C11-z40-HOECHST.ome.tiff	C11	40	HOECHST	HCT-116
detection_example_dataset/Well-C11-z40-SYTO.ome.tiff	C11	40	SYTO	HCT-116
detection_example_dataset/Well-C11-z41-HOECHST.ome.tiff	C11	41	HOECHST	HCT-116
detection_example_dataset/Well-C11-z41-SYTO.ome.tiff	C11	41	SYTO	HCT-116
detection_example_dataset/Well-C11-z42-HOECHST.ome.tiff	C11	42	HOECHST	HCT-116
detection_example_dataset/Well-C11-z42-SYTO.ome.tiff	C11	42	SYTO	HCT-116
detection_example_dataset/Well-C11-z43-HOECHST.ome.tiff	C11	43	HOECHST	HCT-116
detection_example_dataset/Well-C11-z43-SYTO.ome.tiff	C11	43	SYTO	HCT-116
detection_example_dataset/Well-C11-z44-HOECHST.ome.tiff	C11	44	HOECHST	HCT-116
detection_example_dataset/Well-C11-z44-SYTO.ome.tiff	C11	44	SYTO	HCT-116
detection_example_dataset/Well-C11-z45-HOECHST.ome.tiff	C11	45	HOECHST	HCT-116
detection_example_dataset/Well-C11-z45-SYTO.ome.tiff	C11	45	SYTO	HCT-116
detection_example_dataset/Well-C11-z46-HOECHST.ome.tiff	C11	46	HOECHST	HCT-116
detection_example_dataset/Well-C11-z46-SYTO.ome.tiff	C11	46	SYTO	HCT-116
detection_example_dataset/Well-C11-z47-HOECHST.ome.tiff	C11	47	HOECHST	HCT-116
detection_example_dataset/Well-C11-z47-SYTO.ome.tiff	C11	47	SYTO	HCT-116
detection_example_dataset/Well-C11-z48-HOECHST.ome.tiff	C11	48	HOECHST	HCT-116
detection_example_dataset/Well-C11-z48-SYTO.ome.tiff	C11	48	SYTO	HCT-116
detection_example_dataset/Well-C11-z49-HOECHST.ome.tiff	C11	49	HOECHST	HCT-116
detection_example_dataset/Well-C11-z49-SYTO.ome.tiff	C11	49	SYTO	HCT-116
detection_example_dataset/Well-C11-z5-HOECHST.ome.tiff	C11	5	HOECHST	HCT-116
detection_example_dataset/Well-C11-z5-SYTO.ome.tiff	C11	5	SYTO	HCT-116
detection_example_dataset/Well-C11-z50-HOECHST.ome.tiff	C11	50	HOECHST	HCT-116
detection_example_dataset/Well-C11-z50-SYTO.ome.tiff	C11	50	SYTO	HCT-116
detection_example_dataset/Well-C11-z51-HOECHST.ome.tiff	C11	51	HOECHST	HCT-116
detection_example_dataset/Well-C11-z51-SYTO.ome.tiff	C11	51	SYTO	HCT-116
detection_example_dataset/Well-C11-z52-HOECHST.ome.tiff	C11	52	HOECHST	HCT-116
detection_example_dataset/Well-C11-z52-SYTO.ome.tiff	C11	52	SYTO	HCT-116
detection_example_dataset/Well-C11-z53-HOECHST.ome.tiff	C11	53	HOECHST	HCT-116
detection_example_dataset/Well-C11-z53-SYTO.ome.tiff	C11	53	SYTO	HCT-116
detection_example_dataset/Well-C11-z54-HOECHST.ome.tiff	C11	54	HOECHST	HCT-116
detection_example_dataset/Well-C11-z54-SYTO.ome.tiff	C11	54	SYTO	HCT-116
detection_example_dataset/Well-C11-z55-HOECHST.ome.tiff	C11	55	HOECHST	HCT-116
detection_example_dataset/Well-C11-z55-SYTO.ome.tiff	C11	55	SYTO	HCT-116
detection_example_dataset/Well-C11-z6-HOECHST.ome.tiff	C11	6	HOECHST	HCT-116
detection_example_dataset/Well-C11-z6-SYTO.ome.tiff	C11	6	SYTO	HCT-116
detection_example_dataset/Well-C11-z7-HOECHST.ome.tiff	C11	7	HOECHST	HCT-116
detection_example_dataset/Well-C11-z7-SYTO.ome.tiff	C11	7	SYTO	HCT-116
detection_example_dataset/Well-C11-z8-HOECHST.ome.tiff	C11	8	HOECHST	HCT-116
detection_example_dataset/Well-C11-z8-SYTO.ome.tiff	C11	8	SYTO	HCT-116
detection_example_dataset/Well-C11-z9-HOECHST.ome.tiff	C11	9	HOECHST	HCT-116
detection_example_dataset/Well-C11-z9-SYTO.ome.tiff	C11	9	SYTO	HCT-116
detection_example_dataset/Well-D02-z0-HOECHST.ome.tiff	D02	0	HOECHST	HCT-116
detection_example_dataset/Well-D02-z0-SYTO.ome.tiff	D02	0	SYTO	HCT-116
detection_example_dataset/Well-D02-z1-HOECHST.ome.tiff	D02	1	HOECHST	HCT-116
detection_example_dataset/Well-D02-z1-SYTO.ome.tiff	D02	1	SYTO	HCT-116
detection_example_dataset/Well-D02-z10-HOECHST.ome.tiff	D02	10	HOECHST	HCT-116
detection_example_dataset/Well-D02-z10-SYTO.ome.tiff	D02	10	SYTO	HCT-116
detection_example_dataset/Well-D02-z11-HOECHST.ome.tiff	D02	11	HOECHST	HCT-116
detection_example_dataset/Well-D02-z11-SYTO.ome.tiff	D02	11	SYTO	HCT-116
detection_example_dataset/Well-D02-z12-HOECHST.ome.tiff	D02	12	HOECHST	HCT-116
detection_example_dataset/Well-D02-z12-SYTO.ome.tiff	D02	12	SYTO	HCT-116
detection_example_dataset/Well-D02-z13-HOECHST.ome.tiff	D02	13	HOECHST	HCT-116
detection_example_dataset/Well-D02-z13-SYTO.ome.tiff	D02	13	SYTO	HCT-116
detection_example_dataset/Well-D02-z14-HOECHST.ome.tiff	D02	14	HOECHST	HCT-116
detection_example_dataset/Well-D02-z14-SYTO.ome.tiff	D02	14	SYTO	HCT-116
detection_example_dataset/Well-D02-z15-HOECHST.ome.tiff	D02	15	HOECHST	HCT-116
detection_example_dataset/Well-D02-z15-SYTO.ome.tiff	D02	15	SYTO	HCT-116
detection_example_dataset/Well-D02-z16-HOECHST.ome.tiff	D02	16	HOECHST	HCT-116
detection_example_dataset/Well-D02-z16-SYTO.ome.tiff	D02	16	SYTO	HCT-116
detection_example_dataset/Well-D02-z17-HOECHST.ome.tiff	D02	17	HOECHST	HCT-116
detection_example_dataset/Well-D02-z17-SYTO.ome.tiff	D02	17	SYTO	HCT-116
detection_example_dataset/Well-D02-z18-HOECHST.ome.tiff	D02	18	HOECHST	HCT-116
detection_example_dataset/Well-D02-z18-SYTO.ome.tiff	D02	18	SYTO	HCT-116
detection_example_dataset/Well-D02-z19-HOECHST.ome.tiff	D02	19	HOECHST	HCT-116
detection_example_dataset/Well-D02-z19-SYTO.ome.tiff	D02	19	SYTO	HCT-116
detection_example_dataset/Well-D02-z2-HOECHST.ome.tiff	D02	2	HOECHST	HCT-116
detection_example_dataset/Well-D02-z2-SYTO.ome.tiff	D02	2	SYTO	HCT-116
detection_example_dataset/Well-D02-z20-HOECHST.ome.tiff	D02	20	HOECHST	HCT-116
detection_example_dataset/Well-D02-z20-SYTO.ome.tiff	D02	20	SYTO	HCT-116
detection_example_dataset/Well-D02-z21-HOECHST.ome.tiff	D02	21	HOECHST	HCT-116
detection_example_dataset/Well-D02-z21-SYTO.ome.tiff	D02	21	SYTO	HCT-116
detection_example_dataset/Well-D02-z22-HOECHST.ome.tiff	D02	22	HOECHST	HCT-116
detection_example_dataset/Well-D02-z22-SYTO.ome.tiff	D02	22	SYTO	HCT-116
detection_example_dataset/Well-D02-z23-HOECHST.ome.tiff	D02	23	HOECHST	HCT-116
detection_example_dataset/Well-D02-z23-SYTO.ome.tiff	D02	23	SYTO	HCT-116
detection_example_dataset/Well-D02-z24-HOECHST.ome.tiff	D02	24	HOECHST	HCT-116
detection_example_dataset/Well-D02-z24-SYTO.ome.tiff	D02	24	SYTO	HCT-116
detection_example_dataset/Well-D02-z25-HOECHST.ome.tiff	D02	25	HOECHST	HCT-116
detection_example_dataset/Well-D02-z25-SYTO.ome.tiff	D02	25	SYTO	HCT-116
detection_example_dataset/Well-D02-z26-HOECHST.ome.tiff	D02	26	HOECHST	HCT-116
detection_example_dataset/Well-D02-z26-SYTO.ome.tiff	D02	26	SYTO	HCT-116
detection_example_dataset/Well-D02-z27-HOECHST.ome.tiff	D02	27	HOECHST	HCT-116
detection_example_dataset/Well-D02-z27-SYTO.ome.tiff	D02	27	SYTO	HCT-116
detection_example_dataset/Well-D02-z28-HOECHST.ome.tiff	D02	28	HOECHST	HCT-116
detection_example_dataset/Well-D02-z28-SYTO.ome.tiff	D02	28	SYTO	HCT-116
detection_example_dataset/Well-D02-z29-HOECHST.ome.tiff	D02	29	HOECHST	HCT-116
detection_example_dataset/Well-D02-z29-SYTO.ome.tiff	D02	29	SYTO	HCT-116
detection_example_dataset/Well-D02-z3-HOECHST.ome.tiff	D02	3	HOECHST	HCT-116
detection_example_dataset/Well-D02-z3-SYTO.ome.tiff	D02	3	SYTO	HCT-116
detection_example_dataset/Well-D02-z30-HOECHST.ome.tiff	D02	30	HOECHST	HCT-116
detection_example_dataset/Well-D02-z30-SYTO.ome.tiff	D02	30	SYTO	HCT-116
detection_example_dataset/Well-D02-z31-HOECHST.ome.tiff	D02	31	HOECHST	HCT-116
detection_example_dataset/Well-D02-z31-SYTO.ome.tiff	D02	31	SYTO	HCT-116
detection_example_dataset/Well-D02-z32-HOECHST.ome.tiff	D02	32	HOECHST	HCT-116
detection_example_dataset/Well-D02-z32-SYTO.ome.tiff	D02	32	SYTO	HCT-116
detection_example_dataset/Well-D02-z33-HOECHST.ome.tiff	D02	33	HOECHST	HCT-116
detection_example_dataset/Well-D02-z33-SYTO.ome.tiff	D02	33	SYTO	HCT-116
detection_example_dataset/Well-D02-z34-HOECHST.ome.tiff	D02	34	HOECHST	HCT-116
detection_example_dataset/Well-D02-z34-SYTO.ome.tiff	D02	34	SYTO	HCT-116
detection_example_dataset/Well-D02-z35-HOECHST.ome.tiff	D02	35	HOECHST	HCT-116
detection_example_dataset/Well-D02-z35-SYTO.ome.tiff	D02	35	SYTO	HCT-116
detection_example_dataset/Well-D02-z36-HOECHST.ome.tiff	D02	36	HOECHST	HCT-116
detection_example_dataset/Well-D02-z36-SYTO.ome.tiff	D02	36	SYTO	HCT-116
detection_example_dataset/Well-D02-z37-HOECHST.ome.tiff	D02	37	HOECHST	HCT-116
detection_example_dataset/Well-D02-z37-SYTO.ome.tiff	D02	37	SYTO	HCT-116
detection_example_dataset/Well-D02-z38-HOECHST.ome.tiff	D02	38	HOECHST	HCT-116
detection_example_dataset/Well-D02-z38-SYTO.ome.tiff	D02	38	SYTO	HCT-116
detection_example_dataset/Well-D02-z39-HOECHST.ome.tiff	D02	39	HOECHST	HCT-116
detection_example_dataset/Well-D02-z39-SYTO.ome.tiff	D02	39	SYTO	HCT-116
detection_example_dataset/Well-D02-z4-HOECHST.ome.tiff	D02	4	HOECHST	HCT-116
detection_example_dataset/Well-D02-z4-SYTO.ome.tiff	D02	4	SYTO	HCT-116
detection_example_dataset/Well-D02-z40-HOECHST.ome.tiff	D02	40	HOECHST	HCT-116
detection_example_dataset/Well-D02-z40-SYTO.ome.tiff	D02	40	SYTO	HCT-116
detection_example_dataset/Well-D02-z41-HOECHST.ome.tiff	D02	41	HOECHST	HCT-116
detection_example_dataset/Well-D02-z41-SYTO.ome.tiff	D02	41	SYTO	HCT-116
detection_example_dataset/Well-D02-z42-HOECHST.ome.tiff	D02	42	HOECHST	HCT-116
detection_example_dataset/Well-D02-z42-SYTO.ome.tiff	D02	42	SYTO	HCT-116
detection_example_dataset/Well-D02-z43-HOECHST.ome.tiff	D02	43	HOECHST	HCT-116
detection_example_dataset/Well-D02-z43-SYTO.ome.tiff	D02	43	SYTO	HCT-116
detection_example_dataset/Well-D02-z44-HOECHST.ome.tiff	D02	44	HOECHST	HCT-116
detection_example_dataset/Well-D02-z44-SYTO.ome.tiff	D02	44	SYTO	HCT-116
detection_example_dataset/Well-D02-z45-HOECHST.ome.tiff	D02	45	HOECHST	HCT-116
detection_example_dataset/Well-D02-z45-SYTO.ome.tiff	D02	45	SYTO	HCT-116
detection_example_dataset/Well-D02-z46-HOECHST.ome.tiff	D02	46	HOECHST	HCT-116
detection_example_dataset/Well-D02-z46-SYTO.ome.tiff	D02	46	SYTO	HCT-116
detection_example_dataset/Well-D02-z47-HOECHST.ome.tiff	D02	47	HOECHST	HCT-116
detection_example_dataset/Well-D02-z47-SYTO.ome.tiff	D02	47	SYTO	HCT-116
detection_example_dataset/Well-D02-z48-HOECHST.ome.tiff	D02	48	HOECHST	HCT-116
