,Drug1,Drug2,Similarity_2D,Pair,Match,Similarity_3D,difference,max,tail
117,AZD80,Trici,0.32053894500065616,"('AZD80', 'Trici')",True,-0.10356196946688978,-0.42410091446754594,0.32053894500065616,False
118,AZD80,Trifl,0.2651726811678292,"('AZD80', 'Trifl')",True,0.2027745767452836,-0.06239810442254562,0.2651726811678292,False
119,AZD80,Vemur,0.8133919205861637,"('AZD80', 'Vemur')",True,0.8639203959936297,0.05052847540746597,0.8639203959936297,False
120,AZD80,Vorin,0.6122884046874191,"('AZD80', 'Vorin')",True,0.8038303282127529,0.19154192352533383,0.8038303282127529,False
121,AZD80,abema,0.2998513703955901,"('AZD80', 'abema')",True,0.24162630582882977,-0.058225064566760354,0.2998513703955901,False
122,Afati,Alpel,0.4443818189062429,"('Afati', 'Alpel')",True,0.6662675417224438,0.22188572281620095,0.6662675417224438,False
123,Afati,BMS-7,0.6526696698165779,"('Afati', 'BMS-7')",True,0.6586908164854651,0.006021146668887201,0.6586908164854651,False
124,Afati,Binim,0.5677201113777934,"('Afati', 'Binim')",True,0.6827617945211701,0.1150416831433767,0.6827617945211701,False
125,Afati,Borte,0.6879962580932617,"('Afati', 'Borte')",True,0.5830762584059644,-0.10491999968729726,0.6879962580932617,False
126,Afati,Cobim,0.6128581890602645,"('Afati', 'Cobim')",True,0.6240868492318015,0.011228660171537008,0.6240868492318015,False
127,Afati,Crizo,0.6716834341172411,"('Afati', 'Crizo')",True,0.6314765732640724,-0.04020686085316871,0.6716834341172411,False
128,Afati,Dabra,0.5798316612024275,"('Afati', 'Dabra')",True,0.6361383885561087,0.05630672735368125,0.6361383885561087,False
129,Afati,Encor,0.5862726507287224,"('Afati', 'Encor')",True,0.6602790311159047,0.07400638038718232,0.6602790311159047,False
130,Afati,Fluor,0.5574989710001599,"('Afati', 'Fluor')",True,0.4784978883688371,-0.07900108263132277,0.5574989710001599,False
131,Afati,Gefit,0.7652679392808968,"('Afati', 'Gefit')",True,0.7081988697334805,-0.05706906954741631,0.7652679392808968,False
132,Afati,Gemci,0.5077303957217478,"('Afati', 'Gemci')",True,0.27399975956772327,-0.23373063615402456,0.5077303957217478,False
133,Afati,Linsi,0.6902127385833565,"('Afati', 'Linsi')",True,0.6986214764684496,0.00840873788509311,0.6986214764684496,False
134,Afati,MK-22,0.6716315853579413,"('Afati', 'MK-22')",True,0.6239052329116431,-0.04772635244629819,0.6716315853579413,False
135,Afati,Oxali,0.6862521167365259,"('Afati', 'Oxali')",True,0.6405746156001579,-0.045677501136367926,0.6862521167365259,False
136,Afati,PD032,0.545772728641174,"('Afati', 'PD032')",True,0.5995129318674146,0.053740203226240624,0.5995129318674146,False
137,Afati,Pacli,0.42325088099421326,"('Afati', 'Pacli')",True,0.707638285384706,0.2843874043904927,0.707638285384706,False
138,Afati,Palbo,0.6385251047914363,"('Afati', 'Palbo')",True,0.3339329847879209,-0.30459212000351543,0.6385251047914363,False
139,Afati,Rabus,0.60706711735183,"('Afati', 'Rabus')",True,0.6018035805772213,-0.005263536774608779,0.60706711735183,False
140,Afati,Regor,0.46717669173932164,"('Afati', 'Regor')",True,0.7283810214861325,0.26120432974681085,0.7283810214861325,False
141,Afati,SB505,0.6261513822732986,"('Afati', 'SB505')",True,0.2419106026546748,-0.3842407796186238,0.6261513822732986,False
142,Afati,SN-38,0.5556778276806635,"('Afati', 'SN-38')",True,0.6444626201834626,0.08878479250279903,0.6444626201834626,False
143,Afati,Tanes,0.6347370745957595,"('Afati', 'Tanes')",True,0.6783085064194625,0.043571431823703044,0.6783085064194625,False
144,Afati,Tasel,0.5418339288519489,"('Afati', 'Tasel')",True,0.7187042773864867,0.17687034853453776,0.7187042773864867,False
145,Afati,Trici,0.2751591741607077,"('Afati', 'Trici')",True,-0.024849430583220047,-0.3000086047439277,0.2751591741607077,False
146,Afati,Trifl,0.546722713504387,"('Afati', 'Trifl')",True,0.290847854739655,-0.2558748587647319,0.546722713504387,False
147,Afati,Vemur,0.6197672763134032,"('Afati', 'Vemur')",True,0.7255532459046588,0.10578596959125552,0.7255532459046588,False
148,Afati,Vorin,0.4254878357178873,"('Afati', 'Vorin')",True,0.6987444264670423,0.273256590749155,0.6987444264670423,False
149,Afati,abema,0.6470175327801763,"('Afati', 'abema')",True,0.2676384297320996,-0.37937910304807665,0.6470175327801763,False
150,Alpel,BMS-7,0.7595415253452741,"('Alpel', 'BMS-7')",True,0.6972152542055884,-0.062326271139685696,0.7595415253452741,False
151,Alpel,Binim,0.7381245707378401,"('Alpel', 'Binim')",True,0.6969821657010595,-0.04114240503678057,0.7381245707378401,False
152,Alpel,Borte,0.32247190902654305,"('Alpel', 'Borte')",True,0.6236089735630614,0.3011370645365184,0.6236089735630614,False
153,Alpel,Cobim,0.4908167779862756,"('Alpel', 'Cobim')",True,0.6723735303181247,0.18155675233184915,0.6723735303181247,False
154,Alpel,Crizo,0.5103962514678512,"('Alpel', 'Crizo')",True,0.6447307562189433,0.1343345047510921,0.6447307562189433,False
155,Alpel,Dabra,0.7036063996708899,"('Alpel', 'Dabra')",True,0.7211775942239189,0.017571194553029024,0.7211775942239189,False
156,Alpel,Encor,0.5987133345843689,"('Alpel', 'Encor')",True,0.6889207142929425,0.09020737970857362,0.6889207142929425,False
157,Alpel,Fluor,0.014620719348632082,"('Alpel', 'Fluor')",True,0.5543459114494035,0.5397251921007714,0.5543459114494035,True
158,Alpel,Gefit,0.781892657238633,"('Alpel', 'Gefit')",True,0.7246032932304705,-0.057289364008162535,0.781892657238633,False
159,Alpel,Gemci,-0.027270439615659343,"('Alpel', 'Gemci')",True,0.3143147104712275,0.34158515008688684,0.3143147104712275,False
160,Alpel,Linsi,0.7004974146867164,"('Alpel', 'Linsi')",True,0.8022502590598816,0.10175284437316512,0.8022502590598816,False
161,Alpel,MK-22,0.3522225033052544,"('Alpel', 'MK-22')",True,0.5200931765904142,0.1678706732851598,0.5200931765904142,False
162,Alpel,Oxali,0.26297549953585886,"('Alpel', 'Oxali')",True,0.7315429048058341,0.4685674052699752,0.7315429048058341,False
163,Alpel,PD032,0.5714539129351023,"('Alpel', 'PD032')",True,0.6072693710707504,0.035815458135648126,0.6072693710707504,False
164,Alpel,Pacli,0.35266591758862303,"('Alpel', 'Pacli')",True,0.5727259741588218,0.22006005657019873,0.5727259741588218,False
165,Alpel,Palbo,0.17415898756719742,"('Alpel', 'Palbo')",True,0.3368170410927623,0.16265805352556487,0.3368170410927623,False
166,Alpel,Rabus,0.5119643595125429,"('Alpel', 'Rabus')",True,0.6270529043392172,0.1150885448266743,0.6270529043392172,False
167,Alpel,Regor,0.761028952350813,"('Alpel', 'Regor')",True,0.641819583584867,-0.11920936876594601,0.761028952350813,False
168,Alpel,SB505,0.35307560447361647,"('Alpel', 'SB505')",True,0.2497414093690844,-0.10333419510453207,0.35307560447361647,False
169,Alpel,SN-38,0.3705904302067129,"('Alpel', 'SN-38')",True,0.6433756935880197,0.2727852633813068,0.6433756935880197,False
170,Alpel,Tanes,0.5102950913878325,"('Alpel', 'Tanes')",True,0.7287964653100887,0.21850137392225621,0.7287964653100887,False
171,Alpel,Tasel,0.8207895488763217,"('Alpel', 'Tasel')",True,0.8017799467266491,-0.019009602149672622,0.8207895488763217,False
172,Alpel,Trici,0.6220431500450494,"('Alpel', 'Trici')",True,0.07118057273607278,-0.5508625773089766,0.6220431500450494,True
173,Alpel,Trifl,-0.032431497672387115,"('Alpel', 'Trifl')",True,0.3650565739248699,0.397488071597257,0.3650565739248699,False
174,Alpel,Vemur,0.8182831006271865,"('Alpel', 'Vemur')",True,0.7360181105197008,-0.08226499010748567,0.8182831006271865,False
175,Alpel,Vorin,0.7243536417881308,"('Alpel', 'Vorin')",True,0.6533712653866678,-0.07098237640146299,0.7243536417881308,False
176,Alpel,abema,0.15586476593559745,"('Alpel', 'abema')",True,0.36635542300483287,0.21049065706923542,0.36635542300483287,False
177,BMS-7,Binim,0.7452801219410836,"('BMS-7', 'Binim')",True,0.8294972320996109,0.08421711015852729,0.8294972320996109,False
178,BMS-7,Borte,0.5543112808292988,"('BMS-7', 'Borte')",True,0.5495195195522528,-0.004791761277046058,0.5543112808292988,False
179,BMS-7,Cobim,0.5159829687625163,"('BMS-7', 'Cobim')",True,0.7695172359127049,0.2535342671501887,0.7695172359127049,False
180,BMS-7,Crizo,0.6012806421400446,"('BMS-7', 'Crizo')",True,0.6770962395792688,0.07581559743922417,0.6770962395792688,False
181,BMS-7,Dabra,0.7856294710922334,"('BMS-7', 'Dabra')",True,0.8172341310843405,0.031604659992107154,0.8172341310843405,False
182,BMS-7,Encor,0.7200348103469205,"('BMS-7', 'Encor')",True,0.8006605448815705,0.08062573453464994,0.8006605448815705,False
183,BMS-7,Fluor,0.4539685385440425,"('BMS-7', 'Fluor')",True,0.6431872957751148,0.1892187572310723,0.6431872957751148,False
184,BMS-7,Gefit,0.5025565140391809,"('BMS-7', 'Gefit')",True,0.7941359414295803,0.29157942739039944,0.7941359414295803,False
185,BMS-7,Gemci,0.40809791597192924,"('BMS-7', 'Gemci')",True,0.23206823228863444,-0.1760296836832948,0.40809791597192924,False
186,BMS-7,Linsi,0.928447664759161,"('BMS-7', 'Linsi')",True,0.8439961228745566,-0.08445154188460435,0.928447664759161,False
