PC1,PC2,slice
4.759650316296956,6.227423662457098,6
3.1446216267952205,7.90179434482644,7
10.180864441802928,2.8309925735739347,4
7.40484600231623,3.6733895264848107,5
15.262456885824443,1.3527467459148645,3
-0.2112558348436553,13.382384340519929,10
13.543132253831063,-5.141235386618943,2
-3.6661834266108504,13.931335777219363,11
5.702773752731143,-10.70974293877715,1
2.950866605522695,-13.516085613058621,0
-0.864355236649021,10.759127301645398,9
1.7359400052529017,9.62299980694901,8
-7.320681596996884,-0.296094533090886,6
-7.293146616947264,2.4691267922140683,7
-4.869811873886967,-4.70480009438168,4
-3.418621170285087,-2.805907211009892,5
-4.243610006421639,-6.426861679575823,3
-3.2162130913545477,5.7317400798528455,10
-4.32414904995677,-6.112858265274106,2
-4.470784432321484,3.449967655805288,11
-6.399433131493386,-9.635580139351108,1
-14.280640231839989,-16.538626402132735,0
-4.7626404309809,7.776667601309466,9
-4.126310232981817,6.350957155475225,8
-13.53805708421057,4.405157974338962,6
-15.666283958885733,4.625422447839932,7
-8.817939101935119,1.8200386249817768,4
-8.875901112406002,5.323400195356508,5
-12.415292490657686,-0.7383503732145631,3
-18.61894146515779,1.0397961631604011,10
-16.629531800031558,-8.828355855340723,2
-16.285291428536894,6.27817968439554,11
-19.14601947511457,-18.05949191666142,1
-23.14680623509202,-17.281737681897095,0
-14.455256304563756,2.6814210337359388,9
-15.869391205703526,4.892385063660206,8
22.311605105591674,0.6946939190566612,6
21.390369022447146,2.1447066358033493,7
26.292558983376882,-2.659582050497399,4
23.14057143770653,-3.4068438388294067,5
30.98932747710219,-5.484009092959211,3
12.846161521654178,9.358492371532549,10
25.93047552297178,-11.167134852420041,2
9.311183771255674,11.131344990660956,11
8.75636442286715,-20.889727088872426,1
-13.333399853206855,-45.426138357153455,0
15.4848966636893,6.470818326522009,9
20.022136179786703,5.306444132834818,8
8.77636463869871,5.02934605720898,6
7.227372465749546,6.847447108573982,7
12.403070557353423,-0.05823039813474124,4
9.025349006099061,3.939252523779877,5
12.390345891250323,-2.02670887636932,3
0.5172868728108221,9.445660079381149,10
12.337805021063755,-5.5638936331749065,2
-2.017010926848228,8.886720362330985,11
11.15808717185064,-8.995655224451696,1
-1.2192452075841873,-16.20343200395217,0
0.7913830737274511,7.386566580850212,9
3.678651148703812,6.386387880843494,8
21.029778767830944,-2.824071865685141,6
18.16521887660548,-0.3206683055355631,7
21.412412001222368,-8.022341817275233,4
20.064610306194147,-6.88195353570967,5
18.33274317468044,-10.691256921490337,3
6.991524410810894,6.672406402220995,10
9.901603470704075,-16.373189632566703,2
3.7852416271242104,7.594954070529139,11
14.16870164590845,-13.831451683542022,1
-7.121365335630562,-5.653185683833254,0
11.592982923832091,3.9804377586113993,9
14.40509368977649,0.9823954578251615,8
-29.99251838668816,4.043816359328384,6
-26.310384834386667,7.833124726202966,7
-24.623459659439256,8.127005262285733,4
-28.800496058554025,5.745392981748122,5
-27.260607840428168,3.9023410576154838,3
-34.797173386675894,3.776862188128926,10
-25.709318042666805,2.4620735781095435,2
-39.46404116824468,-7.658686260333401,11
-27.401426618355114,0.12763348099345226,1
-28.83030580451428,-3.248604279919762,0
-29.515165304133816,2.9505471233545326,9
-29.877619640869067,9.002071165806418,8
9.782139213282171,5.977119193402509,6
4.65959525189184,7.888896200514909,7
14.635662621124476,1.6466880301921392,4
12.537959811134659,5.111089947691674,5
16.132748567756874,-1.9721292391755743,3
-0.4968633545472991,11.816649239701103,10
19.86409759071125,-2.921525147150066,2
-2.8992098234224266,12.459355960292202,11
10.882475491234757,-8.935771702078554,1
1.3224298404210184,-18.390839409253907,0
2.8685208131040585,10.484185222367833,9
3.647254354337711,10.03574960445324,8
-0.5459026868403971,-13.897714251633957,6
-5.521905911063565,-10.779808536796414,7
-0.10093407937483659,-19.196659893379344,4
1.8196618256129378,-15.327245093063418,5
3.5000661158178596,-21.344186605789325,3
-14.960283151416878,-2.931852237126475,10
-2.3486104102973604,-26.300158780258343,2
-21.17259887436506,-7.156168571802374,11
-20.027098955256623,-28.58578122695187,1
-33.13773751546263,-15.951972555616882,0
-10.822141145675387,-4.510431873394365,9
-7.6180838423637995,-6.071949359057625,8
0.8093460987251939,8.323427016878453,6
0.7294609386287075,9.825370986925064,7
-0.027619966799934358,4.41184135266757,4
3.6880799048593245,8.875391266278308,5
2.02966196913661,1.8025857223403097,3
-0.5727694461332828,10.88819708464608,10
-5.258326115638476,-4.39443861045481,2
-2.745395942117418,12.532158529476675,11
-10.924115224672283,-9.470534829916868,1
-17.652655959144088,-19.045973155186935,0
-2.991909806780422,9.702693088954195,9
-1.59571542281021,10.36716902766194,8
-0.14271200769708858,7.523983720158883,6
-1.5197148782044003,6.1036081469287655,7
-2.6795584052381476,-4.195971694397235,4
0.0916697363968081,0.904303071079698,5
-0.6155729419011934,-3.7756948295369015,3
-7.380483356071767,8.911858600196064,10
-1.5621973752124327,-4.035239496535283,2
-9.079071388507234,10.059908523004047,11
-9.11213342996198,-8.297812156131275,1
-15.654094353010597,-14.16247739573803,0
-5.190990106297186,8.67903109726031,9
-3.1119726404745665,6.246910629346333,8
-10.302481923876785,10.654879882847311,6
-9.328536387224972,12.335989399652675,7
-7.194971584277337,8.011287447586316,4
-9.788395652132722,9.091820077665867,5
-8.256144161623526,4.348254816295578,3
-11.575795292854345,11.728824630283953,10
-7.82933899433503,3.2345266055665984,2
-12.82823491067327,11.824578915361784,11
-14.776546012000416,-1.0018101351727504,1
-20.297268146288165,-8.775761484176748,0
-13.325271589483114,11.117693559787147,9
-10.989901378856333,13.929523013593009,8
15.354641705562594,2.503542238556621,6
12.218712132545244,5.696729397996203,7
15.814720263109091,-6.042086870360913,4
13.100584299580591,-1.0423114881675846,5
14.155662984415327,-9.143166136709034,3
2.6894631359208954,6.4507297952399,10
12.242774595101693,-13.132499107577617,2
0.2219876331871316,7.840099800018684,11
1.8183815581530318,-11.621971096908872,1
-20.163620431099,-9.92617113806629,0
4.768929363929292,3.4492145571693467,9
10.882810771598255,5.9523855672758845,8
