name_y,5Z-7-,AMG23,AZD45,AZD77,AZD80,Adavo,Afati,Alpel,BMS-7,Binim,Borte,Cobim,Crizo,Dabra,Encor,Fluor,Gefit,Gemci,MK-22,Nutli,Olapa,Oxali,PD032,PI-10,Pacli,Palbo,Regor,SB505,SN-38,Soraf,Tanes,Tasel,Trame,Trifl,Velip,Vinor,Vorin,abema
Borte,0.3993781690676358,0.7979583168816492,0.3522985892042779,0.6130590096804622,0.13527582447819878,0.7215304102140303,0.19573700752700762,0.04624805706476544,0.6278656753100191,0.20514277832634836,1.0000000000000009,0.12937042780926206,0.45475946679770185,0.20609149147215178,0.11140326483491769,0.632967901864257,0.07829254705095612,0.7495928635819891,-0.02790154668563748,0.7420335410674311,0.5627493402259374,0.6421389204210973,0.3470673213368764,-0.14523273996133443,0.6066686930105989,0.43316842542395584,0.04003620101814382,0.3329984248060901,0.7594469534626085,0.1893632756691075,0.23446459689763338,0.12953234081426632,0.2904194839507545,0.80386887109136,0.19181981065678883,0.7946162644066032,0.6456048830841077,0.5571560969700163
Cobim,0.7634145912166624,0.1228634807449385,0.5641904526709383,0.5403172813223204,0.6879291264630258,0.5711234004043417,0.7058679057626331,0.716054147549613,0.3890588484056809,0.9060063161240753,0.12937042780926206,1.0000000000000009,0.46765731875414696,0.518278067533964,0.8813161178608317,0.2562966601527854,0.5544111438717113,0.3130529309438659,0.721844934393242,0.05158640540699207,-0.20549675450685928,0.525592594430234,0.8483120921745964,0.5223376306309174,0.5590341102698493,0.035661596734364184,0.562705628688067,0.19624603885251757,0.7068956271892288,0.6396370287760462,0.7911408519531635,0.8266712877113712,0.8386161373583139,0.1820139330245416,-0.03694042722768552,0.45992739877745203,0.25671125133015554,0.349499363039515
Crizo,0.5069752938329058,0.596320418483482,0.6817768906641797,0.6509379108568578,0.1343395671766691,0.5915667741130679,0.6560169792163023,0.3628832542116811,0.7139861090616473,0.580059196578808,0.45475946679770185,0.46765731875414696,0.9999999999999993,0.5287019415858749,0.5099361080740697,0.6071034793283501,0.52903734490433,0.7686056479673593,0.42833290433020454,0.6027498198188124,0.40384769085151745,0.35665121612638595,0.5806738688344573,0.30219903157847766,0.6552450564744967,0.657879694584222,0.5909548976363977,0.668642085423486,0.6060419507081136,0.48632815346373975,0.6964990697009212,0.4071525594703318,0.3467117449138701,0.6220111874829117,0.5678355201767318,0.43392567451015135,0.5183083692992443,0.7029894071254654
Dabra,0.7650188802667143,0.2818641161085115,0.6224581722872284,0.7512712334745784,0.6740030489089216,0.6048852239948443,0.8083513413506607,0.6710538659563735,0.5304586693418007,0.6697016642064892,0.20609149147215178,0.518278067533964,0.5287019415858749,1.0000000000000016,0.7720447273487887,0.3468896285850068,0.7641456810306292,0.338906476759223,0.2861886410411809,0.1010271834355567,0.18729612754549677,0.340428911022703,0.6888174773207292,0.7680611458187089,0.5679853357529328,0.27624169433571,0.8246237567511462,0.5493892684951314,0.35138494470785264,0.7643284978070445,0.6360218992536153,0.7808135933477146,0.5034018641224478,0.1440550560908283,0.41159500397605686,0.4042726535338017,0.47612893768356696,0.367573356699888
Encor,0.7649768658143967,0.1251422957732885,0.7138889225468066,0.650351442742445,0.6846166587796221,0.5058802798322053,0.7748327055238826,0.7671016644311974,0.4917129274422861,0.8933337567078724,0.11140326483491769,0.8813161178608317,0.5099361080740697,0.7720447273487887,1.0,0.20916830234574335,0.7377775978559187,0.3804602903633518,0.6031989261165859,0.06742904129809671,-0.09661466754429746,0.41266543385127097,0.8349800894317984,0.6473532186528521,0.4504291702950244,0.19652685552285748,0.7793011237403416,0.4255092451700373,0.5306683031579609,0.7498874437871967,0.8127478160503689,0.9012696449575672,0.8275876172056655,0.18258564987272424,0.19567722185970596,0.3258638690499143,0.2780004645064268,0.35124925318394445
Fluor,0.3904121538437508,0.7712482677894614,0.38251664353492026,0.4697901711894636,0.07606907247352804,0.553126603857689,0.39424567217944173,0.289543781335889,0.6410547304139621,0.21562228717321874,0.632967901864257,0.2562966601527854,0.6071034793283501,0.3468896285850068,0.20916830234574335,1.0000000000000007,0.10751388180067703,0.6641410488789022,0.11677591750167354,0.7410119459849585,0.3770900447254927,0.5804386598751218,0.275827703936738,0.10853161017949489,0.6600300541633788,0.541705955709171,0.21747971641359312,0.4340691393559314,0.7391334829718019,0.22292376639187952,0.3093587143235652,0.22782052245252848,0.19611242807964682,0.6676484096089921,0.2894832723634452,0.6374691068572418,0.5632384938023332,0.6792064496760488
Gefit,0.7360529022055584,0.09815805841330894,0.7331611587716955,0.7111096238898903,0.5640135668207185,0.5058427365774382,0.7883031705064723,0.6423493162906554,0.5694535204504931,0.7090903215452811,0.07829254705095612,0.5544111438717113,0.52903734490433,0.7641456810306292,0.7377775978559187,0.10751388180067703,1.0,0.3404728656424733,0.36558760172267546,0.07556080951645172,0.03341590680166341,0.20925737374401715,0.6962990877732189,0.6450693922112573,0.3336354944693515,0.2132581483839726,0.7452855296088522,0.41223728853976915,0.34191393403574105,0.7630663668866166,0.6221804531586002,0.7421214890495783,0.5227068070249057,0.15814503137412395,0.3740657601288585,0.15351152775963878,0.4521682404457658,0.29435576771558847
Gemci,0.4536807368958454,0.7746895153643149,0.5626971591158019,0.6917894018625406,0.22650617657555475,0.734775423328007,0.4263873901093661,0.1680076407523615,0.728859302589399,0.3360145997477777,0.7495928635819891,0.3130529309438659,0.7686056479673593,0.338906476759223,0.3804602903633518,0.6641410488789022,0.3404728656424733,1.0,0.09496500689886256,0.7881390633824512,0.7092910823946045,0.5866583755912487,0.48658543981627234,0.06477330436849182,0.7670058439177222,0.7521999646549022,0.4577107340231341,0.6236264014444901,0.8155409566397452,0.45902774361973037,0.6023385390532455,0.25463010296666555,0.4174906484388112,0.8623743268165088,0.5140094163984897,0.7360668563868141,0.6387627700963466,0.7637367399208821
MK-22,0.46340190693557426,0.0049037103487633606,0.328510286463428,0.3516433120776775,0.4578109360705619,0.34749080932517507,0.6039659960729142,0.4659614094606208,0.19862505913070705,0.6498938437779576,-0.02790154668563748,0.721844934393242,0.42833290433020454,0.2861886410411809,0.6031989261165859,0.11677591750167354,0.36558760172267546,0.09496500689886256,1.000000000000001,-0.0972544763993907,-0.32861380585191036,0.36583026372954297,0.566725594644176,0.2935846377708004,0.6243317732958332,-0.18881445487470708,0.2852503669049804,-0.09525247348329034,0.5139987958625396,0.35940904366753795,0.4940926633045766,0.561367025052032,0.5788925055973486,0.0064456212775035535,-0.21280005873251495,0.34968154630204984,0.0012939828597920552,0.14263386791550006
Nutli,0.2522129198970957,0.8807460095577633,0.3515453893888092,0.4934854035268563,-0.02866558017464676,0.602951387695543,0.19485773699931971,-0.025564413876555732,0.6829776024325503,0.030978970711175835,0.7420335410674311,0.05158640540699207,0.6027498198188124,0.1010271834355567,0.06742904129809671,0.7410119459849585,0.07556080951645172,0.7881390633824512,-0.0972544763993907,1.0000000000000004,0.7418805952036409,0.4525199863187529,0.1630224176006729,-0.1317249163499357,0.6177570258179127,0.7590652887385634,0.18170426140389456,0.5451863785354932,0.7900886297018118,0.19149574939641262,0.391940607983555,0.0580038041627954,0.10853172033248508,0.8656729293222858,0.46631070425597493,0.6486604127535969,0.6964588547218282,0.7485775574232901
