Metadata_pert_name,corr,Metadata_name,Metadata_conc_step,cell_line,kind
,0.24288877065150086,,3.0,HCT116,null
,-0.06264069747980403,,3.0,HCT116,null
,0.12861452731276515,,3.0,HCT116,null
,0.18488988323311892,,4.0,HCT116,null
,0.4699362960460383,,4.0,HCT116,null
,0.18448424131963487,,4.0,HCT116,null
,0.1745183753948373,,4.0,HCT116,null
,0.2786476084772474,,4.0,HCT116,null
,0.2720375087882776,,4.0,HCT116,null
,0.26911970884837794,,4.0,HCT116,null
,-0.07657302135087432,,4.0,HCT116,null
,0.29424327696516245,,4.0,HCT116,null
,0.41023503889516627,,4.0,HCT116,null
,0.05693464681245829,,4.0,HCT116,null
,0.400323399527077,,4.0,HCT116,null
,0.04219991078124581,,4.0,HCT116,null
,0.1286367152632376,,4.0,HCT116,null
,0.27787086395899274,,4.0,HCT116,null
,0.15985630935654385,,4.0,HCT116,null
,0.26788782331958083,,4.0,HCT116,null
,0.07235611408583656,,4.0,HCT116,null
,0.26932507732606115,,4.0,HCT116,null
,0.08909439351380216,,4.0,HCT116,null
,0.3247474578392056,,4.0,HCT116,null
,0.4138982421541586,,4.0,HCT116,null
,0.16112196728141745,,4.0,HCT116,null
,0.02024771941584704,,4.0,HCT116,null
,0.14145384437920402,,4.0,HCT116,null
,-0.028719531521656967,,4.0,HCT116,null
,0.09172164023805036,,4.0,HCT116,null
,0.17650886559483947,,4.0,HCT116,null
,0.026499056470725247,,4.0,HCT116,null
,-0.028577995638250576,,4.0,HCT116,null
,0.009201624316939841,,4.0,HCT116,null
,0.13855753428349277,,4.0,HCT116,null
,0.15876069844941537,,4.0,HCT116,null
,0.24452206824853598,,4.0,HCT116,null
,0.5051226923396499,,4.0,HCT116,null
,0.20747426709355865,,4.0,HCT116,null
,0.11892557958855667,,4.0,HCT116,null
,0.1345267690888724,,4.0,HCT116,null
,0.10239024499624638,,4.0,HCT116,null
,0.49396003249477,,4.0,HCT116,null
,0.07391835539452017,,4.0,HCT116,null
,0.4575803301706449,,4.0,HCT116,null
,0.18318997636532064,,4.0,HCT116,null
,0.6409441545361296,,4.0,HCT116,null
,0.23373176194465467,,4.0,HCT116,null
,0.567920789370395,,4.0,HCT116,null
,0.06451142776890696,,4.0,HCT116,null
,0.10679752315355073,,4.0,HCT116,null
,0.4718109971764294,,4.0,HCT116,null
,0.27283995735950467,,4.0,HCT116,null
,-0.09026502069115594,,4.0,HCT116,null
,0.02274401847583644,,4.0,HCT116,null
,0.005605970778257647,,4.0,HCT116,null
,0.1176078066915917,,4.0,HCT116,null
,0.00922286464133751,,4.0,HCT116,null
,0.24608463574650635,,4.0,HCT116,null
,-0.014898876773053689,,4.0,HCT116,null
,0.09214796207414513,,4.0,HCT116,null
,0.2555042191221692,,4.0,HCT116,null
,0.19422727669282863,,4.0,HCT116,null
,0.05485495755520682,,4.0,HCT116,null
,0.14414888382007343,,4.0,HCT116,null
,0.1243109422164228,,4.0,HCT116,null
,0.40015050049819945,,4.0,HCT116,null
,0.03851391054722606,,4.0,HCT116,null
,-0.03128928473304882,,4.0,HCT116,null
,0.17694956538545897,,4.0,HCT116,null
,-0.015800953739401512,,4.0,HCT116,null
,0.5782110050970208,,4.0,HCT116,null
,0.42925477150962055,,4.0,HCT116,null
,0.39404251000498264,,4.0,HCT116,null
,0.2894131323560817,,4.0,HCT116,null
,0.43921629275772184,,4.0,HCT116,null
,0.225297976417517,,4.0,HCT116,null
,0.1736069436494081,,4.0,HCT116,null
,0.347998777839694,,4.0,HCT116,null
,0.3036083892978833,,4.0,HCT116,null
,0.15147429535431362,,4.0,HCT116,null
,0.125908022311317,,4.0,HCT116,null
,0.05060676576233853,,4.0,HCT116,null
,0.24282421439438173,,4.0,HCT116,null
,0.2729192527132416,,4.0,HCT116,null
,0.3229028600733099,,4.0,HCT116,null
,0.2071195694452012,,4.0,HCT116,null
,0.025838091252060963,,4.0,HCT116,null
,0.08055575754924967,,4.0,HCT116,null
,0.17765666861949672,,4.0,HCT116,null
,0.5184707376305571,,4.0,HCT116,null
,0.3466248855560993,,4.0,HCT116,null
,0.023109618501259054,,4.0,HCT116,null
,0.17973935649498413,,4.0,HCT116,null
,0.04559769137788812,,4.0,HCT116,null
,0.5465375704160224,,4.0,HCT116,null
,0.28895715292310215,,4.0,HCT116,null
,-0.04799678750446391,,4.0,HCT116,null
,0.3208246691698044,,4.0,HCT116,null
,0.0684572438973389,,4.0,HCT116,null
,0.021481519898429453,,4.0,HCT116,null
,0.0655085209506461,,4.0,HCT116,null
,0.21924784675820752,,4.0,HCT116,null
,0.4480664254412896,,4.0,HCT116,null
,-0.07268690806317224,,4.0,HCT116,null
,0.34547755744386466,,4.0,HCT116,null
,0.06388544424899764,,4.0,HCT116,null
,-0.02667484719543143,,4.0,HCT116,null
,0.1563092011811487,,4.0,HCT116,null
,0.48517951732208575,,4.0,HCT116,null
,0.19307011900264132,,4.0,HCT116,null
,0.21164344672764018,,4.0,HCT116,null
,0.016195642350024398,,4.0,HCT116,null
,0.13929415108510823,,4.0,HCT116,null
,0.4727305118320111,,4.0,HCT116,null
,0.6376982950313805,,4.0,HCT116,null
,0.09705705357029996,,4.0,HCT116,null
,-0.03550240659995602,,4.0,HCT116,null
,0.4093262193545861,,4.0,HCT116,null
,0.0022019893101099947,,4.0,HCT116,null
,0.08760155226129174,,4.0,HCT116,null
,0.17945446643549207,,4.0,HCT116,null
,0.02577181283298661,,4.0,HCT116,null
,0.3361039260722348,,4.0,HCT116,null
,0.08470592622473636,,4.0,HCT116,null
,-0.033632025664610474,,4.0,HCT116,null
,0.39620845193266063,,4.0,HCT116,null
,0.04518671527902558,,4.0,HCT116,null
,0.08136237562333402,,4.0,HCT116,null
,0.14841375412214997,,4.0,HCT116,null
,0.37394572960012556,,4.0,HCT116,null
,0.41738550659836715,,4.0,HCT116,null
,0.22764714339877987,,4.0,HCT116,null
,0.0045027266284752565,,4.0,HCT116,null
,0.282188822772768,,4.0,HCT116,null
,0.34550733909601034,,4.0,HCT116,null
,0.2864231757776254,,4.0,HCT116,null
,0.39003723393174206,,4.0,HCT116,null
,0.08683869872802524,,4.0,HCT116,null
,0.22333826354169983,,4.0,HCT116,null
,0.18836887749027287,,4.0,HCT116,null
,0.05099824438656927,,4.0,HCT116,null
,0.030497658578018776,,4.0,HCT116,null
,0.34781845844018205,,4.0,HCT116,null
,0.3267186474432081,,4.0,HCT116,null
,0.0933105041075511,,4.0,HCT116,null
,0.22602635185183884,,4.0,HCT116,null
,0.05251223275868018,,4.0,HCT116,null
,0.2599367165892049,,4.0,HCT116,null
,0.18668387761278982,,4.0,HCT116,null
,0.11929489268379087,,4.0,HCT116,null
,0.37794049250630446,,4.0,HCT116,null
,0.13271895356119784,,4.0,HCT116,null
,0.42989222674511185,,4.0,HCT116,null
,0.3067531895554315,,4.0,HCT116,null
,-0.053669371462552865,,4.0,HCT116,null
,-0.0014499589120358473,,4.0,HCT116,null
,0.46941612255490706,,4.0,HCT116,null
,0.25482669117204837,,4.0,HCT116,null
,0.021499518585898297,,4.0,HCT116,null
,-0.1194958269646691,,4.0,HCT116,null
,0.22773732981590034,,4.0,HCT116,null
,0.04634640717211734,,4.0,HCT116,null
,0.5138280218578094,,4.0,HCT116,null
,0.033109123367521386,,4.0,HCT116,null
,-0.06474167879604895,,4.0,HCT116,null
,0.05625840354552094,,4.0,HCT116,null
,0.07983299548443595,,4.0,HCT116,null
,0.18687683643114356,,4.0,HCT116,null
,0.053309929909354535,,4.0,HCT116,null
,0.1978334203252991,,4.0,HCT116,null
,0.48912498345759964,,4.0,HCT116,null
,0.41483161129777857,,4.0,HCT116,null
,0.039787622501830544,,4.0,HCT116,null
,0.06461547894139198,,4.0,HCT116,null
,0.36896108985442694,,4.0,HCT116,null
,0.3794319786569271,,4.0,HCT116,null
,0.6464342954651454,,4.0,HCT116,null
,0.15580588421144487,,4.0,HCT116,null
,0.310721861335052,,4.0,HCT116,null
,0.2587925959090128,,4.0,HCT116,null
,0.3388735913901151,,4.0,HCT116,null
,0.23094039633402988,,4.0,HCT116,null
,0.09996443088512275,,4.0,HCT116,null
,0.11683805922212204,,4.0,HCT116,null
,-0.04198798289857906,,4.0,HCT116,null
,0.2899111648606139,,4.0,HCT116,null
,0.03005697564043013,,4.0,HCT116,null
,0.3321705449100082,,4.0,HCT116,null
,0.3957170308580954,,4.0,HCT116,null
,0.28431849506828955,,4.0,HCT116,null
,0.17058335485243012,,4.0,HCT116,null
,0.2510972858648972,,4.0,HCT116,null
,0.02610907372351643,,4.0,HCT116,null
,0.17610105910088777,,4.0,HCT116,null
,0.43230528724954054,,4.0,HCT116,null
,0.027688539021174532,,4.0,HCT116,null
,0.25976488250100394,,4.0,HCT116,null
,0.25707486073872843,,4.0,HCT116,null
,0.1690212735494564,,4.0,HCT116,null
,0.07446826227345232,,4.0,HCT116,null
,-0.00757788767278345,,4.0,HCT116,null
,0.1808049205961813,,4.0,HCT116,null
,0.1552070483734697,,4.0,HCT116,null
,-0.06664320127975307,,4.0,HCT116,null
,0.11529033677847353,,4.0,HCT116,null
,0.2654746091346904,,4.0,HCT116,null
,0.18336941139468788,,4.0,HCT116,null
,-0.09024023271232141,,4.0,HCT116,null
,0.24624231158286328,,4.0,HCT116,null
,-0.12802100803406277,,4.0,HCT116,null
,0.06715132071015892,,1.0,HT29,null
,0.036034859650961995,,1.0,HT29,null
,0.013318746830768256,,1.0,HT29,null
,-0.013314974523782431,,1.0,HT29,null
,-0.06475383040770558,,1.0,HT29,null
,-0.06835754677295233,,1.0,HT29,null
,0.18517508593135734,,1.0,HT29,null
,-0.00676301095582359,,1.0,HT29,null
,0.009581771719933739,,1.0,HT29,null
,0.1624228365909826,,1.0,HT29,null
,0.015553045941205854,,1.0,HT29,null
,0.002850296641650832,,1.0,HT29,null
,0.010089316644296862,,1.0,HT29,null
,-0.03106502090490701,,1.0,HT29,null
,0.042718955990665344,,1.0,HT29,null
,0.12035802139646645,,1.0,HT29,null
,0.06785794758882455,,1.0,HT29,null
,0.042591377243555335,,1.0,HT29,null
,0.021357490414017813,,1.0,HT29,null
,0.06519480250657407,,1.0,HT29,null
,0.06490864949914475,,1.0,HT29,null
,0.2539390846078187,,1.0,HT29,null
,0.03267308186521549,,1.0,HT29,null
,0.1521009141105526,,1.0,HT29,null
,0.1428275177379148,,1.0,HT29,null
,-0.022225723316221982,,1.0,HT29,null
,0.021075522099567926,,1.0,HT29,null
,0.07277713011369777,,1.0,HT29,null
,0.128986688109243,,1.0,HT29,null
,0.10308484569840222,,1.0,HT29,null
,0.000712218394841287,,1.0,HT29,null
,-0.07731513878388757,,1.0,HT29,null
,0.05327628189691831,,1.0,HT29,null
,0.1309452056327719,,1.0,HT29,null
,0.008178571844954678,,1.0,HT29,null
,0.015541405562609235,,1.0,HT29,null
,0.13681307122976996,,1.0,HT29,null
,0.3254186377911983,,1.0,HT29,null
,0.04608297147970744,,1.0,HT29,null
,-0.0612085688528113,,1.0,HT29,null
,-0.011667270632063036,,1.0,HT29,null
,-0.046503096911481745,,1.0,HT29,null
,-0.010600260906350767,,1.0,HT29,null
,0.1108193585710105,,1.0,HT29,null
,0.10103070734924612,,1.0,HT29,null
,0.06089438167959224,,1.0,HT29,null
,0.2851016823786452,,1.0,HT29,null
,-0.04435509938179844,,1.0,HT29,null
,-0.04599206346178866,,1.0,HT29,null
,-0.04172908213558417,,1.0,HT29,null
,-0.012232011000327276,,1.0,HT29,null
,0.025708102418183,,1.0,HT29,null
,-0.02099917085712103,,1.0,HT29,null
,-0.06485783971375772,,1.0,HT29,null
,-0.06351040505696445,,1.0,HT29,null
,-0.050541554432873684,,1.0,HT29,null
,0.10150338867398372,,1.0,HT29,null
,-0.056522169112761214,,1.0,HT29,null
,0.0902323441357018,,1.0,HT29,null
,-0.056169070701635584,,1.0,HT29,null
,0.21329198289521079,,1.0,HT29,null
,0.09530236675340756,,1.0,HT29,null
,-0.01319824150700248,,1.0,HT29,null
,-0.0037829909192118837,,1.0,HT29,null
,0.026106221453286903,,1.0,HT29,null
,-0.06442265529773804,,1.0,HT29,null
,-0.03684054073157368,,1.0,HT29,null
,0.035150512799346195,,1.0,HT29,null
,0.03681981932060376,,1.0,HT29,null
,0.04663077035093851,,1.0,HT29,null
,-0.022669527317967612,,1.0,HT29,null
,-0.06701683677713745,,1.0,HT29,null
,-0.013561700007876758,,1.0,HT29,null
,-0.07761225943544021,,1.0,HT29,null
,-0.0804110595204991,,1.0,HT29,null
,0.0016654697853533983,,1.0,HT29,null
,-0.03210628513703305,,1.0,HT29,null
,-0.015987108127230622,,1.0,HT29,null
,0.03664068917797154,,1.0,HT29,null
,-0.13406712572212254,,1.0,HT29,null
,-0.008898183747027964,,1.0,HT29,null
,0.05736421353504695,,1.0,HT29,null
,0.097695435485287,,1.0,HT29,null
,-0.005474503363463513,,1.0,HT29,null
,0.0248566419030391,,1.0,HT29,null
,0.1501299759306027,,1.0,HT29,null
,0.3842024040471025,,1.0,HT29,null
,0.09096836539942516,,1.0,HT29,null
,0.1222827725218383,,1.0,HT29,null
,0.0429373286133193,,1.0,HT29,null
,-0.0024802641584863797,,1.0,HT29,null
,0.13706770871911886,,1.0,HT29,null
,-0.06822496000102232,,1.0,HT29,null
,0.11887440428395915,,1.0,HT29,null
,0.03214130884176299,,1.0,HT29,null
,-0.036353688218306125,,1.0,HT29,null
,-0.16312948115889683,,1.0,HT29,null
,-0.016379556596393244,,1.0,HT29,null
,0.12230211763713766,,1.0,HT29,null
,0.35833288048336853,,1.0,HT29,null
,-0.03294938401016205,,1.0,HT29,null
,0.008672799713853787,,1.0,HT29,null
,-0.08536595599780884,,1.0,HT29,null
,0.040817795558226115,,1.0,HT29,null
,-0.12158048043781114,,1.0,HT29,null
,0.0032722708050693834,,1.0,HT29,null
,0.016458273866656284,,1.0,HT29,null
,0.011633824141080617,,1.0,HT29,null
,0.22206224070787714,,1.0,HT29,null
,-0.02050674229343695,,1.0,HT29,null
,0.032678473826976875,,1.0,HT29,null
,0.05414840217903518,,1.0,HT29,null
,-0.04328924104582556,,1.0,HT29,null
,-0.053495203375179774,,1.0,HT29,null
,0.014833961134418327,,1.0,HT29,null
,0.09784658314726571,,1.0,HT29,null
,0.01994108688480003,,1.0,HT29,null
,0.058079891693332,,1.0,HT29,null
,0.017277299195296237,,1.0,HT29,null
,-0.03934112144832487,,1.0,HT29,null
,0.005565046218866286,,1.0,HT29,null
,0.03212957281073181,,1.0,HT29,null
,-0.051102584739287873,,1.0,HT29,null
,-0.06843137298915639,,1.0,HT29,null
,0.03619162071513217,,1.0,HT29,null
,0.0026490495663756344,,1.0,HT29,null
,0.047108082347008785,,1.0,HT29,null
,-0.008108107975812667,,1.0,HT29,null
,0.08249864274405772,,1.0,HT29,null
,0.0517755341671898,,1.0,HT29,null
,0.00469728899415147,,1.0,HT29,null
,-0.04351203571757671,,1.0,HT29,null
,0.028980830354227,,1.0,HT29,null
,0.07184849734672202,,1.0,HT29,null
,-0.013071197820954936,,1.0,HT29,null
,0.024837248219568016,,1.0,HT29,null
,-0.03554509645601673,,1.0,HT29,null
,0.03845686619969156,,1.0,HT29,null
,0.004962974484146773,,1.0,HT29,null
,0.01514544583362382,,1.0,HT29,null
,0.02719705415987643,,1.0,HT29,null
,0.024165108861175233,,1.0,HT29,null
,-0.01113295395974619,,1.0,HT29,null
,0.20481587712395138,,1.0,HT29,null
,-0.10620804610614129,,1.0,HT29,null
,0.1263087743040211,,1.0,HT29,null
,-0.03831963130866391,,1.0,HT29,null
,0.25595435430562025,,1.0,HT29,null
,0.002870614327374214,,1.0,HT29,null
,0.018942846038238967,,1.0,HT29,null
,0.2440264167383446,,1.0,HT29,null
,0.14279992940178632,,1.0,HT29,null
,-0.01403414575349047,,1.0,HT29,null
,0.08052709862530724,,1.0,HT29,null
,0.15359371120793258,,1.0,HT29,null
,-0.053647438179814155,,1.0,HT29,null
,0.1594428814865533,,1.0,HT29,null
,0.029669958929170986,,1.0,HT29,null
,-0.04285146019826119,,1.0,HT29,null
,0.029756535588335496,,1.0,HT29,null
,-0.06401228830295023,,1.0,HT29,null
,-0.0032294291826136037,,1.0,HT29,null
,0.01740833014317558,,1.0,HT29,null
,0.3868567507770582,,1.0,HT29,null
,0.0345001998853153,,1.0,HT29,null
,0.03374079618816161,,1.0,HT29,null
,0.09753338817684916,,1.0,HT29,null
,0.342540161389309,,1.0,HT29,null
,0.01476630115228604,,1.0,HT29,null
,0.030243849647970854,,1.0,HT29,null
,0.036309227141821956,,1.0,HT29,null
,0.06717916476781674,,1.0,HT29,null
,-0.056679935092492126,,1.0,HT29,null
,0.051447587050603545,,1.0,HT29,null
,-0.01456311244136159,,1.0,HT29,null
,-0.006032847445557254,,1.0,HT29,null
,0.23255166960133863,,1.0,HT29,null
,0.07277920586547068,,1.0,HT29,null
,0.029364950267349768,,1.0,HT29,null
,0.006766468226791378,,1.0,HT29,null
,0.15535159254894138,,1.0,HT29,null
,0.11572479482219519,,1.0,HT29,null
,-0.06377049406265019,,1.0,HT29,null
,0.023138999769550285,,1.0,HT29,null
,0.07421190063748777,,1.0,HT29,null
,0.10436147876697915,,1.0,HT29,null
,0.21571536275535816,,1.0,HT29,null
,0.041424710802508126,,1.0,HT29,null
,0.0301025962051607,,1.0,HT29,null
,-0.033765579405047735,,1.0,HT29,null
,0.05114860198941131,,1.0,HT29,null
,0.12014828570115782,,1.0,HT29,null
,0.004172872385741344,,1.0,HT29,null
,-0.05098876962226718,,1.0,HT29,null
,0.05189699786751716,,1.0,HT29,null
,-0.04384892955205394,,1.0,HT29,null
,0.038618027372622044,,1.0,HT29,null
,0.10793008885490896,,1.0,HT29,null
,-0.025290656874391665,,1.0,HT29,null
,0.21812309193480292,,1.0,HT29,null
,0.03218119201868585,,1.0,HT29,null
,0.14363365347953433,,1.0,HT29,null
,-0.09578552741580465,,1.0,HT29,null
,0.03959199061998232,,1.0,HT29,null
,0.07500173780688715,,1.0,HT29,null
,0.04158795154148571,,1.0,HT29,null
,0.07238165327909693,,1.0,HT29,null
,-0.07698118105972147,,1.0,HT29,null
,0.046720408329582144,,2.0,HT29,null
,0.049030045376770054,,2.0,HT29,null
,-0.0783809971632429,,2.0,HT29,null
,-0.00814675600000934,,2.0,HT29,null
,0.033412791496304745,,2.0,HT29,null
,-0.11094307224329729,,2.0,HT29,null
,0.03957884647271897,,2.0,HT29,null
,0.07051441623139107,,2.0,HT29,null
,0.13416259052393895,,2.0,HT29,null
,0.5309318452514435,,2.0,HT29,null
,0.10772125397495685,,2.0,HT29,null
,0.09132273573664204,,2.0,HT29,null
,0.08153562240913896,,2.0,HT29,null
,-0.027984366017114057,,2.0,HT29,null
,0.1037808180018184,,2.0,HT29,null
,0.07650939610906252,,2.0,HT29,null
,0.2674984660900964,,2.0,HT29,null
,0.028217901634108568,,2.0,HT29,null
,0.015219216581634415,,2.0,HT29,null
,0.27272400577580214,,2.0,HT29,null
,0.03260231989728681,,2.0,HT29,null
,-0.012002800227095375,,2.0,HT29,null
,0.15184040700838403,,2.0,HT29,null
,-0.01157350014272959,,2.0,HT29,null
,0.05300137384540022,,2.0,HT29,null
,0.06585111810999571,,2.0,HT29,null
,0.14421075204299633,,2.0,HT29,null
,0.292029668969329,,2.0,HT29,null
,0.05748712065193036,,2.0,HT29,null
,-0.10235387982525129,,2.0,HT29,null
,0.1789597129985114,,2.0,HT29,null
,-0.007953038295934254,,2.0,HT29,null
,0.07606264979919476,,2.0,HT29,null
,0.030314157336525652,,2.0,HT29,null
,-0.058288810288107964,,2.0,HT29,null
,0.13009674871025728,,2.0,HT29,null
,-0.03725350225629104,,2.0,HT29,null
,0.5934160548453776,,2.0,HT29,null
,0.002152642962105586,,2.0,HT29,null
,-0.022971598427840755,,2.0,HT29,null
,0.10409327696354248,,2.0,HT29,null
,0.08021854244823302,,2.0,HT29,null
,0.029195706774747733,,2.0,HT29,null
,0.24769781447123973,,2.0,HT29,null
,0.0425899178968045,,2.0,HT29,null
,-0.018823931739535005,,2.0,HT29,null
,0.06732253149040757,,2.0,HT29,null
,-0.04235567580330399,,2.0,HT29,null
,-0.020306304678846497,,2.0,HT29,null
,0.305523731298404,,2.0,HT29,null
,0.06966491250617876,,2.0,HT29,null
,-0.02329619275211396,,2.0,HT29,null
,0.1544108161555211,,2.0,HT29,null
,0.17866141750732223,,2.0,HT29,null
,0.11626179907938755,,2.0,HT29,null
,-0.024582497320231277,,2.0,HT29,null
,0.10426108963410244,,2.0,HT29,null
,0.15347973621781189,,2.0,HT29,null
,0.019753683865989042,,2.0,HT29,null
,0.18071420723397408,,2.0,HT29,null
,-0.03380258717163312,,2.0,HT29,null
,0.010533131764156958,,2.0,HT29,null
,-0.047286804096803456,,2.0,HT29,null
,0.09669352390007671,,2.0,HT29,null
,0.0936510424710198,,2.0,HT29,null
,0.2648956723949689,,2.0,HT29,null
,0.12184658357627699,,2.0,HT29,null
,0.03911430428089287,,2.0,HT29,null
,0.11285071364458588,,2.0,HT29,null
,-0.0040102414650876024,,2.0,HT29,null
,0.3194164441187445,,2.0,HT29,null
,0.13004498820972438,,2.0,HT29,null
,0.22583834468432856,,2.0,HT29,null
,0.008708166639382231,,2.0,HT29,null
,0.23006862455091628,,2.0,HT29,null
,0.015136599773350357,,2.0,HT29,null
,0.0692904926165773,,2.0,HT29,null
,0.025342049949439727,,2.0,HT29,null
,0.07736185459357202,,2.0,HT29,null
,0.25962801001063673,,2.0,HT29,null
,0.25096608152376554,,2.0,HT29,null
,0.10083554102356898,,2.0,HT29,null
,-0.011387061773919441,,2.0,HT29,null
,0.04357267950514444,,2.0,HT29,null
,0.12463631059562522,,2.0,HT29,null
,-0.011697664012457825,,2.0,HT29,null
,0.07656454566633951,,2.0,HT29,null
,-0.022174865169872368,,2.0,HT29,null
,0.2123760107353032,,2.0,HT29,null
,0.23723526410097573,,2.0,HT29,null
,0.0007357671641033611,,2.0,HT29,null
,0.42618696065653106,,2.0,HT29,null
,-0.013342432041544783,,2.0,HT29,null
,0.31077155181294197,,2.0,HT29,null
,0.16714830463460778,,2.0,HT29,null
,0.12331128320213215,,2.0,HT29,null
,0.14090621597835146,,2.0,HT29,null
,-0.08253433373966688,,2.0,HT29,null
,0.039886221298001796,,2.0,HT29,null
,0.02135489961877234,,2.0,HT29,null
,0.015385403511144691,,2.0,HT29,null
,0.1405218958728972,,2.0,HT29,null
,0.10253056541371217,,2.0,HT29,null
,-0.05540913573466712,,2.0,HT29,null
,-0.06392267901860896,,2.0,HT29,null
,0.09892224825157343,,2.0,HT29,null
,0.056753463643322975,,2.0,HT29,null
,0.15939773179792943,,2.0,HT29,null
,0.12124363932640471,,2.0,HT29,null
,-0.12069539561105412,,2.0,HT29,null
,0.1924649961838276,,2.0,HT29,null
,0.12592191126415184,,2.0,HT29,null
,0.15405606704345526,,2.0,HT29,null
,0.08515634452599091,,2.0,HT29,null
,0.04899731205961304,,2.0,HT29,null
,-0.02629080518669534,,2.0,HT29,null
,0.2121827273715405,,2.0,HT29,null
,0.15279529441926998,,2.0,HT29,null
,0.3305022238936509,,2.0,HT29,null
,0.043665370716496614,,2.0,HT29,null
,0.0369961443385616,,2.0,HT29,null
,0.05596264080276962,,2.0,HT29,null
,0.10217318256680337,,2.0,HT29,null
,0.23644906364368856,,2.0,HT29,null
,-0.011550891331746164,,2.0,HT29,null
,0.020323404642326872,,2.0,HT29,null
,-0.013390089925615517,,2.0,HT29,null
,0.44427557539353,,2.0,HT29,null
,0.0036004663323152136,,2.0,HT29,null
,0.18709351008365835,,2.0,HT29,null
,0.0189875283511412,,2.0,HT29,null
,0.03611794433895122,,2.0,HT29,null
,-0.004544898414950475,,2.0,HT29,null
,0.03625274891035753,,2.0,HT29,null
,0.20738282667672725,,2.0,HT29,null
,-0.02664541717920362,,2.0,HT29,null
,0.010116155998786163,,2.0,HT29,null
,0.18112329313382713,,2.0,HT29,null
,0.2950458823893744,,2.0,HT29,null
,0.014667388180620427,,2.0,HT29,null
,-0.01744463039516035,,2.0,HT29,null
,-0.0007765948623273695,,2.0,HT29,null
,0.3571059053289799,,2.0,HT29,null
,0.01706206105338358,,2.0,HT29,null
,0.1719374985502572,,2.0,HT29,null
,0.16716441886895234,,2.0,HT29,null
,0.09117547461602779,,2.0,HT29,null
,0.2228399921855488,,2.0,HT29,null
,0.06766819739566392,,2.0,HT29,null
,0.019938979346439477,,2.0,HT29,null
,0.1397011787661817,,2.0,HT29,null
,0.1806441831632889,,2.0,HT29,null
,-0.021288765353311458,,2.0,HT29,null
,0.0045746393976,,2.0,HT29,null
,0.15528711308217902,,2.0,HT29,null
,0.05052949151698552,,2.0,HT29,null
,0.01869375581834836,,2.0,HT29,null
,0.15015483355255235,,2.0,HT29,null
,-0.013923220291019025,,2.0,HT29,null
,0.007375438322244763,,2.0,HT29,null
,0.08442028372678922,,2.0,HT29,null
,0.04712485069576093,,2.0,HT29,null
,0.11707661185109094,,2.0,HT29,null
,0.02762414289468527,,2.0,HT29,null
,-0.006744774894890504,,2.0,HT29,null
,0.06773664674544583,,2.0,HT29,null
,0.1999389214528749,,2.0,HT29,null
,0.05934608374187544,,2.0,HT29,null
,0.11674913293169165,,2.0,HT29,null
,0.0109184187775672,,2.0,HT29,null
,0.013647963873557512,,2.0,HT29,null
,0.1374801469405151,,2.0,HT29,null
,0.15419566506624877,,2.0,HT29,null
,0.06187468753328497,,2.0,HT29,null
,0.12158046054043192,,2.0,HT29,null
,-0.040902216987136884,,2.0,HT29,null
,0.02806082818120528,,2.0,HT29,null
,0.1403666482521357,,2.0,HT29,null
,0.0016843059007571222,,2.0,HT29,null
,0.06876582511116205,,2.0,HT29,null
,0.12610750156379816,,2.0,HT29,null
,0.12994442595142383,,2.0,HT29,null
,0.032464399039018016,,2.0,HT29,null
,0.1413180951821963,,2.0,HT29,null
,-0.03089132682837885,,2.0,HT29,null
,-0.018814406771507225,,2.0,HT29,null
,0.18153541726391278,,2.0,HT29,null
,0.014980574892649041,,2.0,HT29,null
,0.09089952098566305,,2.0,HT29,null
,0.051656566815096235,,2.0,HT29,null
,-0.00800462352485287,,2.0,HT29,null
,0.23234250969456804,,2.0,HT29,null
,0.17085282509008132,,2.0,HT29,null
,-0.10597541486181536,,2.0,HT29,null
,0.28993788531280756,,2.0,HT29,null
,0.022374089828893152,,2.0,HT29,null
,-0.045797206495476056,,2.0,HT29,null
,0.01567110677253618,,2.0,HT29,null
,0.14146424018494108,,2.0,HT29,null
,0.2207241432863298,,2.0,HT29,null
,0.03287966359286388,,2.0,HT29,null
,-0.03112225680851382,,2.0,HT29,null
,0.3636518387819968,,2.0,HT29,null
,0.0920920776739336,,2.0,HT29,null
,-0.0008432076585173512,,2.0,HT29,null
,0.21661436893935482,,2.0,HT29,null
,0.02978210148407477,,2.0,HT29,null
,0.09541085024949446,,2.0,HT29,null
,0.022731109917309138,,3.0,HT29,null
,0.38428886370594567,,3.0,HT29,null
,0.1460363031535532,,3.0,HT29,null
,0.040884024870721625,,3.0,HT29,null
,0.08138730721985228,,3.0,HT29,null
,0.31363853079917864,,3.0,HT29,null
,-0.042505527655716496,,3.0,HT29,null
,0.09060010394720822,,3.0,HT29,null
,-0.029075144233279674,,3.0,HT29,null
,0.23582425455340697,,3.0,HT29,null
,-0.006379683327816844,,3.0,HT29,null
,0.17314428855351058,,3.0,HT29,null
,0.0723326588943568,,3.0,HT29,null
,0.19587252694452628,,3.0,HT29,null
,0.04367989278674266,,3.0,HT29,null
,0.5306945266002476,,3.0,HT29,null
,0.1950525447930181,,3.0,HT29,null
,0.040738193648933774,,3.0,HT29,null
,0.05159356138761418,,3.0,HT29,null
,0.20783924706441226,,3.0,HT29,null
,0.04500596816809227,,3.0,HT29,null
