,Drug1,Drug2,Similarity_2D,Pair,Match,Similarity_3D,difference,max,tail
132,AZD77,Vorin,0.6681614409200587,"('AZD77', 'Vorin')",True,0.6677844078691253,-0.00037703305093339523,0.6681614409200587,False
133,AZD77,abema,0.5976178496798623,"('AZD77', 'abema')",True,0.48574214694825907,-0.11187570273160324,0.5976178496798623,False
134,AZD80,Adavo,0.747108347523507,"('AZD80', 'Adavo')",True,0.6966963791683125,-0.05041196835519446,0.747108347523507,False
135,AZD80,Afati,0.8027463257404523,"('AZD80', 'Afati')",True,0.6916089554556991,-0.11113737028475323,0.8027463257404523,False
136,AZD80,Alpel,0.7820597573888096,"('AZD80', 'Alpel')",True,0.781310879872319,-0.0007488775164906647,0.7820597573888096,False
137,AZD80,BMS-7,0.6317760260856032,"('AZD80', 'BMS-7')",True,0.4140355522999102,-0.21774047378569306,0.6317760260856032,False
138,AZD80,Binim,0.7357272115496996,"('AZD80', 'Binim')",True,0.692892412110502,-0.042834799439197546,0.7357272115496996,False
139,AZD80,Cobim,0.6366384549724184,"('AZD80', 'Cobim')",True,0.6879291264630256,0.051290671490607176,0.6879291264630256,False
140,AZD80,Crizo,0.42815234637993554,"('AZD80', 'Crizo')",True,0.13433956717666892,-0.29381277920326665,0.42815234637993554,False
141,AZD80,Dabra,0.6067359451421818,"('AZD80', 'Dabra')",True,0.6740030489089215,0.06726710376673972,0.6740030489089215,False
142,AZD80,Encor,0.8461201584392191,"('AZD80', 'Encor')",True,0.6846166587796223,-0.16150349965959676,0.8461201584392191,False
143,AZD80,Fluor,0.10010243472428562,"('AZD80', 'Fluor')",True,0.07606907247352807,-0.024033362250757556,0.10010243472428562,False
144,AZD80,Gefit,0.5037051929864382,"('AZD80', 'Gefit')",True,0.5640135668207179,0.06030837383427967,0.5640135668207179,False
145,AZD80,Gemci,0.08803103758248333,"('AZD80', 'Gemci')",True,0.2265061765755546,0.1384751389930713,0.2265061765755546,False
146,AZD80,MK-22,0.6836015097300875,"('AZD80', 'MK-22')",True,0.45781093607056145,-0.22579057365952604,0.6836015097300875,False
147,AZD80,Nutli,-0.08615441418592457,"('AZD80', 'Nutli')",True,-0.028665580174646824,0.057488834011277745,-0.028665580174646824,False
148,AZD80,Olapa,-0.05374259833210925,"('AZD80', 'Olapa')",True,0.06259173013468369,0.11633432846679295,0.06259173013468369,False
149,AZD80,Oxali,0.35223639934355216,"('AZD80', 'Oxali')",True,0.54152383521898,0.1892874358754278,0.54152383521898,False
150,AZD80,PD032,0.6584213778550598,"('AZD80', 'PD032')",True,0.6769419809993822,0.018520603144322356,0.6769419809993822,False
151,AZD80,PI-10,0.9177642529238955,"('AZD80', 'PI-10')",True,0.7752427540686625,-0.14252149885523302,0.9177642529238955,False
152,AZD80,Pacli,0.6205277406820435,"('AZD80', 'Pacli')",True,0.5762135622316578,-0.044314178450385766,0.6205277406820435,False
153,AZD80,Palbo,0.22852380413717943,"('AZD80', 'Palbo')",True,-0.17192366057707026,-0.4004474647142497,0.22852380413717943,False
154,AZD80,Regor,0.598943495837289,"('AZD80', 'Regor')",True,0.4819630153702196,-0.11698048046706938,0.598943495837289,False
155,AZD80,SB505,0.5737580389212988,"('AZD80', 'SB505')",True,0.2733182734030302,-0.3004397655182686,0.5737580389212988,False
156,AZD80,SN-38,0.3187013985595439,"('AZD80', 'SN-38')",True,0.41655746896176454,0.09785607040222066,0.41655746896176454,False
157,AZD80,Soraf,0.5418508045009817,"('AZD80', 'Soraf')",True,0.6395902016989863,0.09773939719800462,0.6395902016989863,False
158,AZD80,Tanes,0.5166476746774773,"('AZD80', 'Tanes')",True,0.5612331748393504,0.044585500161873126,0.5612331748393504,False
159,AZD80,Tasel,0.7843173856343728,"('AZD80', 'Tasel')",True,0.7979163376250238,0.013598951990650976,0.7979163376250238,False
160,AZD80,Trame,0.6529253753265376,"('AZD80', 'Trame')",True,0.6868729055168611,0.03394753019032348,0.6868729055168611,False
161,AZD80,Trifl,-0.04798190541086373,"('AZD80', 'Trifl')",True,0.014060388563667732,0.06204229397453146,0.014060388563667732,False
162,AZD80,Vinor,0.5209023401886782,"('AZD80', 'Vinor')",True,0.29196789033238174,-0.22893444985629646,0.5209023401886782,False
163,AZD80,Vorin,0.33716797473311316,"('AZD80', 'Vorin')",True,0.3312277953947338,-0.00594017933837937,0.33716797473311316,False
164,AZD80,abema,0.3192552668143403,"('AZD80', 'abema')",True,0.10367308089671204,-0.21558218591762826,0.3192552668143403,False
