Metadata_pert_name,corr,Metadata_name,Metadata_conc_step,cell_line,kind
,0.5451243133539778,,3.0,HCT116,null
,0.20460647152464562,,4.0,HCT116,null
,0.32042218200908007,,4.0,HCT116,null
,0.13689912956234818,,4.0,HCT116,null
,0.364353520809668,,4.0,HCT116,null
,0.2977966595226737,,4.0,HCT116,null
,0.30482776138959056,,4.0,HCT116,null
,0.058272835530616254,,4.0,HCT116,null
,0.1860274665838193,,4.0,HCT116,null
,0.3013018463853011,,4.0,HCT116,null
,0.2871010380084417,,4.0,HCT116,null
,0.03891882035126781,,4.0,HCT116,null
,0.3469148312054787,,4.0,HCT116,null
,-0.06459195967456707,,4.0,HCT116,null
,0.24995797326172686,,4.0,HCT116,null
,0.16016586103563915,,4.0,HCT116,null
,0.5120943356286571,,4.0,HCT116,null
,0.32629198378218316,,4.0,HCT116,null
,0.2491270352107207,,4.0,HCT116,null
,0.11067446944210764,,4.0,HCT116,null
,0.20869634611975443,,4.0,HCT116,null
,0.29593511989856425,,4.0,HCT116,null
,0.46927481762895595,,4.0,HCT116,null
,0.10821227383005866,,4.0,HCT116,null
,0.10252608278530344,,4.0,HCT116,null
,0.03067932574324346,,4.0,HCT116,null
,0.09505469203125887,,4.0,HCT116,null
,0.09845113337114403,,4.0,HCT116,null
,0.28233126902455946,,4.0,HCT116,null
,0.19329031523046764,,4.0,HCT116,null
,0.10802263926633689,,4.0,HCT116,null
,-0.012388639526126746,,4.0,HCT116,null
,0.05620099340244937,,4.0,HCT116,null
,0.10246808518624047,,4.0,HCT116,null
,0.10571875275453133,,4.0,HCT116,null
,0.24717723430512495,,4.0,HCT116,null
,0.17319228430774775,,4.0,HCT116,null
,0.1689862089851591,,4.0,HCT116,null
,0.2536954552157581,,4.0,HCT116,null
,0.07405550723546533,,4.0,HCT116,null
,0.344455339516458,,4.0,HCT116,null
,0.3263180391344862,,4.0,HCT116,null
,0.28113329080526217,,4.0,HCT116,null
,0.026051294499482874,,4.0,HCT116,null
,0.02691395462093621,,4.0,HCT116,null
,0.23240088227739308,,4.0,HCT116,null
,0.26520811261392163,,4.0,HCT116,null
,0.4347898732418348,,4.0,HCT116,null
,0.05796988618667254,,4.0,HCT116,null
,0.3127422978413525,,4.0,HCT116,null
,0.3901892798622483,,4.0,HCT116,null
,0.20486698513277918,,4.0,HCT116,null
,0.1849777172414468,,4.0,HCT116,null
,0.2043111471362205,,4.0,HCT116,null
,-0.027972322915492807,,4.0,HCT116,null
,-0.022510720487170156,,4.0,HCT116,null
,0.2852879483209704,,4.0,HCT116,null
,0.20969087299506978,,4.0,HCT116,null
,-0.1150392445924324,,4.0,HCT116,null
,0.11924419985238677,,4.0,HCT116,null
,0.20784843692707947,,4.0,HCT116,null
,0.18509716393355086,,4.0,HCT116,null
,0.03152533826353391,,4.0,HCT116,null
,0.08285784021415546,,4.0,HCT116,null
,0.35331362097953833,,4.0,HCT116,null
,0.1630869246804328,,4.0,HCT116,null
,0.13357159617250913,,4.0,HCT116,null
,0.14279047450765833,,4.0,HCT116,null
,0.2539070938731945,,4.0,HCT116,null
,0.17241556187783064,,4.0,HCT116,null
,0.3081507862071433,,4.0,HCT116,null
,0.18443360524387542,,4.0,HCT116,null
,0.1328154702514774,,4.0,HCT116,null
,0.5611168877247146,,4.0,HCT116,null
,-0.0003612839358398297,,4.0,HCT116,null
,0.09106416532750661,,4.0,HCT116,null
,0.548976379202736,,4.0,HCT116,null
,0.208088229897527,,4.0,HCT116,null
,0.06367940810115982,,4.0,HCT116,null
,0.12348128435901545,,4.0,HCT116,null
,0.15780634904604138,,4.0,HCT116,null
,0.10399978660201183,,4.0,HCT116,null
,0.046362438984256724,,4.0,HCT116,null
,-0.030276559813757008,,4.0,HCT116,null
,0.2506890147691869,,4.0,HCT116,null
,0.25072920140293364,,4.0,HCT116,null
,0.23581462087668242,,4.0,HCT116,null
,0.10742049385267848,,4.0,HCT116,null
,0.07893029653123282,,4.0,HCT116,null
,0.3064942001103459,,4.0,HCT116,null
,0.01937632584473858,,4.0,HCT116,null
,0.3214266123440779,,4.0,HCT116,null
,0.1551451363392474,,4.0,HCT116,null
,0.04792918855559195,,4.0,HCT116,null
,-0.0004376237860022926,,4.0,HCT116,null
,-0.024393550066745415,,4.0,HCT116,null
,0.07866175673370669,,4.0,HCT116,null
,-0.04552959905749482,,4.0,HCT116,null
,-0.0726595788163556,,4.0,HCT116,null
,0.1818838507072783,,4.0,HCT116,null
,0.06838248414718343,,4.0,HCT116,null
,0.21182255856501575,,4.0,HCT116,null
,0.09505998612347848,,4.0,HCT116,null
,0.07509721742293422,,4.0,HCT116,null
,0.14373061870009707,,4.0,HCT116,null
,0.07329813369451423,,4.0,HCT116,null
,0.02420668456065262,,4.0,HCT116,null
,0.14694122418021704,,4.0,HCT116,null
,0.14657601145848,,4.0,HCT116,null
,0.18537941298156208,,4.0,HCT116,null
,0.2665602793956573,,4.0,HCT116,null
,0.2464481874142973,,4.0,HCT116,null
,0.2485377607054826,,4.0,HCT116,null
,0.12649321289517101,,4.0,HCT116,null
,0.3957044979914913,,4.0,HCT116,null
,0.07464937971462614,,4.0,HCT116,null
,0.26059866105402163,,4.0,HCT116,null
,0.16193480026470822,,4.0,HCT116,null
,-0.17945961246808662,,4.0,HCT116,null
,0.21206092611460245,,4.0,HCT116,null
,0.04755634024103178,,4.0,HCT116,null
,0.13485594944962287,,4.0,HCT116,null
,0.36905986794187823,,4.0,HCT116,null
,-0.07317084757629344,,4.0,HCT116,null
,0.15637375553641836,,4.0,HCT116,null
,0.13670824327349504,,4.0,HCT116,null
,-0.03429006514234973,,4.0,HCT116,null
,0.06407650773739254,,4.0,HCT116,null
,0.3073275840983575,,4.0,HCT116,null
,0.09008246740796264,,4.0,HCT116,null
,0.23753086604860335,,4.0,HCT116,null
,0.08461208961259867,,4.0,HCT116,null
,0.22997057024284034,,4.0,HCT116,null
,0.03513589251062181,,4.0,HCT116,null
,0.10281797923968665,,4.0,HCT116,null
,0.07826164893891861,,4.0,HCT116,null
,0.17735163965436357,,4.0,HCT116,null
,0.024570144924645147,,4.0,HCT116,null
,0.28317653475228444,,4.0,HCT116,null
,0.21321912024328055,,4.0,HCT116,null
,0.26102794748798075,,4.0,HCT116,null
,0.17181801941502545,,4.0,HCT116,null
,0.019679482141004578,,4.0,HCT116,null
,-0.05718662019904615,,4.0,HCT116,null
,0.1628506034934062,,4.0,HCT116,null
,0.29208171231364555,,4.0,HCT116,null
,0.023123424693305396,,4.0,HCT116,null
,-0.16367039497995362,,4.0,HCT116,null
,0.07961759093595189,,4.0,HCT116,null
,0.0860037762920311,,4.0,HCT116,null
,0.15771623826200631,,4.0,HCT116,null
,-0.033477355112585,,4.0,HCT116,null
,0.15693761273438706,,4.0,HCT116,null
,0.2010133113908702,,4.0,HCT116,null
,0.10132572250749414,,4.0,HCT116,null
,0.08505886518213276,,4.0,HCT116,null
,0.010710551421819613,,4.0,HCT116,null
,-0.05315518882469066,,4.0,HCT116,null
,0.14061075762080671,,4.0,HCT116,null
,0.15797512167024108,,4.0,HCT116,null
,0.07559954679942876,,4.0,HCT116,null
,0.19103785483903102,,4.0,HCT116,null
,0.058681064344094244,,4.0,HCT116,null
,0.35541505452125377,,4.0,HCT116,null
,0.05758213638571859,,4.0,HCT116,null
,0.3862869739230231,,4.0,HCT116,null
,0.15993149512709315,,4.0,HCT116,null
,0.21873423719958937,,4.0,HCT116,null
,0.2318642840778583,,4.0,HCT116,null
,0.004985083583542438,,4.0,HCT116,null
,-0.05679073403237289,,4.0,HCT116,null
,0.22224353916360612,,4.0,HCT116,null
,0.2505296952602029,,4.0,HCT116,null
,0.20342234851713348,,4.0,HCT116,null
,0.34255923016650913,,4.0,HCT116,null
,0.1560961125156492,,4.0,HCT116,null
,0.01766718164346605,,4.0,HCT116,null
,-0.07679174511657716,,4.0,HCT116,null
,0.10729025104684832,,4.0,HCT116,null
,-0.03155738347194105,,4.0,HCT116,null
,0.03494788832087283,,4.0,HCT116,null
,0.2343104946419793,,4.0,HCT116,null
,0.40835291179235955,,4.0,HCT116,null
,0.23712610658242803,,4.0,HCT116,null
,0.19928067177545516,,4.0,HCT116,null
,0.11657411392078358,,4.0,HCT116,null
,0.04475653897504811,,4.0,HCT116,null
,-0.09389367560796211,,4.0,HCT116,null
,0.3469500733314288,,4.0,HCT116,null
,-0.02004674629321633,,4.0,HCT116,null
,0.12316280655842454,,4.0,HCT116,null
,-0.02095794315258729,,4.0,HCT116,null
,0.2072048840674585,,4.0,HCT116,null
,0.0409638141960903,,4.0,HCT116,null
,0.011698629283490362,,4.0,HCT116,null
,-0.058873497176036696,,4.0,HCT116,null
,-0.06490150000063735,,4.0,HCT116,null
,-0.037069552530474545,,4.0,HCT116,null
,0.035039229950830086,,4.0,HCT116,null
,0.27318779964921436,,4.0,HCT116,null
,0.2733836990350802,,4.0,HCT116,null
,0.13888420585103006,,4.0,HCT116,null
,-0.06818454352952077,,4.0,HCT116,null
,-0.03420915394922706,,4.0,HCT116,null
,0.20555491152274424,,4.0,HCT116,null
,0.05279272757191321,,4.0,HCT116,null
,0.21988357333223882,,4.0,HCT116,null
,0.2613759391204548,,4.0,HCT116,null
,0.24780917673490366,,4.0,HCT116,null
,0.1583213064539586,,1.0,HT29,null
,0.14933633319645612,,1.0,HT29,null
,0.2541569495059582,,1.0,HT29,null
,-0.038105889805850016,,1.0,HT29,null
,0.0023640741303514712,,1.0,HT29,null
,0.21208792662030562,,1.0,HT29,null
,0.1193741121123546,,1.0,HT29,null
,0.031892946030988495,,1.0,HT29,null
,0.2582181643910861,,1.0,HT29,null
,0.17455134645338538,,1.0,HT29,null
,0.5054975932521346,,1.0,HT29,null
,0.2661053309185021,,1.0,HT29,null
,0.012831148274252115,,1.0,HT29,null
,0.008360178446751354,,1.0,HT29,null
,0.08719541738815195,,1.0,HT29,null
,0.216015983753941,,1.0,HT29,null
,0.1728738486470464,,1.0,HT29,null
,-0.009885842664375491,,1.0,HT29,null
,-0.07056394440345834,,1.0,HT29,null
,0.06762157421080812,,1.0,HT29,null
,0.11385743364068486,,1.0,HT29,null
,0.18584051972989335,,1.0,HT29,null
,-0.010939829334666518,,1.0,HT29,null
,0.2482204217273703,,1.0,HT29,null
,0.022498889295619127,,1.0,HT29,null
,-0.015573524657197527,,1.0,HT29,null
,0.06747698729952445,,1.0,HT29,null
,0.28425910174766167,,1.0,HT29,null
,0.16385246169680864,,1.0,HT29,null
,0.04749649687831934,,1.0,HT29,null
,0.17069516379857974,,1.0,HT29,null
,-0.048608533935835994,,1.0,HT29,null
,-0.09352336504821288,,1.0,HT29,null
,-0.003970018502131312,,1.0,HT29,null
,0.09650798227515844,,1.0,HT29,null
,0.14334369958902438,,1.0,HT29,null
,-0.021666539628475742,,1.0,HT29,null
,0.11659807852499651,,1.0,HT29,null
,0.021177058778897896,,1.0,HT29,null
,0.1261900901319909,,1.0,HT29,null
,0.07640748474714391,,1.0,HT29,null
,-0.15417636022676107,,1.0,HT29,null
,0.12327528188346557,,1.0,HT29,null
,0.36215459219908397,,1.0,HT29,null
,0.3111004878293478,,1.0,HT29,null
,-0.03950429472184024,,1.0,HT29,null
,0.13241250749285963,,1.0,HT29,null
,-0.04778604889319717,,1.0,HT29,null
,-0.06553378513041827,,1.0,HT29,null
,0.1610668855852503,,1.0,HT29,null
,-0.07741549886175518,,1.0,HT29,null
,0.0067000255332551745,,1.0,HT29,null
,0.011740672250699143,,1.0,HT29,null
,0.46720058462307057,,1.0,HT29,null
,-0.034830078539557996,,1.0,HT29,null
,0.16196324572905957,,1.0,HT29,null
,0.04886675355107342,,1.0,HT29,null
,0.35831566798033143,,1.0,HT29,null
,-0.0613702727636837,,1.0,HT29,null
,0.18875330041929267,,1.0,HT29,null
,-0.138023275954433,,1.0,HT29,null
,-0.08002882926768093,,1.0,HT29,null
,0.08893250241300277,,1.0,HT29,null
,-0.15231431277964752,,1.0,HT29,null
,0.09298656219070207,,1.0,HT29,null
,0.2625325066233959,,1.0,HT29,null
,0.35198580542535374,,1.0,HT29,null
,-0.17593309758327025,,1.0,HT29,null
,-0.039407009100775964,,1.0,HT29,null
,0.06451591715428662,,1.0,HT29,null
,0.0958853748632987,,1.0,HT29,null
,-0.06390643409004501,,1.0,HT29,null
,0.018533457682159846,,1.0,HT29,null
,0.08249353287704483,,1.0,HT29,null
,0.11854500005088753,,1.0,HT29,null
,0.03574142675648107,,1.0,HT29,null
,-0.02968560283794249,,1.0,HT29,null
,0.05543043019790732,,1.0,HT29,null
,0.09284246807722621,,1.0,HT29,null
,0.006705485662985483,,1.0,HT29,null
,0.04911420461333221,,1.0,HT29,null
,-0.05012165280673938,,1.0,HT29,null
,0.2225224214788483,,1.0,HT29,null
,0.19270520376176656,,1.0,HT29,null
,0.1293678759554946,,1.0,HT29,null
,0.23269357040624114,,1.0,HT29,null
,0.08173949395247257,,1.0,HT29,null
,0.0386990847929585,,1.0,HT29,null
,0.14355747618786152,,1.0,HT29,null
,-0.243095504275508,,1.0,HT29,null
,0.06144365496239115,,1.0,HT29,null
,0.08347354028545907,,1.0,HT29,null
,0.09338881904548542,,1.0,HT29,null
,0.0260066921330471,,1.0,HT29,null
,0.03600801065123295,,1.0,HT29,null
,0.21429412140982862,,1.0,HT29,null
,0.0957598312844424,,1.0,HT29,null
,0.268835631979075,,1.0,HT29,null
,0.2771758807472782,,1.0,HT29,null
,0.11574740011039927,,1.0,HT29,null
,-0.20702677603873848,,1.0,HT29,null
,0.07881130031830065,,1.0,HT29,null
,0.09729577164106966,,1.0,HT29,null
,0.0032587198774277765,,1.0,HT29,null
,0.313551377250588,,1.0,HT29,null
,-0.08958040103443371,,1.0,HT29,null
,-0.010880007388485612,,1.0,HT29,null
,0.14579466503350766,,1.0,HT29,null
,0.10643306274187331,,1.0,HT29,null
,0.14948322442802658,,1.0,HT29,null
,0.10630424974737307,,1.0,HT29,null
,0.3755407565897223,,1.0,HT29,null
,0.2357795578088897,,1.0,HT29,null
,-0.10066520110967553,,1.0,HT29,null
,0.2544509905636617,,1.0,HT29,null
,0.08641982365648426,,1.0,HT29,null
,0.04461879547769228,,1.0,HT29,null
,0.050299630251419064,,1.0,HT29,null
,0.06831294678322408,,1.0,HT29,null
,-0.07667150847919876,,1.0,HT29,null
,-0.07079429257198463,,1.0,HT29,null
,0.6017810076611176,,1.0,HT29,null
,0.08243635269695503,,1.0,HT29,null
,0.20286816803154348,,1.0,HT29,null
,-0.0360550657388224,,1.0,HT29,null
,0.0876380601859758,,1.0,HT29,null
,-0.04295698239474395,,1.0,HT29,null
,0.023129187870735618,,1.0,HT29,null
,0.07748131360456391,,1.0,HT29,null
,0.1157409410228416,,1.0,HT29,null
,0.08176298968217573,,1.0,HT29,null
,-0.059204597374726046,,1.0,HT29,null
,0.07945241052526494,,1.0,HT29,null
,0.21062480449910947,,1.0,HT29,null
,-0.008827637568234403,,1.0,HT29,null
,0.04351070829748687,,1.0,HT29,null
,-0.11810610441141084,,1.0,HT29,null
,0.14676894303639137,,1.0,HT29,null
,-0.024176091848949435,,1.0,HT29,null
,0.15280845815069793,,1.0,HT29,null
,-0.1168936887368876,,1.0,HT29,null
,-0.06884948821556755,,1.0,HT29,null
,0.05184946296844366,,1.0,HT29,null
,0.18081290346743,,1.0,HT29,null
,-0.06426177044780694,,1.0,HT29,null
,0.009461392375915395,,1.0,HT29,null
,0.12108070246809108,,1.0,HT29,null
,-0.056018145280603476,,1.0,HT29,null
,-0.03952294763226015,,1.0,HT29,null
,0.16643175359709622,,1.0,HT29,null
,0.21177166697680372,,1.0,HT29,null
,0.06860066533490747,,1.0,HT29,null
,0.3046686409590678,,1.0,HT29,null
,0.11478378262310271,,1.0,HT29,null
,0.06108543693758014,,1.0,HT29,null
,0.06803901802716057,,1.0,HT29,null
,0.06573037946141375,,1.0,HT29,null
,0.028238914726253353,,1.0,HT29,null
,-0.13619569227668127,,1.0,HT29,null
,-0.1251593408359069,,1.0,HT29,null
,-0.010192048405299445,,1.0,HT29,null
,0.17523872188247708,,1.0,HT29,null
,0.12922541352543823,,1.0,HT29,null
,0.20910724598883634,,1.0,HT29,null
,0.14230886024434525,,1.0,HT29,null
,0.0882519378512882,,1.0,HT29,null
,0.06400057352298893,,1.0,HT29,null
,0.10064151510434494,,1.0,HT29,null
,-0.11814851188276243,,1.0,HT29,null
,0.04352931699455537,,1.0,HT29,null
,0.16102633892953017,,1.0,HT29,null
,0.11024771178216278,,1.0,HT29,null
,-0.0045136687085648814,,1.0,HT29,null
,0.21597131779844161,,1.0,HT29,null
,0.2661607806003115,,1.0,HT29,null
,0.0283282980799629,,1.0,HT29,null
,-0.012236625719946227,,1.0,HT29,null
,0.08014614350363658,,1.0,HT29,null
,-0.008712429952430273,,1.0,HT29,null
,0.1883534150198009,,1.0,HT29,null
,-0.05632653280345465,,1.0,HT29,null
,-0.04276331706272188,,1.0,HT29,null
,-0.028079822981156428,,1.0,HT29,null
,0.03578816187688004,,1.0,HT29,null
,-0.005653070378416586,,1.0,HT29,null
,-0.007075960792265162,,1.0,HT29,null
,0.10528556016923533,,1.0,HT29,null
,-0.08465322847648794,,1.0,HT29,null
,0.03591350957673002,,1.0,HT29,null
,0.015380595341676198,,1.0,HT29,null
,-0.037652235955132576,,1.0,HT29,null
,0.3365231562674258,,1.0,HT29,null
,0.08684913455140966,,1.0,HT29,null
,0.05576227558621964,,1.0,HT29,null
,-0.002710677055786405,,1.0,HT29,null
,-0.09691124882340746,,1.0,HT29,null
,0.005741679269288542,,1.0,HT29,null
,0.38361940987877197,,1.0,HT29,null
,0.12325015476148322,,1.0,HT29,null
,0.024197215081501022,,1.0,HT29,null
,0.061111108678993456,,1.0,HT29,null
,0.07228654041283858,,1.0,HT29,null
,0.2772349690741851,,1.0,HT29,null
,0.00022561756633978497,,1.0,HT29,null
,0.08035501127625072,,1.0,HT29,null
,-0.06192034805865957,,1.0,HT29,null
,0.06698375772069803,,1.0,HT29,null
,0.166100852885117,,1.0,HT29,null
,0.08011239434253123,,2.0,HT29,null
,-0.10218326871196606,,2.0,HT29,null
,-0.010064775005105497,,2.0,HT29,null
,0.05754047355681534,,2.0,HT29,null
,-0.05291805847759564,,2.0,HT29,null
,0.16513790634776582,,2.0,HT29,null
,0.14375604528076102,,2.0,HT29,null
,-0.10031353866842568,,2.0,HT29,null
,0.2902796057024626,,2.0,HT29,null
,0.48059067496447866,,2.0,HT29,null
,0.02804554790268058,,2.0,HT29,null
,-0.02001969784082383,,2.0,HT29,null
,-0.12480310589726981,,2.0,HT29,null
,0.12290819539669957,,2.0,HT29,null
,0.18243333665265624,,2.0,HT29,null
,0.5548971880872193,,2.0,HT29,null
,0.12094864265311833,,2.0,HT29,null
,-0.08815100072483024,,2.0,HT29,null
,-0.03405508212290876,,2.0,HT29,null
,0.09648135406861477,,2.0,HT29,null
,0.0013749865296870843,,2.0,HT29,null
,0.09302095835201761,,2.0,HT29,null
,0.2048152997222032,,2.0,HT29,null
,-0.004973104689886902,,2.0,HT29,null
,0.06376120534324771,,2.0,HT29,null
,0.22098798970564087,,2.0,HT29,null
,0.12958142560706848,,2.0,HT29,null
,0.1257794408410252,,2.0,HT29,null
,0.32013949694178845,,2.0,HT29,null
,0.057415671102553203,,2.0,HT29,null
,-0.038771950816750216,,2.0,HT29,null
,0.1663656373252488,,2.0,HT29,null
,0.20833485332071094,,2.0,HT29,null
,-0.07017430775333827,,2.0,HT29,null
,-0.06161482446046743,,2.0,HT29,null
,-0.032809235927968555,,2.0,HT29,null
,0.054128571477572544,,2.0,HT29,null
,0.007268636916535428,,2.0,HT29,null
,-0.14995484130031697,,2.0,HT29,null
,0.01822505769591455,,2.0,HT29,null
,0.15973239703070222,,2.0,HT29,null
,0.002095500668819743,,2.0,HT29,null
,-0.09965317707791621,,2.0,HT29,null
,0.30190030369367793,,2.0,HT29,null
,0.06196388991336925,,2.0,HT29,null
,0.23178664928164155,,2.0,HT29,null
,-0.04898042458014025,,2.0,HT29,null
,-0.03333270238089986,,2.0,HT29,null
,0.469309690912465,,2.0,HT29,null
,0.14265488448372207,,2.0,HT29,null
,-0.0717939195231872,,2.0,HT29,null
,0.16657204774387732,,2.0,HT29,null
,0.307850906791747,,2.0,HT29,null
,-0.14553543515564543,,2.0,HT29,null
,0.04168005116500016,,2.0,HT29,null
,0.03028990726953973,,2.0,HT29,null
,0.04150725105938236,,2.0,HT29,null
,0.22737513938761023,,2.0,HT29,null
,0.3677340096975732,,2.0,HT29,null
,0.3855562224636514,,2.0,HT29,null
,-6.986989147313161e-06,,2.0,HT29,null
,0.1681701407550136,,2.0,HT29,null
,-0.05091098139692225,,2.0,HT29,null
,0.25127151641778644,,2.0,HT29,null
,0.31676070814651014,,2.0,HT29,null
,0.14084476066418927,,2.0,HT29,null
,0.040525919470475284,,2.0,HT29,null
,-0.012228171233442296,,2.0,HT29,null
,0.04666359653880118,,2.0,HT29,null
,0.1977604393633877,,2.0,HT29,null
,-0.04399163927609287,,2.0,HT29,null
,0.057102636187859934,,2.0,HT29,null
,0.29188159498474425,,2.0,HT29,null
,0.501844446897092,,2.0,HT29,null
,0.0746668766686096,,2.0,HT29,null
,-0.049446345314550125,,2.0,HT29,null
,0.014656223667746509,,2.0,HT29,null
,0.02537077523013955,,2.0,HT29,null
,-0.018636126376165976,,2.0,HT29,null
,0.03187930174770469,,2.0,HT29,null
,0.15550373924763072,,2.0,HT29,null
,-0.13918859907395964,,2.0,HT29,null
,0.27155310021556006,,2.0,HT29,null
,0.3499139068665792,,2.0,HT29,null
,0.019598143174016057,,2.0,HT29,null
,0.15455853420222654,,2.0,HT29,null
,0.11293066999729662,,2.0,HT29,null
,-0.12391147791962168,,2.0,HT29,null
,0.27519108302893025,,2.0,HT29,null
,0.03024083984124909,,2.0,HT29,null
,0.20303527676061894,,2.0,HT29,null
,0.2298974400052906,,2.0,HT29,null
,0.0038825905241898773,,2.0,HT29,null
,-0.03132427142451296,,2.0,HT29,null
,0.12685147364196891,,2.0,HT29,null
,-0.1168614306431443,,2.0,HT29,null
,-0.022821215828307304,,2.0,HT29,null
,-0.1450324581202585,,2.0,HT29,null
,0.3396484848857768,,2.0,HT29,null
,0.16098365296471115,,2.0,HT29,null
,0.15325938230842473,,2.0,HT29,null
,0.2185471352949469,,2.0,HT29,null
,0.011422020142620544,,2.0,HT29,null
,-0.07148162439380162,,2.0,HT29,null
,0.20231997472284577,,2.0,HT29,null
,0.2050405047677711,,2.0,HT29,null
,0.10493837355375335,,2.0,HT29,null
,0.19856816268932015,,2.0,HT29,null
,0.0890687532153164,,2.0,HT29,null
,-0.03619805403292261,,2.0,HT29,null
,-0.14768311308631973,,2.0,HT29,null
,0.18709288372378727,,2.0,HT29,null
,0.19338827021431587,,2.0,HT29,null
,0.22912445148861854,,2.0,HT29,null
,0.02437065780801466,,2.0,HT29,null
,0.1911026609591334,,2.0,HT29,null
,-0.18109754375105316,,2.0,HT29,null
,0.16354082995865937,,2.0,HT29,null
,0.5563716449655967,,2.0,HT29,null
,-0.039129230556472064,,2.0,HT29,null
,0.0161518991620046,,2.0,HT29,null
,0.41979667670539267,,2.0,HT29,null
,0.5495119968687745,,2.0,HT29,null
,0.28522641185123965,,2.0,HT29,null
,-0.10538890752073621,,2.0,HT29,null
,0.10650112951123349,,2.0,HT29,null
,0.04218992546836569,,2.0,HT29,null
,-0.02013642202668597,,2.0,HT29,null
,0.20388987497230365,,2.0,HT29,null
,0.04996003619754753,,2.0,HT29,null
,0.3053987158766335,,2.0,HT29,null
,-0.04128989196757819,,2.0,HT29,null
,-0.025257332805978014,,2.0,HT29,null
,0.12151594189900519,,2.0,HT29,null
,0.23714790047559767,,2.0,HT29,null
,0.10185294944869698,,2.0,HT29,null
,-0.04747914231723188,,2.0,HT29,null
,0.5011317870499081,,2.0,HT29,null
,0.4249983457401788,,2.0,HT29,null
,0.10757383695608229,,2.0,HT29,null
,0.1976899745394336,,2.0,HT29,null
,0.27447654014157086,,2.0,HT29,null
,-0.07731348106083998,,2.0,HT29,null
,0.06958340247664674,,2.0,HT29,null
,0.10404173777330268,,2.0,HT29,null
,0.2991490720382859,,2.0,HT29,null
,-0.03261860213261175,,2.0,HT29,null
,0.15006040964051232,,2.0,HT29,null
,-0.13960682640021732,,2.0,HT29,null
,-0.06187114744762904,,2.0,HT29,null
,-0.10701948933144242,,2.0,HT29,null
,0.05123605489031162,,2.0,HT29,null
,0.24596336867776797,,2.0,HT29,null
,-0.04477006346281957,,2.0,HT29,null
,0.3320136732722754,,2.0,HT29,null
,0.1088579571292386,,2.0,HT29,null
,0.4306448666320027,,2.0,HT29,null
,0.02812380654325597,,2.0,HT29,null
,-0.11143589439298948,,2.0,HT29,null
,0.12017642103727955,,2.0,HT29,null
,0.06528323312812669,,2.0,HT29,null
,0.15543005064104268,,2.0,HT29,null
,0.11369819587709705,,2.0,HT29,null
,-0.04003204362695816,,2.0,HT29,null
,0.32756229856292823,,2.0,HT29,null
,-0.005914336111263685,,2.0,HT29,null
,0.01668415053216624,,2.0,HT29,null
,0.06136792661926588,,2.0,HT29,null
,0.1931547556836464,,2.0,HT29,null
,0.20093680408697845,,2.0,HT29,null
,-0.008797610039639095,,2.0,HT29,null
,0.49679174237985413,,2.0,HT29,null
,0.35734089268901936,,2.0,HT29,null
,-0.013633888922270855,,2.0,HT29,null
,0.28715323945822335,,2.0,HT29,null
,0.3555077090243943,,2.0,HT29,null
,0.10958267977338108,,2.0,HT29,null
,-0.06788253766423086,,2.0,HT29,null
,-0.12037011132734071,,2.0,HT29,null
,0.14299305366309006,,2.0,HT29,null
,0.19898449845431698,,2.0,HT29,null
,0.06385848138017267,,2.0,HT29,null
,0.48492052761741866,,2.0,HT29,null
,0.0942637471545605,,2.0,HT29,null
,-0.015514452192334827,,2.0,HT29,null
,-0.0008952670085355108,,2.0,HT29,null
,0.16868082361238157,,2.0,HT29,null
,0.2048086782637411,,2.0,HT29,null
,0.018831368447842084,,2.0,HT29,null
,0.3198272108381912,,2.0,HT29,null
,0.11640179131516634,,2.0,HT29,null
,0.24226001113942813,,2.0,HT29,null
,0.01668086580616473,,2.0,HT29,null
,0.037368322576704555,,2.0,HT29,null
,0.20068420504479845,,2.0,HT29,null
,0.3985114425534917,,2.0,HT29,null
,0.03137325737509251,,2.0,HT29,null
,0.5168117058704114,,2.0,HT29,null
,0.10243091892273534,,2.0,HT29,null
,-0.1368306109146713,,2.0,HT29,null
,0.14073645797758205,,2.0,HT29,null
,0.18617297046656017,,2.0,HT29,null
,0.17521648849516247,,2.0,HT29,null
,0.2549549482782997,,2.0,HT29,null
,0.17184490166443267,,2.0,HT29,null
,0.22071386477010507,,2.0,HT29,null
,0.025946991156963285,,2.0,HT29,null
,0.005496311735059545,,2.0,HT29,null
,0.09544972103122526,,3.0,HT29,null
,0.2748807863892458,,3.0,HT29,null
,0.2401045964560966,,3.0,HT29,null
,0.006811370552197714,,3.0,HT29,null
,0.09486886983143797,,3.0,HT29,null
,0.08998887390135593,,3.0,HT29,null
,0.11638175455797717,,3.0,HT29,null
,0.45062730035468185,,3.0,HT29,null
,0.30884423122310517,,3.0,HT29,null
,0.3191525940151595,,3.0,HT29,null
,0.012096003680215232,,3.0,HT29,null
,0.007096864259254737,,3.0,HT29,null
,0.15544985575812847,,3.0,HT29,null
,0.27743088323246634,,3.0,HT29,null
,0.3027521223923402,,3.0,HT29,null
,0.13776107589623166,,3.0,HT29,null
,0.22993499617420843,,3.0,HT29,null
,0.2418167700203419,,3.0,HT29,null
,0.04852343133174989,,3.0,HT29,null
,0.22717468628135204,,3.0,HT29,null
,0.26013719303130134,,3.0,HT29,null
,0.1751929666791645,,3.0,HT29,null
,0.37077627319367984,,3.0,HT29,null
