drug_a,drug_b,s2,s3,cls_a,cls_b,pair_class
"Fluorouracil (5-Fluoracil, 5-FU)",SB505124,0.3786552642300587,0.381978422188876,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Sapitinib (AZD8931),-0.4205668094628388,-0.0441880193986595,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Sorafenib,0.1372785583666512,0.0144018723345867,Antimetabolite,MAPK inhibitor,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Tanespimycin (17-AAG),0.2000076939170911,0.2792842014315505,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Taselisib (GDC 0032),-0.2669253302641828,0.0674596461935129,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Temozolomide,-0.0380588576087294,-0.2088632234298113,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Trametinib (GSK1120212),0.331295943734507,0.1267916868455434,Antimetabolite,MAPK inhibitor,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Triciribine,0.4097748064924104,0.5618591798294285,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)","Vemurafenib (PLX4032, RG7204)",0.1650380587657174,0.0993617688661108,Antimetabolite,MAPK inhibitor,Other
"Fluorouracil (5-Fluoracil, 5-FU)",Vinorelbine Tartrate,0.3304117260416709,0.5265634613050634,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)","Vorinostat (SAHA, MK0683)",0.3235772410192125,0.4876573137741403,Antimetabolite,Other,Other
"Fluorouracil (5-Fluoracil, 5-FU)",abemaciclib (LY2835219),0.5382716448683149,0.47098304746001,Antimetabolite,Other,Other
Gefitinib (ZD1839),Gemcitabine,-0.1005046254803434,0.3518816556700636,Other,Antimetabolite,Other
Gefitinib (ZD1839),LGK-974,0.0437138298817937,-0.0834780772400623,Other,Other,Other
Gefitinib (ZD1839),Linsitinib (OSI-906),0.1221861013285161,0.5270357718498296,Other,Other,Other
Gefitinib (ZD1839),MK-2206 2HCl,0.8070047558720435,0.4009409944719141,Other,Other,Other
Gefitinib (ZD1839),Miglitol,-0.1046122166276414,-0.0024735203762693,Other,Other,Other
Gefitinib (ZD1839),Navitoclax (ABT-263),0.1307253596286068,0.5290256173715963,Other,Other,Other
Gefitinib (ZD1839),Nutlin-3,0.094976166473869,0.0824752260136614,Other,MDM2 inhibitor,Other
Gefitinib (ZD1839),"Olaparib (AZD2281, Ku-0059436)",-0.2574588814762794,0.0023222681870217,Other,PARP inhibitor,Other
Gefitinib (ZD1839),Oxaliplatin,0.2483723894247778,0.2368798497840429,Other,Other,Other
Gefitinib (ZD1839),PD0325901,0.6356723122240305,0.7335588251693799,Other,MAPK inhibitor,Other
Gefitinib (ZD1839),PI-103,0.5379411295736357,0.6296054397565004,Other,Other,Other
Gefitinib (ZD1839),Paclitaxel,0.3476251643052178,0.0930025975053627,Other,Other,Other
Gefitinib (ZD1839),Palbociclib (PD-0332991) HCl,0.0359187473851562,0.2580694796504795,Other,Other,Other
Gefitinib (ZD1839),Phenformin HCl,-0.106226114782339,0.1823386735607352,Other,Other,Other
Gefitinib (ZD1839),Rabusertib (LY2603618),0.5725884321895766,0.330409359767204,Other,Other,Other
Gefitinib (ZD1839),Regorafenib (BAY 73-4506),0.6962174345223402,0.7211464227574023,Other,Other,Other
Gefitinib (ZD1839),Ruxolitinib (INCB018424),0.2266441892300311,-0.0522948192147575,Other,Other,Other
Gefitinib (ZD1839),SB216763,0.5074262695617957,0.2844229035252806,Other,Other,Other
Gefitinib (ZD1839),SB505124,0.414493918495058,0.4147646999574066,Other,Other,Other
Gefitinib (ZD1839),SN-38,-0.0986322933976962,0.2773152615316415,Other,Topo I inhibitor,Other
Gefitinib (ZD1839),Sapitinib (AZD8931),0.445486526720697,-0.121617633017207,Other,Other,Other
Gefitinib (ZD1839),Sorafenib,0.5897816317216705,0.6938999633876166,Other,MAPK inhibitor,Other
Gefitinib (ZD1839),Tanespimycin (17-AAG),0.3415044739551957,0.5466347274114898,Other,Other,Other
Gefitinib (ZD1839),Taselisib (GDC 0032),0.4647339937041473,0.5644186924595015,Other,Other,Other
Gefitinib (ZD1839),Temozolomide,0.1465376801538905,-0.0603179171306724,Other,Other,Other
Gefitinib (ZD1839),Trametinib (GSK1120212),0.6248463254500897,0.4556285507825657,Other,MAPK inhibitor,Other
Gefitinib (ZD1839),Triciribine,-0.1483172034965201,-0.017909707766973,Other,Other,Other
Gefitinib (ZD1839),Trifluridine,-0.225700867492765,0.1376762103954218,Other,Antimetabolite,Other
Gefitinib (ZD1839),Veliparib (ABT-888),-0.2945496120534608,0.3738589220802362,Other,PARP inhibitor,Other
Gefitinib (ZD1839),"Vemurafenib (PLX4032, RG7204)",0.3324935727090283,-0.365494245992946,Other,MAPK inhibitor,Other
Gefitinib (ZD1839),Vinorelbine Tartrate,0.1800454184753632,0.11138352043407,Other,Other,Other
Gefitinib (ZD1839),"Vorinostat (SAHA, MK0683)",0.4043615963646243,0.2668929558443221,Other,Other,Other
Gefitinib (ZD1839),abemaciclib (LY2835219),0.0615553407705299,0.2875940817495665,Other,Other,Other
Gemcitabine,LGK-974,0.3347669846618597,-0.1311090805496009,Antimetabolite,Other,Other
Gemcitabine,Linsitinib (OSI-906),-0.1237448978007037,0.2172110194500775,Antimetabolite,Other,Other
Gemcitabine,MK-2206 2HCl,-0.1034645045633034,0.0980259883780477,Antimetabolite,Other,Other
Gemcitabine,Miglitol,-0.0448053699102029,-0.1177807826033645,Antimetabolite,Other,Other
Gemcitabine,Navitoclax (ABT-263),-0.0295546557211423,-0.0271199135091551,Antimetabolite,Other,Other
Gemcitabine,Oxaliplatin,0.575055040549824,0.4442025425470595,Antimetabolite,Other,Other
Gemcitabine,PD0325901,0.186093248022339,0.4176551649065487,Antimetabolite,MAPK inhibitor,Other
Gemcitabine,PI-103,-0.1895999302724998,0.0442889513444996,Antimetabolite,Other,Other
Gemcitabine,Paclitaxel,0.2289380734988971,0.1790225481573501,Antimetabolite,Other,Other
Gemcitabine,Palbociclib (PD-0332991) HCl,0.622444511519572,0.7783234753218111,Antimetabolite,Other,Other
Gemcitabine,Phenformin HCl,0.1785889039307507,0.3331035216493923,Antimetabolite,Other,Other
Gemcitabine,Rabusertib (LY2603618),0.1875507617306729,0.3701969095997058,Antimetabolite,Other,Other
Gemcitabine,Regorafenib (BAY 73-4506),-0.1508532999846619,0.4642713265925841,Antimetabolite,Other,Other
Gemcitabine,Ruxolitinib (INCB018424),0.103876892186744,-0.1081582766891961,Antimetabolite,Other,Other
Gemcitabine,SB216763,-0.135646606339423,0.1227597216186458,Antimetabolite,Other,Other
Gemcitabine,SB505124,0.3161431313011557,0.5882194798658563,Antimetabolite,Other,Other
Gemcitabine,Sapitinib (AZD8931),-0.295423419880602,-0.0424325629092994,Antimetabolite,Other,Other
Gemcitabine,Sorafenib,0.1740113389588696,0.238146666046817,Antimetabolite,MAPK inhibitor,Other
Gemcitabine,Tanespimycin (17-AAG),0.2281349321380041,0.416739229329612,Antimetabolite,Other,Other
Gemcitabine,Taselisib (GDC 0032),-0.2121880782972079,0.1267455552065222,Antimetabolite,Other,Other
Gemcitabine,Temozolomide,0.0308675556545499,-0.1211134942670084,Antimetabolite,Other,Other
Gemcitabine,Trametinib (GSK1120212),0.3697789796471817,0.2285399946686559,Antimetabolite,MAPK inhibitor,Other
Gemcitabine,Triciribine,0.5014566437765735,0.6609768258084291,Antimetabolite,Other,Other
Gemcitabine,"Vemurafenib (PLX4032, RG7204)",0.0754405349109014,-0.0831391356320871,Antimetabolite,MAPK inhibitor,Other
Gemcitabine,Vinorelbine Tartrate,0.244573120892826,0.4650307379357213,Antimetabolite,Other,Other
Gemcitabine,"Vorinostat (SAHA, MK0683)",0.2552309839221878,0.5506046222236607,Antimetabolite,Other,Other
Gemcitabine,abemaciclib (LY2835219),0.5717405365662038,0.7223446777269825,Antimetabolite,Other,Other
LGK-974,Linsitinib (OSI-906),0.124651858358251,-0.1227775574020117,Other,Other,Other
LGK-974,MK-2206 2HCl,0.0322371826301216,0.2264391978951659,Other,Other,Other
LGK-974,Miglitol,-0.1185387925874753,-0.5155404924248003,Other,Other,Other
LGK-974,Navitoclax (ABT-263),0.0949307380138243,-0.2535135109015576,Other,Other,Other
LGK-974,Nutlin-3,0.2474637310810416,-0.3573278711066946,Other,MDM2 inhibitor,Other
LGK-974,"Olaparib (AZD2281, Ku-0059436)",0.3134442883699259,-0.4475249081699175,Other,PARP inhibitor,Other
LGK-974,Oxaliplatin,0.2833749002418294,-0.0467310310705757,Other,Other,Other
LGK-974,PD0325901,0.1902674465485629,0.0711368270583895,Other,MAPK inhibitor,Other
LGK-974,PI-103,-0.0905016529918563,-0.227398816993224,Other,Other,Other
LGK-974,Paclitaxel,0.160121062644441,0.069906924992108,Other,Other,Other
LGK-974,Palbociclib (PD-0332991) HCl,0.3917343001758585,-0.1281225566099451,Other,Other,Other
LGK-974,Phenformin HCl,0.0821265158021369,-0.0200514832272127,Other,Other,Other
LGK-974,Rabusertib (LY2603618),0.267163180735994,-0.3523618704172201,Other,Other,Other
LGK-974,Regorafenib (BAY 73-4506),-0.0380442069133733,0.0374271915767526,Other,Other,Other
LGK-974,Ruxolitinib (INCB018424),0.23455554684826,-0.4661405747235357,Other,Other,Other
LGK-974,SB216763,0.0384411763308937,-0.6577075031212368,Other,Other,Other
LGK-974,SB505124,0.35538847438482,-0.3652755878291706,Other,Other,Other
LGK-974,SN-38,0.1096175882649951,-0.0977652725437627,Other,Topo I inhibitor,Other
LGK-974,Sapitinib (AZD8931),-0.3007373937166353,0.3665851424333765,Other,Other,Other
LGK-974,Sorafenib,0.2270010596381771,0.2594230099319736,Other,MAPK inhibitor,Other
LGK-974,Tanespimycin (17-AAG),0.0577710902667484,-0.1045687301468019,Other,Other,Other
LGK-974,Taselisib (GDC 0032),-0.1456285328227916,-0.015522554502572,Other,Other,Other
LGK-974,Temozolomide,0.009648878509746,-0.3812268045656141,Other,Other,Other
LGK-974,Trametinib (GSK1120212),0.3138250116427125,-0.2031401714528104,Other,MAPK inhibitor,Other
LGK-974,Triciribine,0.0889733392575337,-0.06135427044664,Other,Other,Other
LGK-974,Trifluridine,0.2354494523032357,-0.3090991803020615,Other,Antimetabolite,Other
LGK-974,Veliparib (ABT-888),0.1891400115167868,-0.2953679370488351,Other,PARP inhibitor,Other
LGK-974,"Vemurafenib (PLX4032, RG7204)",0.2821817534974776,0.0294779067761612,Other,MAPK inhibitor,Other
LGK-974,Vinorelbine Tartrate,0.139267467147203,-0.1754326934014728,Other,Other,Other
LGK-974,"Vorinostat (SAHA, MK0683)",0.2767413676980872,-0.0062266649327446,Other,Other,Other
LGK-974,abemaciclib (LY2835219),0.3423318857341274,-0.07347172170659,Other,Other,Other
Linsitinib (OSI-906),MK-2206 2HCl,-0.0219958947789721,0.3386368843735431,Other,Other,Other
Linsitinib (OSI-906),Miglitol,-0.1081103810326101,-0.1565141579130086,Other,Other,Other
Linsitinib (OSI-906),Navitoclax (ABT-263),0.4358439507035549,0.6306917879841153,Other,Other,Other
Linsitinib (OSI-906),Nutlin-3,-0.1341243986310774,0.0048851796045354,Other,MDM2 inhibitor,Other
Linsitinib (OSI-906),"Olaparib (AZD2281, Ku-0059436)",-0.1592735084783109,-0.1804795151232705,Other,PARP inhibitor,Other
Linsitinib (OSI-906),Oxaliplatin,-0.0179384918383716,0.3582580963482271,Other,Other,Other
Linsitinib (OSI-906),PD0325901,0.1174740759257016,0.7075741824382029,Other,MAPK inhibitor,Other
Linsitinib (OSI-906),PI-103,0.12141606650853,0.7113234418545885,Other,Other,Other
Linsitinib (OSI-906),Paclitaxel,-0.1571880553930132,0.3543151303500848,Other,Other,Other
Linsitinib (OSI-906),Palbociclib (PD-0332991) HCl,0.0399779047379808,0.1564962812357887,Other,Other,Other
Linsitinib (OSI-906),Phenformin HCl,-0.1237377978567916,0.2466710471939298,Other,Other,Other
Linsitinib (OSI-906),Rabusertib (LY2603618),0.0490694964504815,0.3090278677338261,Other,Other,Other
Linsitinib (OSI-906),Regorafenib (BAY 73-4506),0.270159016229834,0.5635353992599307,Other,Other,Other
Linsitinib (OSI-906),Ruxolitinib (INCB018424),0.1659287536038311,-0.1699994359402843,Other,Other,Other
Linsitinib (OSI-906),SB216763,-0.0909372945012863,0.275535078515218,Other,Other,Other
Linsitinib (OSI-906),SB505124,-0.0001027800293904,0.4097723555373865,Other,Other,Other
Linsitinib (OSI-906),SN-38,-0.1461194416407512,0.2687835978124471,Other,Topo I inhibitor,Other
Linsitinib (OSI-906),Sapitinib (AZD8931),-0.1558386776841427,-0.0017504435728178,Other,Other,Other
Linsitinib (OSI-906),Sorafenib,0.012145591133331,0.519339508374207,Other,MAPK inhibitor,Other
Linsitinib (OSI-906),Tanespimycin (17-AAG),-0.2257891106111928,0.5924552606175072,Other,Other,Other
Linsitinib (OSI-906),Taselisib (GDC 0032),-0.0818924156696134,0.6569551987868066,Other,Other,Other
Linsitinib (OSI-906),Temozolomide,-0.0698540803619136,-0.1428408376053484,Other,Other,Other
Linsitinib (OSI-906),Trametinib (GSK1120212),0.0848624970443157,0.4726230299521814,Other,MAPK inhibitor,Other
Linsitinib (OSI-906),Triciribine,-0.2251729584635071,-0.0538339353588432,Other,Other,Other
Linsitinib (OSI-906),Trifluridine,-0.239886799641214,-0.0811456552618663,Other,Antimetabolite,Other
Linsitinib (OSI-906),Veliparib (ABT-888),-0.1440311619021054,0.0474183981355026,Other,PARP inhibitor,Other
Linsitinib (OSI-906),"Vemurafenib (PLX4032, RG7204)",-0.0658183898656928,-0.216193382512679,Other,MAPK inhibitor,Other
Linsitinib (OSI-906),Vinorelbine Tartrate,-0.1298082873660675,0.2158360237739431,Other,Other,Other
Linsitinib (OSI-906),"Vorinostat (SAHA, MK0683)",0.181970556693437,0.1578763016252881,Other,Other,Other
Linsitinib (OSI-906),abemaciclib (LY2835219),-0.0051692777407274,0.1869585065810944,Other,Other,Other
MK-2206 2HCl,Miglitol,-0.1176054413528796,-0.2448497358110154,Other,Other,Other
MK-2206 2HCl,Navitoclax (ABT-263),-0.0376346951194996,0.292523844351264,Other,Other,Other
MK-2206 2HCl,Nutlin-3,0.0501085752658353,-0.1355172791811326,Other,MDM2 inhibitor,Other
MK-2206 2HCl,"Olaparib (AZD2281, Ku-0059436)",-0.2014202587977991,-0.332927298839177,Other,PARP inhibitor,Other
MK-2206 2HCl,Oxaliplatin,0.1382498280123868,0.373610190753084,Other,Other,Other
MK-2206 2HCl,PD0325901,0.4747945302648169,0.5839561522378398,Other,MAPK inhibitor,Other
MK-2206 2HCl,PI-103,0.41017132490303,0.3388287283240306,Other,Other,Other
MK-2206 2HCl,Paclitaxel,0.3800185386489382,0.6324953673712119,Other,Other,Other
MK-2206 2HCl,Palbociclib (PD-0332991) HCl,-0.0146592787420229,-0.1694900446145408,Other,Other,Other
MK-2206 2HCl,Phenformin HCl,-0.0695350003623907,-0.0337078575385406,Other,Other,Other
MK-2206 2HCl,Rabusertib (LY2603618),0.6672467393306488,0.0226198714017059,Other,Other,Other
MK-2206 2HCl,Regorafenib (BAY 73-4506),0.4486728742509912,0.2443969353891188,Other,Other,Other
MK-2206 2HCl,Ruxolitinib (INCB018424),0.1220724909797688,-0.2742983196881245,Other,Other,Other
MK-2206 2HCl,SB216763,0.3807483153839449,-0.060497548839494,Other,Other,Other
MK-2206 2HCl,SB505124,0.3479042544762167,-0.0860355860180074,Other,Other,Other
MK-2206 2HCl,SN-38,-0.0715336873622515,0.1408921134544877,Other,Topo I inhibitor,Other
MK-2206 2HCl,Sapitinib (AZD8931),0.342660317541783,0.0319211202588145,Other,Other,Other
MK-2206 2HCl,Sorafenib,0.4356067983498495,0.3737850492539978,Other,MAPK inhibitor,Other
MK-2206 2HCl,Tanespimycin (17-AAG),0.2822332956446098,0.5265492992113873,Other,Other,Other
MK-2206 2HCl,Taselisib (GDC 0032),0.37658993830818,0.5938632365970565,Other,Other,Other
MK-2206 2HCl,Temozolomide,0.1221159707163375,-0.2860528758614324,Other,Other,Other
MK-2206 2HCl,Trametinib (GSK1120212),0.4996623443651951,0.4650879759185596,Other,MAPK inhibitor,Other
MK-2206 2HCl,Triciribine,-0.0578879096488579,-0.1978087039879981,Other,Other,Other
MK-2206 2HCl,Trifluridine,-0.1668799134416553,-0.0758341950268898,Other,Antimetabolite,Other
MK-2206 2HCl,Veliparib (ABT-888),-0.260954814676897,-0.2198720376972394,Other,PARP inhibitor,Other
MK-2206 2HCl,"Vemurafenib (PLX4032, RG7204)",0.3298098190012393,-0.0293396916977232,Other,MAPK inhibitor,Other
MK-2206 2HCl,Vinorelbine Tartrate,0.2163366779388859,0.2825395740963652,Other,Other,Other
MK-2206 2HCl,"Vorinostat (SAHA, MK0683)",0.273687787819408,0.0627657115196528,Other,Other,Other
MK-2206 2HCl,abemaciclib (LY2835219),0.022844311349574,-0.140634787703191,Other,Other,Other
Miglitol,Navitoclax (ABT-263),-0.0863220434579741,0.0623575106166625,Other,Other,Other
Miglitol,Nutlin-3,0.041059597618562,0.227204802184646,Other,MDM2 inhibitor,Other
Miglitol,"Olaparib (AZD2281, Ku-0059436)",-0.0382354790937894,0.5370782139612588,Other,PARP inhibitor,Other
Miglitol,Oxaliplatin,-0.0961863538259465,-0.0400031410742251,Other,Other,Other
Miglitol,PD0325901,-0.1274010401657007,-0.2391489803704944,Other,MAPK inhibitor,Other
Miglitol,PI-103,0.0465075930447331,0.010124414283882,Other,Other,Other
Miglitol,Paclitaxel,-0.0111487916682354,-0.1559992150506817,Other,Other,Other
Miglitol,Palbociclib (PD-0332991) HCl,0.0038286837200931,-0.1736119918151612,Other,Other,Other
Miglitol,Phenformin HCl,0.2984612547389771,0.1042520933875185,Other,Other,Other
Miglitol,Rabusertib (LY2603618),-0.2979352740097347,0.3420787748561148,Other,Other,Other
Miglitol,Regorafenib (BAY 73-4506),-0.1137463200853931,-0.2815478643201223,Other,Other,Other
Miglitol,Ruxolitinib (INCB018424),-0.202080671318918,0.6825136172049359,Other,Other,Other
Miglitol,SB216763,0.0682372630501355,0.7052093262774143,Other,Other,Other
Miglitol,SB505124,-0.2057183343544026,0.1447136397771467,Other,Other,Other
Miglitol,SN-38,-0.0107804774639007,-0.1292694117750998,Other,Topo I inhibitor,Other
Miglitol,Sapitinib (AZD8931),0.2076453228411515,-0.212265405944813,Other,Other,Other
Miglitol,Sorafenib,-0.1558762180235655,-0.4307945421950017,Other,MAPK inhibitor,Other
Miglitol,Tanespimycin (17-AAG),-0.0524015067606573,0.0128174108138898,Other,Other,Other
Miglitol,Taselisib (GDC 0032),0.0787197907882532,-0.0727068544004753,Other,Other,Other
Miglitol,Temozolomide,0.0104431394657032,0.7622277332330237,Other,Other,Other
Miglitol,Trametinib (GSK1120212),-0.1816356147411132,0.2684172396851044,Other,MAPK inhibitor,Other
Miglitol,Triciribine,0.168298192014021,-0.1218456374925895,Other,Other,Other
Miglitol,Trifluridine,-0.0110568319603261,0.2285023226244091,Other,Antimetabolite,Other
Miglitol,Veliparib (ABT-888),0.0243505441829719,0.126939789665229,Other,PARP inhibitor,Other
Miglitol,"Vemurafenib (PLX4032, RG7204)",-0.0990014756495845,0.1378321700803288,Other,MAPK inhibitor,Other
Miglitol,Vinorelbine Tartrate,-0.0512917270687612,0.1002488086045092,Other,Other,Other
Miglitol,"Vorinostat (SAHA, MK0683)",-0.2658556024924814,0.0483426098871486,Other,Other,Other
Miglitol,abemaciclib (LY2835219),0.028603370089755,-0.2515116686814596,Other,Other,Other
Navitoclax (ABT-263),Nutlin-3,-0.3793403106910724,-0.156995906884735,Other,MDM2 inhibitor,Other
Navitoclax (ABT-263),"Olaparib (AZD2281, Ku-0059436)",-0.0003847140957959,-0.229590401101101,Other,PARP inhibitor,Other
Navitoclax (ABT-263),Oxaliplatin,-0.170546500446256,0.2668743432658486,Other,Other,Other
Navitoclax (ABT-263),PD0325901,0.3195386835704319,0.4943263242631401,Other,MAPK inhibitor,Other
Navitoclax (ABT-263),PI-103,0.2112459989034144,0.7661429781832326,Other,Other,Other
Navitoclax (ABT-263),Paclitaxel,0.0536985787851604,0.1864433726248971,Other,Other,Other
Navitoclax (ABT-263),Palbociclib (PD-0332991) HCl,0.0679888456520758,-0.0831104108064631,Other,Other,Other
Navitoclax (ABT-263),Phenformin HCl,-0.0403810579456105,0.0143883275413548,Other,Other,Other
Navitoclax (ABT-263),Rabusertib (LY2603618),-0.1075034252520036,0.162383468806223,Other,Other,Other
Navitoclax (ABT-263),Regorafenib (BAY 73-4506),0.3985113756101148,0.4069948436202757,Other,Other,Other
Navitoclax (ABT-263),Ruxolitinib (INCB018424),0.2618112196503381,0.0462540424021231,Other,Other,Other
Navitoclax (ABT-263),SB216763,-0.134902153242343,0.3358401639278765,Other,Other,Other
Navitoclax (ABT-263),SB505124,0.1697728197569915,0.196830668862034,Other,Other,Other
Navitoclax (ABT-263),SN-38,-0.3719707391787559,0.0362824941116587,Other,Topo I inhibitor,Other
Navitoclax (ABT-263),Sapitinib (AZD8931),-0.1398512864781334,-0.1603634872832889,Other,Other,Other
Navitoclax (ABT-263),Sorafenib,-0.0535548629180736,0.4888751255815624,Other,MAPK inhibitor,Other
Navitoclax (ABT-263),Tanespimycin (17-AAG),-0.2929884726150485,0.4239916553741164,Other,Other,Other
Navitoclax (ABT-263),Taselisib (GDC 0032),-0.019169220314505,0.5826552411491522,Other,Other,Other
Navitoclax (ABT-263),Temozolomide,-0.0659844949679116,-0.0392693675620593,Other,Other,Other
Navitoclax (ABT-263),Trametinib (GSK1120212),0.2412023906844113,0.3847434800145466,Other,MAPK inhibitor,Other
Navitoclax (ABT-263),Triciribine,-0.2263060328325634,-0.2720178300782092,Other,Other,Other
Navitoclax (ABT-263),Trifluridine,-0.0023471376378702,-0.2160684136484333,Other,Antimetabolite,Other
Navitoclax (ABT-263),Veliparib (ABT-888),0.1404503240821203,0.0312258835948541,Other,PARP inhibitor,Other
Navitoclax (ABT-263),"Vemurafenib (PLX4032, RG7204)",-0.342458916946646,-0.2207315370380301,Other,MAPK inhibitor,Other
Navitoclax (ABT-263),Vinorelbine Tartrate,0.0536017616987741,0.1054790819548207,Other,Other,Other
Navitoclax (ABT-263),"Vorinostat (SAHA, MK0683)",0.0771300968881041,0.0411125320811794,Other,Other,Other
Navitoclax (ABT-263),abemaciclib (LY2835219),0.0799591849645996,0.0070580739029538,Other,Other,Other
Nutlin-3,"Olaparib (AZD2281, Ku-0059436)",0.5302323664165423,0.7505903603593291,MDM2 inhibitor,PARP inhibitor,Other
Nutlin-3,Oxaliplatin,0.7360976195381914,0.4134245276079654,MDM2 inhibitor,Other,Other
Nutlin-3,PD0325901,0.2985484555130396,0.0856666588488807,MDM2 inhibitor,MAPK inhibitor,Other
Nutlin-3,PI-103,0.0016933930317513,-0.1425609588308223,MDM2 inhibitor,Other,Other
Nutlin-3,Paclitaxel,0.2988611864536021,0.0920433583868646,MDM2 inhibitor,Other,Other
Nutlin-3,Palbociclib (PD-0332991) HCl,0.6464546905466672,0.6760424622895699,MDM2 inhibitor,Other,Other
Nutlin-3,Phenformin HCl,0.1463469352079072,0.3172123314025403,MDM2 inhibitor,Other,Other
Nutlin-3,Rabusertib (LY2603618),0.2654475773055876,0.4532282878189897,MDM2 inhibitor,Other,Other
Nutlin-3,Regorafenib (BAY 73-4506),0.0735622346544696,0.1222459160200797,MDM2 inhibitor,Other,Other
Nutlin-3,Ruxolitinib (INCB018424),0.1206041944468421,0.1045009599591463,MDM2 inhibitor,Other,Other
Nutlin-3,SB216763,0.397052664223303,0.3238530158836472,MDM2 inhibitor,Other,Other
Nutlin-3,SB505124,0.2237612469805376,0.5282845601449032,MDM2 inhibitor,Other,Other
Nutlin-3,SN-38,0.6008408197363525,0.7407116300685728,MDM2 inhibitor,Topo I inhibitor,Other
Nutlin-3,Sapitinib (AZD8931),0.1473381933692977,-0.0651961736626484,MDM2 inhibitor,Other,Other
Nutlin-3,Sorafenib,0.4187294494473145,-0.1815356918639172,MDM2 inhibitor,MAPK inhibitor,Other
Nutlin-3,Tanespimycin (17-AAG),0.5896283505462976,0.2101738957868959,MDM2 inhibitor,Other,Other
Nutlin-3,Taselisib (GDC 0032),0.160503156909202,-0.1209522622764368,MDM2 inhibitor,Other,Other
Nutlin-3,Temozolomide,0.1749308932799895,0.1389675570374233,MDM2 inhibitor,Other,Other
Nutlin-3,Trametinib (GSK1120212),0.385728079164822,0.1542471311267947,MDM2 inhibitor,MAPK inhibitor,Other
Nutlin-3,Triciribine,0.4688085511677032,0.6919396625166552,MDM2 inhibitor,Other,Other
Nutlin-3,Veliparib (ABT-888),0.3539902280874799,0.5178327914584175,MDM2 inhibitor,PARP inhibitor,Other
Nutlin-3,"Vemurafenib (PLX4032, RG7204)",0.4338614800635532,0.1278679535547643,MDM2 inhibitor,MAPK inhibitor,Other
Nutlin-3,Vinorelbine Tartrate,0.2598915814507525,0.5165289776178006,MDM2 inhibitor,Other,Other
Nutlin-3,"Vorinostat (SAHA, MK0683)",0.3726381398354222,0.5358255787130479,MDM2 inhibitor,Other,Other
Nutlin-3,abemaciclib (LY2835219),0.6106634419321132,0.5650251366108915,MDM2 inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Oxaliplatin,0.3346610597426545,0.1760384956424826,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",PD0325901,0.0624641130617313,-0.1266026857889211,PARP inhibitor,MAPK inhibitor,Other
"Olaparib (AZD2281, Ku-0059436)",PI-103,-0.2951928416935223,-0.1889713212821713,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Paclitaxel,0.2255046269953154,-0.1734611240898377,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Palbociclib (PD-0332991) HCl,0.7110909734364661,0.4727524413478938,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Phenformin HCl,0.2120449165477726,0.4257217709765715,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Rabusertib (LY2603618),0.0631453757101366,0.5383114322100578,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Regorafenib (BAY 73-4506),-0.2404332653665329,-0.0142815800289395,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Ruxolitinib (INCB018424),0.1575532196104222,0.3901750774437297,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",SB216763,-0.0703935815538995,0.4924017781542004,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",SB505124,0.1556506932472582,0.5665029315851852,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",SN-38,0.3388692838997997,0.3833994590298494,PARP inhibitor,Topo I inhibitor,Other
"Olaparib (AZD2281, Ku-0059436)",Sapitinib (AZD8931),-0.2991096528883484,0.0110554023152536,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Sorafenib,-0.0642974532394366,-0.3450233455388207,PARP inhibitor,MAPK inhibitor,Other
"Olaparib (AZD2281, Ku-0059436)",Tanespimycin (17-AAG),0.1172059240467972,0.0844368029378216,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Taselisib (GDC 0032),-0.2241195353509748,-0.2446024455938226,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Temozolomide,-0.0421878716852872,0.4914292104621791,PARP inhibitor,Other,Other
"Olaparib (AZD2281, Ku-0059436)",Trametinib (GSK1120212),0.1598014330932869,0.1450700782536734,PARP inhibitor,MAPK inhibitor,Other
