PC1,PC2,slice
-5.3411716722041325,3.5788616575146106,4
-9.059422394987132,11.533494574569174,11
-9.414241159496354,-6.419518297796098,2
-2.8819287762197274,1.0542874789070267,3
-6.809965297933772,10.444361551966125,10
-19.89934996569893,-22.14526540328006,0
-14.253249053604424,-12.246084711465976,1
-7.62365492928686,9.592173780118655,8
-9.040374362884306,8.815215598331054,9
5.581046644330194,7.431999848512081,7
9.235159733396252,4.509033797909595,6
7.116066909166052,0.20701030902684978,5
10.77725253002749,-4.4942114263552995,4
-6.613940840308435,7.026560182082475,11
8.099676223629425,-11.383919597887614,2
9.687671090104676,-7.68013837446706,3
-3.7241982269399942,6.47308671024962,10
-24.147577895961813,-12.95500236413644,0
-2.3364402333841965,-11.728334082110077,1
4.249058780944235,7.465232554689958,8
-1.6246320515849915,3.8848082762046956,9
-6.203073954048109,4.207300009691961,7
-5.509934464076059,3.318339786831139,6
-2.5163016068104804,2.209571841775505,5
-2.9612227931057915,-2.2886051651458637,4
-11.119166809553239,7.697750856934094,11
6.019679424938309,-4.673891862723225,2
1.2588989787206335,-5.631719634992483,3
-11.073724725999382,4.902585638330307,10
-10.355578130239289,-13.821966999979523,0
1.5003454905705451,-8.005433657457234,1
-7.701332723288825,5.35149385496758,8
-8.778905770858,5.878774008716712,9
1.9252088910529448,0.9845846416779649,7
4.170256282138666,2.3711352513116037,6
7.61405774164928,2.531384138890818,5
10.081889527810878,-0.5622900089592419,4
-12.276265690048806,5.967816523690928,11
3.652485517633668,-13.661437075937782,2
4.73302167960059,-8.12854559986428,3
-11.273784492004555,4.819327639818737,10
-22.148993311893094,-51.0331992420083,0
1.0872746167849576,-30.076809556054016,1
-4.168450095072569,4.365348395229373,8
-6.169084090115322,4.4638876114946235,9
-3.219104532393707,8.971304855887603,7
-1.100942059055212,7.235573556322479,6
0.7404992565306225,4.477744269585808,5
1.4837282771562037,1.4920142394572096,4
-13.484245576727009,8.196902078503781,11
8.58586720565875,-0.027309280607379555,2
5.945164478162452,1.7156904905966104,3
-11.16233094174513,7.239408613283767,10
-7.09969166885752,-26.30903040547488,0
1.441232256133894,-9.333931767770784,1
-3.782920202936061,9.88588056940615,8
-7.7128514795614285,9.468388040484799,9
14.30793223672705,7.767192576209804,7
16.90949614275776,3.7519180349661982,6
23.757247550658395,1.4304706640847678,5
25.13473468119994,-3.6529676629376557,4
5.22689128081506,10.26581004283906,11
19.407948842796173,-5.27743952955783,2
22.590994309607048,-4.772258938126547,3
5.330367681441187,8.126778052587252,10
-8.847693383137418,-9.639313186571218,0
10.232689194600686,-13.732435170188594,1
11.039996554110704,8.10800522300256,8
8.94467111012156,7.125415107770574,9
-4.199908184912597,6.301989710106428,7
1.9994600839395353,3.2737944190793384,6
3.049752010884541,1.4700217716654511,5
6.913263328649517,3.0456771846504647,4
-14.462165665650716,7.135637579564119,11
9.484341176651531,-5.681469291644508,2
10.257423171452627,0.45162886468759245,3
-9.391854497266719,5.533445339008075,10
-9.44859829281084,-22.535840247354237,0
2.1288503768400946,-14.894460311245219,1
-5.949702232246459,7.245003079878462,8
-6.938620402177165,6.044849804166886,9
