case,kind,compound,r
section1_z2,null,,0.304852577125457
section1_z2,null,,0.4633945737119253
section1_z2,null,,0.20339588348079646
section1_z2,null,,0.09278629740050472
section1_z2,null,,0.031023348631896635
section1_z2,null,,-0.004619358224147149
section1_z2,null,,0.2752012144270365
section1_z2,null,,0.059511510851059074
section1_z2,null,,0.07355163806192372
section1_z2,null,,0.23444105295967393
section1_z2,null,,0.24252007637051837
section1_z2,null,,0.08326316642051518
section1_z2,null,,0.13692626576362904
section1_z2,null,,0.1485633051125531
section1_z2,null,,0.22337167292885868
section1_z2,null,,0.20398987195016147
section1_z2,null,,0.2916916041544052
section1_z2,null,,0.0976746751868798
section1_z2,null,,0.03309965742225769
section1_z2,null,,0.15199636025810562
section1_z2,null,,0.1344895359175869
section1_z2,null,,0.02978217869748278
section1_z2,null,,0.02353360032198397
section1_z2,null,,0.17518213972857988
section1_z2,null,,0.15454368995306847
section1_z2,null,,0.09056036099882793
section1_z2,null,,0.06809036878859823
section1_z2,null,,0.14860907989443645
section1_z2,null,,0.11538859136835053
section1_z2,null,,0.07677618194203091
section1_z2,null,,0.04622669828810118
section1_z2,null,,0.02181422849562284
section1_z2,null,,0.11458659592487591
section1_z2,null,,0.27395995303749754
section1_z2,null,,0.03494177718212799
section1_z2,null,,0.066858353588718
section1_z2,null,,0.08161024689977404
section1_z2,null,,0.08559207218100036
section1_z2,null,,-0.1023038519188321
section1_z2,null,,0.0637282157724416
section1_z2,null,,0.12980768060299078
section1_z2,null,,0.06777344461107461
section1_z2,null,,0.01727911478230438
section1_z2,null,,-0.021555475055325825
section1_z2,null,,0.08758187246530806
section1_z2,null,,0.14851211420085808
section1_z2,null,,0.18424278909295097
section1_z2,null,,0.1495136992778505
section1_z2,null,,0.05294701378073773
section1_z2,null,,0.21165371629244595
section1_z2,null,,0.11677164987101919
section1_z2,null,,-0.03672588121166456
section1_z2,null,,0.09814251902595053
section1_z2,null,,0.16214970896601388
section1_z2,null,,0.24724514861012514
section1_z2,null,,-0.1288462111269943
section1_z2,null,,0.03490153789486171
section1_z2,null,,-0.021443238648369133
section1_z2,null,,0.31870740860356084
section1_z2,null,,0.20494688597618435
section1_z2,null,,-0.013145511762950833
section1_z2,null,,-0.15630356468756879
section1_z2,null,,0.12119615924991185
section1_z2,null,,0.1378704260335879
section1_z2,null,,0.15341380371606417
section1_z2,null,,0.1950188790951058
section1_z2,null,,0.030700683318486216
section1_z2,null,,0.19311451532449897
section1_z2,null,,0.021228588225593835
section1_z2,null,,0.09789800616150915
section1_z2,null,,0.14804491179312712
section1_z2,null,,0.29322532236945964
section1_z2,null,,0.10560215520846142
section1_z2,null,,0.2002580761219276
section1_z2,null,,0.044521729658628356
section1_z2,null,,0.051247762034107976
section1_z2,null,,-0.021738318847796558
section1_z2,null,,0.039685988400626405
section1_z2,null,,0.006492709578747896
section1_z2,null,,0.054280829714447996
section1_z2,null,,0.08474101235534945
section1_z2,null,,0.1141570134043858
section1_z2,null,,-0.008616401520317486
section1_z2,null,,0.061280410135627406
section1_z2,null,,0.042182679770176756
section1_z2,null,,-0.032416590483449234
section1_z2,null,,0.11697162267399977
section1_z2,null,,0.21276515461151632
section1_z2,null,,-0.013022315989070814
section1_z2,null,,0.14624240788492546
section1_z2,null,,0.09259287526856257
section1_z2,null,,0.11123654763240562
section1_z2,null,,0.2462206844852591
section1_z2,null,,0.07689962376518783
section1_z2,null,,0.0561056046048905
section1_z2,null,,0.08104965789324063
section1_z2,null,,0.024651700936756178
section1_z2,null,,0.053482050824967584
section1_z2,null,,0.12509290157645456
section1_z2,null,,0.04752492499186517
section1_z2,null,,0.1614889149023483
section1_z2,null,,0.09163696690470845
section1_z2,null,,-0.05735060846829439
section1_z2,null,,0.14843372342815203
section1_z2,null,,0.006349558627943331
section1_z2,null,,0.22163830619318717
section1_z2,null,,0.0428676075443876
section1_z2,null,,0.08640112848264207
section1_z2,null,,0.1657524490107605
section1_z2,null,,-0.03319743449840766
section1_z2,null,,0.2704302745146526
section1_z2,null,,0.16539841536100894
section1_z2,null,,0.18171519023766045
section1_z2,null,,0.2091434954463291
section1_z2,null,,0.2234216734805577
section1_z2,null,,0.03659976659979286
section1_z2,null,,0.3000999912748919
section1_z2,null,,0.30675325216592886
section1_z2,null,,0.026587292927460968
section1_z2,null,,0.05452433758637447
section1_z2,null,,0.09893433970600524
section1_z2,null,,0.10931214107488962
section1_z2,null,,0.11990178926900905
section1_z2,null,,0.17616198336346517
section1_z2,null,,0.10338217914383027
section1_z2,null,,0.28390491642058785
section1_z2,null,,0.0704254916238105
section1_z2,null,,0.17311346771408476
section1_z2,null,,0.10423959194424877
section1_z2,null,,0.03245305053788833
section1_z2,null,,0.011494630875187286
section1_z2,null,,0.18034505676488868
section1_z2,null,,0.1632550558522301
section1_z2,null,,0.039971372586724736
section1_z2,null,,0.04984659053587164
section1_z2,null,,0.14373678881924393
section1_z2,null,,0.14414586817028405
section1_z2,null,,0.2529282931469107
section1_z2,null,,0.0005295625881693033
section1_z2,null,,0.03616148626717902
section1_z2,null,,-0.012544656152728956
section1_z2,null,,0.10300220384543465
section1_z2,null,,0.1107347744464346
section1_z2,null,,0.06573914587580713
section1_z2,null,,0.18376281494333385
